epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
10,266,1485.0,384.0,0.309375,0.0,24.97052137369571,25.27989637369571,36.4244045789857,0.1111111111111111,1.0,0,1,9,384,40,0.6,11,9,0.2729766803840878,0,"{'throughput': 9.525189334860455, 'latency': -2.0223917098956568, 'queue': -34.175000000000004, 'smooth': -0.84, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-27.512202375035205,0.0,0,0,15189.93568342157,0.1575,1367.0,0,"[26, 25, 4, 14, 12, 3, 16, 21, 11]","{'svc': 0.21455422043800354, 'con': 0.259714275598526, 'rec': 0.25412753224372864, 'stab': 0.2716040015220642}","[266.0, 1485.0, 21.952896118164062, 36.42440414428711, 0.1111111119389534, 13.0]","[0.36229801177978516, 0.20131972432136536, 0.1931610107421875, 0.6587231755256653, 0.624177098274231, 0.16487418115139008, 0.4752683639526367, 0.42875444889068604, 0.43706366419792175, 0.14088664948940277, 0.4725746810436249, 0.6717774868011475, 0.6708438992500305, 0.17483259737491608, 0.609101414680481, 0.1932368129491806, 0.6158828139305115, 0.6586272120475769, 0.18647052347660065, 0.5617153644561768, 0.18835365772247314, 0.6645246744155884, 0.18779125809669495, 0.6548977494239807, 0.3839486837387085, 0.6471131443977356, 0.6563349962234497]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,10
11,223,1367.0,384.0,0.28479166666666667,0.0,23.73208935567976,24.01688102234643,32.296297852265866,0.1111111111111111,1.0,0,1,9,384,40,0.6,11,9,0.2661179698216735,0,"{'throughput': 9.525189334860455, 'latency': -1.9213504817877143, 'queue': -30.150000000000002, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-22.54616114692726,0.0,0,0,15988.753895341717,0.32,1206.0,0,"[23, 26, 12, 11, 21, 25, 14, 4, 17]","{'svc': 0.20581914484500885, 'con': 0.26199954748153687, 'rec': 0.24746961891651154, 'stab': 0.28471171855926514}","[223.0, 1367.0, 25.279895782470703, 32.29629898071289, 0.1111111119389534, 11.0]","[0.31469354033470154, 0.19187262654304504, 0.17678500711917877, 0.6581864953041077, 0.6178349852561951, 0.16081316769123077, 0.4869188070297241, 0.4571692645549774, 0.38122129440307617, 0.14434398710727692, 0.4885094165802002, 0.6670394539833069, 0.670163631439209, 0.1625027358531952, 0.6142514944076538, 0.18698640167713165, 0.61766117811203, 0.6544582843780518, 0.18074394762516022, 0.5652855634689331, 0.18854130804538727, 0.6633247137069702, 0.18445095419883728, 0.6547473073005676, 0.33551451563835144, 0.6466249823570251, 0.6534079909324646]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,11
12,250,1206.0,128.0,0.75375,0.0,17.920301931670508,18.67405193167051,20.391080512975776,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.4939241545336408, 'queue': -33.2, 'smooth': -0.84, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-33.75822430755497,0.0,0,0,6854.430975578293,0.2,1328.0,1,"[12, 25, 3, 17, 14, 7, 4]","{'svc': 0.21950626373291016, 'con': 0.2657420337200165, 'rec': 0.23389917612075806, 'stab': 0.2808525562286377}","[250.0, 1206.0, 24.016881942749023, 20.391080856323242, 0.1111111119389534, 11.0]","[0.26972004771232605, 0.1664426624774933, 0.1557042896747589, 0.6507408618927002, 0.6130696535110474, 0.1447046548128128, 0.4982658326625824, 0.4857271909713745, 0.4117301106452942, 0.13513442873954773, 0.49640700221061707, 0.6631792783737183, 0.6602241396903992, 0.1551704704761505, 0.6166370511054993, 0.16731762886047363, 0.6194363236427307, 0.650165319442749, 0.16062214970588684, 0.5689499378204346, 0.1686575561761856, 0.611629068851471, 0.16052913665771484, 0.6440315842628479, 0.29130682349205017, 0.6464477777481079, 0.5979114770889282]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,12
13,252,1328.0,0.0,0.8300000000000001,0.0,36.122666043771815,156.9526660437718,41.80636829405418,0.2222222222222222,1.0,0,0,7,128,20,0.4,12,7,0.2757201646090535,0,"{'throughput': 0.0, 'latency': -12.556213283501746, 'queue': -39.5, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-58.05621328350175,0.0,1,1,0.0,0.0675,1580.0,1,"[19, 26, 3, 12, 8, 6, 10]","{'svc': 0.21665866672992706, 'con': 0.2575026750564575, 'rec': 0.25776612758636475, 'stab': 0.2680725157260895}","[252.0, 1328.0, 18.67405128479004, 41.80636978149414, 0.2222222238779068, 14.0]","[0.23568397760391235, 0.15414366126060486, 0.1322462558746338, 0.6475068926811218, 0.5739721655845642, 0.14056581258773804, 0.5056241750717163, 0.4307258725166321, 0.4377833306789398, 0.12378369271755219, 0.5001371502876282, 0.6534549593925476, 0.6523147821426392, 0.13918817043304443, 0.6098449230194092, 0.16408568620681763, 0.5683431625366211, 0.6446482539176941, 0.1579645276069641, 0.5724942088127136, 0.1591385155916214, 0.5652198195457458, 0.15505769848823547, 0.6398985981941223, 0.25738126039505005, 0.6434758305549622, 0.5932683348655701]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,13
14,264,1580.0,128.0,0.9875,0.0,22.905100846446967,23.892600846446967,19.723126278280017,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2839506172839506,0,"{'throughput': 7.775699846978675, 'latency': -1.9114080677157574, 'queue': -42.900000000000006, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-43.035708220737085,0.0,0,0,5357.307093632491,0.045,1716.0,1,"[11, 19, 12, 26, 8, 14, 6]","{'svc': 0.19187165796756744, 'con': 0.27350932359695435, 'rec': 0.2496975064277649, 'stab': 0.2849216163158417}","[264.0, 1580.0, 156.95266723632812, 19.723125457763672, 0.18518517911434174, 12.0]","[0.2055618315935135, 0.15422576665878296, 0.13725626468658447, 0.6520482897758484, 0.5394716262817383, 0.13629575073719025, 0.5126477479934692, 0.3832254409790039, 0.45757701992988586, 0.12825176119804382, 0.4680717885494232, 0.6557168364524841, 0.6500290036201477, 0.1517472118139267, 0.615446925163269, 0.17032447457313538, 0.5297956466674805, 0.6471748352050781, 0.15635418891906738, 0.5799679756164551, 0.1680443435907364, 0.5266545414924622, 0.15497800707817078, 0.6386335492134094, 0.22790877521038055, 0.6028752326965332, 0.6006946563720703]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,14
15,272,1716.0,128.0,1.0725,0.0,14.757006195036151,15.829506195036151,18.488736699503225,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.2663604956028922, 'queue': -46.5, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-45.990660648624214,0.0,0,0,8086.165065599994,0.0675,1860.0,1,"[11, 26, 12, 19, 14, 8, 17]","{'svc': 0.21998997032642365, 'con': 0.265223890542984, 'rec': 0.23552849888801575, 'stab': 0.2792576253414154}","[272.0, 1716.0, 23.892601013183594, 18.488737106323242, 0.07407407462596893, 10.0]","[0.17471453547477722, 0.13044309616088867, 0.12491584569215775, 0.6380248069763184, 0.4870157241821289, 0.10481872409582138, 0.5176600217819214, 0.340928316116333, 0.47831299901008606, 0.11901520192623138, 0.42296409606933594, 0.6499190926551819, 0.6423675417900085, 0.12817320227622986, 0.6138805150985718, 0.14824463427066803, 0.4862141013145447, 0.6389533281326294, 0.13960731029510498, 0.579461932182312, 0.14328452944755554, 0.5341023206710815, 0.13666515052318573, 0.6341339945793152, 0.19874989986419678, 0.5983871221542358, 0.6004383563995361]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,15
16,279,1860.0,128.0,1.1625,0.0,17.347963280102384,18.510463280102385,27.12526031639067,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2674897119341564,0,"{'throughput': 7.775699846978675, 'latency': -1.4808370624081908, 'queue': -50.275000000000006, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-49.98013721542952,0.0,0,0,6915.00791001769,0.09,2011.0,1,"[25, 19, 8, 16, 17, 14, 26]","{'svc': 0.21772104501724243, 'con': 0.264579713344574, 'rec': 0.24295784533023834, 'stab': 0.27474141120910645}","[279.0, 1860.0, 15.829505920410156, 27.125259399414062, 0.07407407462596893, 12.0]","[0.1473017930984497, 0.12919095158576965, 0.1269175112247467, 0.6379839777946472, 0.44085168838500977, 0.09236280620098114, 0.5259088277816772, 0.3688286542892456, 0.4987565577030182, 0.11775144189596176, 0.3826618194580078, 0.6505226492881775, 0.6375983357429504, 0.1293589174747467, 0.6141203045845032, 0.13414618372917175, 0.5021122097969055, 0.6379286646842957, 0.13199828565120697, 0.5800973176956177, 0.14380235970020294, 0.5390940308570862, 0.13518044352531433, 0.6339078545570374, 0.1721794754266739, 0.5993106365203857, 0.603948175907135]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,16
17,252,2011.0,128.0,1.256875,0.0,28.10191937245201,29.35879437245201,32.35449667360546,0.14814814814814814,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -2.348703549796161, 'queue': -53.375, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-53.94800370281749,0.0,0,1,4359.852055781458,0.09,2135.0,1,"[8, 14, 7, 6, 3, 16, 19]","{'svc': 0.20673495531082153, 'con': 0.2742406725883484, 'rec': 0.2481551617383957, 'stab': 0.2708691954612732}","[252.0, 2011.0, 18.51046371459961, 32.354496002197266, 0.14814814925193787, 13.0]","[0.20646345615386963, 0.1502862125635147, 0.13884299993515015, 0.6485791206359863, 0.4102345108985901, 0.07187242805957794, 0.5429326891899109, 0.4091014266014099, 0.5148397088050842, 0.1007934957742691, 0.3606654703617096, 0.6651380062103271, 0.6144876480102539, 0.14750029146671295, 0.6227886080741882, 0.15409226715564728, 0.5201394557952881, 0.6474553346633911, 0.1504092812538147, 0.5910744071006775, 0.15697307884693146, 0.5558263659477234, 0.13994386792182922, 0.6431320309638977, 0.22661875188350677, 0.6141326427459717, 0.6228849291801453]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,17
18,268,2135.0,128.0,1.334375,0.0,12.226468557885955,13.560843557885955,18.69558655097787,0.037037037037037035,1.0,0,1,7,128,20,0.4,12,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.0848674846308763, 'queue': -56.875, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-56.1841676376522,0.0,0,0,9438.940833851368,0.0675,2275.0,1,"[26, 16, 14, 11, 3, 25, 21]","{'svc': 0.20952212810516357, 'con': 0.28617963194847107, 'rec': 0.22474095225334167, 'stab': 0.27955731749534607}","[268.0, 2135.0, 29.358795166015625, 18.695587158203125, 0.03703703731298447, 13.0]","[0.2526041567325592, 0.16660574078559875, 0.15115530788898468, 0.648903489112854, 0.3705681562423706, 0.06050339341163635, 0.5472932457923889, 0.43207600712776184, 0.5247336626052856, 0.07919999212026596, 0.3221321403980255, 0.6651114821434021, 0.5778930187225342, 0.1550694704055786, 0.628321647644043, 0.16707997024059296, 0.5308129787445068, 0.6471450328826904, 0.1615714728832245, 0.598495364189148, 0.16258235275745392, 0.5574069023132324, 0.1522856056690216, 0.6051086783409119, 0.270784854888916, 0.6145318150520325, 0.6182056665420532]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,18
19,275,2275.0,128.0,1.421875,0.0,18.482852534024403,19.904727534024403,26.216866471439367,0.037037037037037035,1.0,0,1,7,128,20,0.4,11,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.5923782027219522, 'queue': -60.550000000000004, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-60.36667835574328,0.0,0,1,6430.633113726453,0.045,2422.0,1,"[26, 17, 3, 25, 7, 16, 8]","{'svc': 0.21121619641780853, 'con': 0.279105007648468, 'rec': 0.22934964299201965, 'stab': 0.28032904863357544}","[275.0, 2275.0, 13.560843467712402, 26.21686553955078, 0.03703703731298447, 12.0]","[0.2925049662590027, 0.17504391074180603, 0.15553289651870728, 0.6500088572502136, 0.33285921812057495, 0.04800095036625862, 0.5547212958335876, 0.4540092349052429, 0.5333841443061829, 0.06823435425758362, 0.28661200404167175, 0.6305551528930664, 0.5402703285217285, 0.16493749618530273, 0.630453884601593, 0.17995747923851013, 0.5403386354446411, 0.6421687602996826, 0.17417216300964355, 0.6028521656990051, 0.17180989682674408, 0.5629062652587891, 0.16542112827301025, 0.5619940161705017, 0.3066493272781372, 0.6123285293579102, 0.6165458559989929]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,19
20,274,2422.0,128.0,1.51375,0.0,12.60931515446173,14.12306515446173,28.613717181539098,0.0,1.0,0,1,7,128,20,0.4,11,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -1.1298452123569385, 'queue': -64.2, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-63.55414536537827,0.0,0,0,9063.188380148662,0.045,2568.0,1,"[19, 3, 17, 14, 26, 25, 6]","{'svc': 0.2086223065853119, 'con': 0.2754163444042206, 'rec': 0.22579874098300934, 'stab': 0.2901625633239746}","[274.0, 2422.0, 19.904727935791016, 28.613718032836914, 0.0, 11.0]","[0.3165394067764282, 0.1592276394367218, 0.1457861065864563, 0.6376079320907593, 0.2862257659435272, 0.029676981270313263, 0.5487623810768127, 0.46454623341560364, 0.5286105871200562, 0.055074386298656464, 0.24851348996162415, 0.5787641406059265, 0.48632049560546875, 0.1659400761127472, 0.6219972968101501, 0.17348766326904297, 0.5347681641578674, 0.6317542195320129, 0.17158092558383942, 0.5967101454734802, 0.17087900638580322, 0.5550134181976318, 0.16147850453853607, 0.5159926414489746, 0.333597332239151, 0.6106868386268616, 0.6080171465873718]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,20
21,251,2568.0,128.0,1.605,0.0,24.5273731692249,26.132373169224902,25.130700687539804,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -2.0905898535379923, 'queue': -67.275, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-67.58989000655933,0.0,0,0,4898.139146074215,0.045,2691.0,1,"[3, 14, 6, 17, 16, 19, 26]","{'svc': 0.20592579245567322, 'con': 0.28694337606430054, 'rec': 0.2307744026184082, 'stab': 0.27635642886161804}","[251.0, 2568.0, 14.123064994812012, 25.130701065063477, 0.18518517911434174, 11.0]","[0.34266597032546997, 0.1508287936449051, 0.14059217274188995, 0.6346393823623657, 0.2545981705188751, 0.03645661845803261, 0.5514721870422363, 0.48104190826416016, 0.5315054059028625, 0.06096074357628822, 0.2228262722492218, 0.5429775714874268, 0.44683775305747986, 0.16555485129356384, 0.6176852583885193, 0.16839490830898285, 0.5353816151618958, 0.6281646490097046, 0.1682894080877304, 0.595955491065979, 0.1612393856048584, 0.5537993907928467, 0.15829119086265564, 0.4783073365688324, 0.36259347200393677, 0.5780871510505676, 0.6069554686546326]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,21
22,264,2691.0,128.0,1.681875,0.0,18.759327010898502,20.441202010898504,18.496472752377723,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.6352961608718803, 'queue': -70.675, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-70.5345963138932,0.0,0,1,6261.862679687578,0.045,2827.0,1,"[8, 12, 21, 11, 17, 14, 7]","{'svc': 0.2107744663953781, 'con': 0.27976951003074646, 'rec': 0.21987266838550568, 'stab': 0.2895834445953369}","[264.0, 2691.0, 26.132373809814453, 18.49647331237793, 0.07407407462596893, 10.0]","[0.3709670603275299, 0.1415390819311142, 0.11754537373781204, 0.6359323859214783, 0.22816437482833862, 0.03926553577184677, 0.555315375328064, 0.4914637804031372, 0.5354719161987305, 0.06857672333717346, 0.199387788772583, 0.5503948330879211, 0.46645379066467285, 0.1570320427417755, 0.6174724102020264, 0.16005092859268188, 0.537850558757782, 0.6253682374954224, 0.15792131423950195, 0.5947126150131226, 0.15299366414546967, 0.559434175491333, 0.14817827939987183, 0.43946197628974915, 0.3877001702785492, 0.5473715662956238, 0.6074716448783875]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,22
23,274,2827.0,128.0,1.766875,0.0,20.746487423080293,22.51336242308029,33.76231610162567,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.2812071330589849,0,"{'throughput': 7.775699846978675, 'latency': -1.8010689938464233, 'queue': -74.325, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-74.35036914686775,0.0,0,1,5685.512345715925,0.0675,2973.0,1,"[16, 19, 6, 26, 17, 12, 14]","{'svc': 0.21573559939861298, 'con': 0.26881060004234314, 'rec': 0.2307233363389969, 'stab': 0.2847304940223694}","[274.0, 2827.0, 20.44120216369629, 33.7623176574707, 0.03703703731298447, 12.0]","[0.39701980352401733, 0.13450148701667786, 0.09818077087402344, 0.6294795274734497, 0.26234525442123413, 0.04705937206745148, 0.5601538419723511, 0.500544011592865, 0.5420519709587097, 0.06623601913452148, 0.1758074164390564, 0.5563704371452332, 0.48014381527900696, 0.14197009801864624, 0.6186652183532715, 0.1529904454946518, 0.5497227311134338, 0.6210450530052185, 0.14555177092552185, 0.5952082872390747, 0.14589805901050568, 0.5588973164558411, 0.14261135458946228, 0.40696799755096436, 0.40835604071617126, 0.5064920783042908, 0.6094380617141724]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,23
24,250,2973.0,128.0,1.858125,0.0,21.72012218406445,23.578247184064452,15.773197403671627,0.18518518518518517,1.0,0,1,7,128,20,0.4,13,7,0.2784636488340192,0,"{'throughput': 7.775699846978675, 'latency': -1.8862597747251562, 'queue': -77.375, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-77.48555992774648,0.0,0,0,5428.73263651718,0.09,3095.0,1,"[21, 8, 17, 19, 11, 3, 6]","{'svc': 0.20794959366321564, 'con': 0.2951696813106537, 'rec': 0.22457540035247803, 'stab': 0.27230533957481384}","[250.0, 2973.0, 22.513362884521484, 15.773197174072266, 0.18518517911434174, 13.0]","[0.37066158652305603, 0.12367357313632965, 0.09209815412759781, 0.6351228952407837, 0.24930334091186523, 0.0755680650472641, 0.5736976265907288, 0.5217652320861816, 0.5560988783836365, 0.0863514095544815, 0.2278493046760559, 0.5693724155426025, 0.4543831944465637, 0.14989402890205383, 0.6276967525482178, 0.1671496480703354, 0.5615538954734802, 0.6334009766578674, 0.15787310898303986, 0.6082767248153687, 0.1594489961862564, 0.5735546350479126, 0.1482573002576828, 0.3825579583644867, 0.4350802004337311, 0.5245116949081421, 0.6160381436347961]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,24
25,244,3095.0,128.0,1.934375,0.0,20.46136777695076,22.395742776950758,32.811917281193885,0.037037037037037035,1.0,0,1,7,128,20,0.4,14,7,0.26886145404663925,0,"{'throughput': 7.775699846978675, 'latency': -1.7916594221560607, 'queue': -80.275, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-80.2909595751774,0.0,0,1,5715.371947017315,0.1125,3211.0,1,"[14, 8, 26, 16, 7, 19, 12]","{'svc': 0.19902361929416656, 'con': 0.2802734673023224, 'rec': 0.22837048768997192, 'stab': 0.29233241081237793}","[244.0, 3095.0, 23.5782470703125, 32.81191635131836, 0.03703703731298447, 13.0]","[0.3392885625362396, 0.1094207912683487, 0.08424969762563705, 0.6407292485237122, 0.22635921835899353, 0.09686188399791718, 0.5756813883781433, 0.5314338803291321, 0.5636107921600342, 0.11535780131816864, 0.2645384669303894, 0.5731738209724426, 0.475739061832428, 0.1631162315607071, 0.6285485625267029, 0.18387386202812195, 0.569202184677124, 0.6406540870666504, 0.18388046324253082, 0.610416829586029, 0.1669020652770996, 0.5832016468048096, 0.16568319499492645, 0.35369381308555603, 0.45611435174942017, 0.5418466925621033, 0.6244950890541077]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,25
26,302,3211.0,128.0,2.006875,0.0,21.59301274861184,23.59988774861184,27.942091878088853,0.07407407407407407,1.0,0,1,7,128,20,0.4,14,7,0.27709190672153633,0,"{'throughput': 7.775699846978675, 'latency': -1.8879910198889474, 'queue': -84.625, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-84.73729117291028,0.0,0,1,5423.754611185768,0.0675,3385.0,1,"[12, 7, 24, 26, 11, 14, 3]","{'svc': 0.22370629012584686, 'con': 0.2769051492214203, 'rec': 0.2272978127002716, 'stab': 0.2720907926559448}","[302.0, 3211.0, 22.395742416381836, 27.94209098815918, 0.07407407462596893, 14.0]","[0.29596394300460815, 0.10261326283216476, 0.05600485950708389, 0.6221466660499573, 0.247582346200943, 0.08596881479024887, 0.5624619722366333, 0.5205011963844299, 0.5511355996131897, 0.1104414090514183, 0.282732218503952, 0.5605849623680115, 0.46994927525520325, 0.15135745704174042, 0.6118302345275879, 0.15990512073040009, 0.5598618984222412, 0.6247254014015198, 0.16160567104816437, 0.5956522226333618, 0.16032731533050537, 0.565383791923523, 0.15862789750099182, 0.3103023171424866, 0.4538717269897461, 0.5312906503677368, 0.603542149066925]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,26
