audit,scene,tau,mean_tps_mean,mean_tps_std,mean_latency_mean,mean_latency_std,unsafe_rate_mean,unsafe_rate_std,timeout_rate_mean,timeout_rate_std,structural_infeasible_rate_mean,structural_infeasible_rate_std,eligible_size_mean,eligible_size_std,h_LCB_mean,h_LCB_std,committee_honest_ratio_mean,committee_honest_ratio_std,B_mean,B_std,S_mean,S_std,L_queue_mean,L_queue_std,L_batch_mean,L_batch_std,L_cons_mean,L_cons_std
tau_scan_stable,stable,40,548.2488133866468,72.89247412088172,667.7869919455111,64.43627118455551,0.7927083333333333,0.02869786940407482,0.0,0.0,0.011458333333333334,0.015555400544862581,9.628124999999999,0.5636552565743435,0.6140306749070684,0.008579911386614335,0.9936904761904761,0.002837232211384005,303.51637226929944,13.095825466372736,241.96000999256106,2.8261077523402363,547.0994431804482,61.72463266513928,0.44359978819416657,0.06686388930647143,25.1189489768687,1.137919192198633
tau_scan_stable,stable,60,540.8365967448319,69.98565361884214,669.1059760514784,64.18901249755635,0.79375,0.030547663122114956,0.0,0.0,0.011458333333333334,0.015555400544862581,9.625,0.5699201942182586,0.6133060945818821,0.008543132330154777,0.9936904761904761,0.002837232211384005,303.6,12.953935480943406,241.94149158771887,2.8124928674925327,548.2714708493722,61.56327694377081,0.467506648844766,0.0611648056141309,25.116998553261222,1.1306464201594697
tau_scan_stable,stable,80,540.8365967448319,69.98565361884214,669.1059760514784,64.18901249755635,0.79375,0.030547663122114956,0.0,0.0,0.011458333333333334,0.015555400544862581,9.625,0.5699201942182586,0.6133060945818821,0.008543132330154777,0.9936904761904761,0.002837232211384005,303.6,12.953935480943406,241.94149158771887,2.8124928674925327,548.2714708493722,61.56327694377081,0.467506648844766,0.0611648056141309,25.116998553261222,1.1306464201594697
tau_scan_stable,stable,100,561.2386256518234,62.10441868496038,625.8973717620231,63.640612482041064,0.79375,0.030547663122114956,0.0,0.0,0.011458333333333334,0.015555400544862581,9.870833333333334,0.8310698426325752,0.6118739165365696,0.007366059012714929,0.9936904761904761,0.002837232211384005,296.1333333333333,9.628660919936435,243.51224459463936,2.0710581227163325,505.54095670803997,61.65644109336843,0.467506648844766,0.0611648056141309,24.63890840513837,0.8405131615379031
