audit,scene,m,mean_tps_mean,mean_tps_std,mean_latency_mean,mean_latency_std,unsafe_rate_mean,unsafe_rate_std,timeout_rate_mean,timeout_rate_std,structural_infeasible_rate_mean,structural_infeasible_rate_std,eligible_size_mean,eligible_size_std,h_LCB_mean,h_LCB_std,committee_honest_ratio_mean,committee_honest_ratio_std,B_mean,B_std,S_mean,S_std,L_queue_mean,L_queue_std,L_batch_mean,L_batch_std,L_cons_mean,L_cons_std
m_scan_churn_burst,churn_burst,5,1348.3779814874783,407.25395629577446,516.395237158964,150.53537542016747,0.40312499999999996,0.16713151321140288,0.0,0.0,0.5197916666666667,0.029444362552297036,5.461458333333333,0.72641071443204,0.4997223134152591,0.05923807473185199,0.77375,0.115880535945909,328.1333333333333,29.362107099684334,198.81153573799023,28.81392304376654,420.12943059623586,145.99085141479603,2.346150921177622,1.4442239072930338,19.29465564155054,0.5045693590236816
m_scan_churn_burst,churn_burst,7,441.4243327612003,80.12054198712194,904.6367486223139,88.42099161312682,0.6104166666666666,0.08577162020932876,0.0,0.0,0.525,0.026679684322636885,5.453125,0.5493673365664465,0.48502849166591966,0.03829262588037209,0.8010416666666667,0.06779821349921254,296.4,6.942301891703899,195.35386096894774,17.184316548623936,787.2633242624552,85.38792769419642,0.5386668462195019,0.1169138051294837,20.459757513639246,0.5295691679067567
m_scan_churn_burst,churn_burst,9,258.61674087371074,26.934420003011248,1064.3120125043583,103.93979766569726,0.6760416666666667,0.08754339201853623,0.0,0.0,0.5260416666666667,0.027775607554111226,5.651041666666667,0.41339208041855097,0.46993324135740594,0.03986239648815515,0.7930324074074073,0.06947517452792669,281.73333333333335,8.096089591072149,189.82087812851267,18.369083867056982,938.0948013778656,105.45583841463124,0.2978679096129336,0.05519332796152161,20.919343216879895,0.9431072928474802
