audit,scene,b,mean_tps_mean,mean_tps_std,mean_latency_mean,mean_latency_std,unsafe_rate_mean,unsafe_rate_std,timeout_rate_mean,timeout_rate_std,structural_infeasible_rate_mean,structural_infeasible_rate_std,eligible_size_mean,eligible_size_std,h_LCB_mean,h_LCB_std,committee_honest_ratio_mean,committee_honest_ratio_std,B_mean,B_std,S_mean,S_std,L_queue_mean,L_queue_std,L_batch_mean,L_batch_std,L_cons_mean,L_cons_std
b_scan_stable,stable,256,956.4090637695751,188.9073426109711,477.41179440295457,40.69547550312747,0.7322916666666667,0.05228087538054002,0.0,0.0,0.007291666666666667,0.010571762046971061,9.775,0.58185825402565,0.6317398452510437,0.009661283184741768,0.9941964285714286,0.0023387252448663185,256.0,0.0,246.4234985036781,1.7463174502515513,364.8155766923576,37.46918079662919,0.006058457536360603,0.011383099914859697,24.715159253060644,0.9881999642749243
b_scan_stable,stable,320,740.4481875758772,141.61149753160214,558.0991171827347,53.63750706834211,0.7593749999999999,0.03642855927092857,0.0,0.0,0.010416666666666668,0.013661330258962502,9.691666666666666,0.5913731666403389,0.6228406143685182,0.008670027216234505,0.9941964285714286,0.0023387252448663185,282.93333333333334,7.327270220818183,244.5741218970953,2.2322105233619283,441.80424940917317,50.752348658919644,0.18435241041853873,0.037347663153310506,24.985515363142927,1.0830361931532273
b_scan_stable,stable,384,540.8365967448319,69.98565361884214,669.1059760514784,64.18901249755635,0.79375,0.030547663122114956,0.0,0.0,0.011458333333333334,0.015555400544862581,9.625,0.5699201942182586,0.6133060945818821,0.008543132330154777,0.9936904761904761,0.002837232211384005,303.6,12.953935480943406,241.94149158771887,2.8124928674925327,548.2714708493722,61.56327694377081,0.467506648844766,0.0611648056141309,25.116998553261222,1.1306464201594697
b_scan_stable,stable,448,433.79565450633686,43.88422542653265,781.5152223802206,77.4673285022298,0.8197916666666667,0.022797988154415923,0.0,0.0,0.0125,0.01767766952966369,9.577083333333333,0.598562369116387,0.6094103285421928,0.007201036915007842,0.9938988095238095,0.00288168403735667,324.0705486586052,17.951081053021262,239.220448669289,3.20264022929139,656.9207967067607,75.36137189628515,0.7700482345907684,0.10734554992931587,25.449377438869057,1.1580058863726026
b_scan_stable,stable,512,373.4818643594238,34.98984004872936,887.8934128888362,100.64413211283023,0.8302083333333333,0.018604761561970582,0.0,0.0,0.013541666666666667,0.01714799753453576,9.532291666666666,0.6024175470897796,0.6071228412290415,0.006779490296275685,0.9938988095238095,0.00288168403735667,344.46979790739226,23.134915718222196,236.57709268580123,3.9176029696246184,761.3777914624447,98.99809392801164,1.0541249025068269,0.17811530855144125,25.836496523884723,1.2605222158849452
