timesteps,episode_reward,episode_cost,episode_len,unsafe_rate,tps,latency,mask_ratio,lagrangian_lambda,constraint_violation
4800,723.5753833651543,0.0,120,0.0,11999.784679887302,23.26163577921553,0.2736041666666666,0.0676207386352121,0.0
4920,723.5753833651543,0.0,120,0.0,11999.784679887302,23.26163577921553,0.2736041666666666,0.0676207386352121,0.0
5040,723.5753833651543,0.0,120,0.0,11999.784679887302,23.26163577921553,0.2736041666666666,0.0676207386352121,0.0
5160,726.7309359908104,0.0,120,0.0,11969.334030324748,23.229797661258463,0.2691458333333333,0.0640207386352121,0.0
5280,690.132993221283,0.0,120,0.0,11856.116987224845,24.542153437081364,0.2687083333333332,0.0640207386352121,0.0
5400,690.132993221283,0.0,120,0.0,11856.116987224845,24.542153437081364,0.2687083333333332,0.0640207386352121,0.0
5520,690.132993221283,0.0,120,0.0,11856.116987224845,24.542153437081364,0.2687083333333332,0.0640207386352121,0.0
5640,691.0147552490234,0.0,120,0.0,11873.475387815386,24.50665586455886,0.2676874999999999,0.0604207386352121,0.0
5760,732.7529253959656,0.0,120,0.0,12026.280520070351,23.339692094168807,0.2657291666666666,0.0604207386352121,0.0
5880,732.7529253959656,0.0,120,0.0,12026.280520070351,23.339692094168807,0.2657291666666666,0.0604207386352121,0.0
6000,732.7529253959656,0.0,120,0.0,12026.280520070351,23.339692094168807,0.2657291666666666,0.0604207386352121,0.0
6120,732.7529253959656,0.0,120,0.0,12026.280520070351,23.339692094168807,0.2657291666666666,0.0604207386352121,0.0
6240,717.7423562705517,0.0,120,0.0,11916.595837992489,23.473781048710457,0.2717083333333334,0.0568207386352121,0.0
6360,690.2797760665417,0.0,120,0.0,11937.951260986529,24.51410062711673,0.2730208333333334,0.0568207386352121,0.0
6480,690.2797760665417,0.0,120,0.0,11937.951260986529,24.51410062711673,0.2730208333333334,0.0568207386352121,0.0
6600,690.2797760665417,0.0,120,0.0,11937.951260986529,24.51410062711673,0.2730208333333334,0.0568207386352121,0.0
6720,717.9104350507259,0.0,120,0.0,11900.285287702009,23.462335443156828,0.2744791666666666,0.0532207386352121,0.0
6840,721.293475151062,0.0,120,0.0,11712.646083083682,23.6807569730562,0.2739999999999999,0.0532207386352121,0.0
6960,721.293475151062,0.0,120,0.0,11712.646083083682,23.6807569730562,0.2739999999999999,0.0532207386352121,0.0
7080,721.293475151062,0.0,120,0.0,11712.646083083682,23.6807569730562,0.2739999999999999,0.0532207386352121,0.0
7200,741.7041165828705,0.0,120,0.0,11617.672370923416,23.81565245240523,0.2756249999999999,0.0496207386352121,0.0
7320,761.446436047554,0.0,120,0.0,11492.370269153667,24.391808360863216,0.27775,0.0496207386352121,0.0
7440,761.446436047554,0.0,120,0.0,11492.370269153667,24.391808360863216,0.27775,0.0496207386352121,0.0
7560,761.446436047554,0.0,120,0.0,11492.370269153667,24.391808360863216,0.27775,0.0496207386352121,0.0
7680,761.446436047554,0.0,120,0.0,11492.370269153667,24.391808360863216,0.27775,0.0496207386352121,0.0
7800,754.7394050359726,0.0,120,0.0,11561.383175265162,24.22530568303567,0.2601874999999999,0.0460207386352121,0.0
7920,754.7394050359726,0.0,120,0.0,11561.383175265162,24.22530568303567,0.2601874999999999,0.0460207386352121,0.0
8040,754.7394050359726,0.0,120,0.0,11561.383175265162,24.22530568303567,0.2601874999999999,0.0460207386352121,0.0
8160,754.7394050359726,0.0,120,0.0,11561.383175265162,24.22530568303567,0.2601874999999999,0.0460207386352121,0.0
8280,735.8347325325012,0.0,120,0.0,11650.313608407994,24.025957153414925,0.2686458333333333,0.0424207386352121,0.0
8400,733.6809810996056,0.0,120,0.0,11686.878223210706,23.86102373954127,0.2714374999999999,0.0424207386352121,0.0
8520,733.6809810996056,0.0,120,0.0,11686.878223210706,23.86102373954127,0.2714374999999999,0.0424207386352121,0.0
8640,733.6809810996056,0.0,120,0.0,11686.878223210706,23.86102373954127,0.2714374999999999,0.0424207386352121,0.0
8760,745.0272555947304,0.0,120,0.0,11570.853551079075,24.182652658050795,0.2716458333333333,0.0388207386352121,0.0
8880,753.0634577870369,0.0,120,0.0,11406.57151624806,24.67701607936952,0.2695833333333333,0.0388207386352121,0.0
9000,753.0634577870369,0.0,120,0.0,11406.57151624806,24.67701607936952,0.2695833333333333,0.0388207386352121,0.0
9120,753.0634577870369,0.0,120,0.0,11406.57151624806,24.67701607936952,0.2695833333333333,0.0388207386352121,0.0
9240,725.438923060894,0.0,120,0.0,11653.07681470845,25.331399667520664,0.2706458333333332,0.0352207386352121,0.0
9360,728.6873060464859,0.0,120,0.0,12053.439823518724,24.631356154285942,0.2726249999999999,0.0352207386352121,0.0
9480,728.6873060464859,0.0,120,0.0,12053.439823518724,24.631356154285942,0.2726249999999999,0.0352207386352121,0.0
9600,728.6873060464859,0.0,120,0.0,12053.439823518724,24.631356154285942,0.2726249999999999,0.0352207386352121,0.0
9720,728.6873060464859,0.0,120,0.0,12053.439823518724,24.631356154285942,0.2726249999999999,0.0352207386352121,0.0
9840,725.8361713290215,0.0,120,0.0,11887.323221164015,23.60039914786089,0.2709583333333332,0.0316207386352121,0.0
9960,725.8361713290215,0.0,120,0.0,11887.323221164015,23.60039914786089,0.2709583333333332,0.0316207386352121,0.0
10080,725.8361713290215,0.0,120,0.0,11887.323221164015,23.60039914786089,0.2709583333333332,0.0316207386352121,0.0
10200,725.8361713290215,0.0,120,0.0,11887.323221164015,23.60039914786089,0.2709583333333332,0.0316207386352121,0.0
10320,722.1058028936386,0.0,120,0.0,11958.4693129264,23.596731549263097,0.2737499999999999,0.0280207386352121,0.0
10440,715.6636570394039,0.0,120,0.0,12020.137736636878,23.33207272704131,0.2715833333333333,0.0280207386352121,0.0
10560,715.6636570394039,0.0,120,0.0,12020.137736636878,23.33207272704131,0.2715833333333333,0.0280207386352121,0.0
10680,715.6636570394039,0.0,120,0.0,12020.137736636878,23.33207272704131,0.2715833333333333,0.0280207386352121,0.0
10800,694.6651653945446,0.0,120,0.0,12044.780320216716,23.470712670585748,0.2728958333333333,0.0244207386352121,0.0
10920,700.9125200808048,0.0,120,0.0,11894.675632539376,23.732223424266383,0.2713958333333333,0.0244207386352121,0.0
11040,700.9125200808048,0.0,120,0.0,11894.675632539376,23.732223424266383,0.2713958333333333,0.0244207386352121,0.0
11160,700.9125200808048,0.0,120,0.0,11894.675632539376,23.732223424266383,0.2713958333333333,0.0244207386352121,0.0
11280,707.9376342594624,0.0,120,0.0,11846.22839204924,23.795952788534425,0.2710625,0.0208207386352121,0.0
11400,767.0650885105133,0.0,120,0.0,11656.694814633694,24.13926914974201,0.2681458333333333,0.0208207386352121,0.0
11520,767.0650885105133,0.0,120,0.0,11656.694814633694,24.13926914974201,0.2681458333333333,0.0208207386352121,0.0
11640,767.0650885105133,0.0,120,0.0,11656.694814633694,24.13926914974201,0.2681458333333333,0.0208207386352121,0.0
11760,767.0650885105133,0.0,120,0.0,11656.694814633694,24.13926914974201,0.2681458333333333,0.0208207386352121,0.0
11880,749.672047495842,0.0,120,0.0,11561.361157934423,24.250350625886615,0.2717708333333333,0.0172207386352121,0.0
12000,749.672047495842,0.0,120,0.0,11561.361157934423,24.250350625886615,0.2717708333333333,0.0172207386352121,0.0
12120,749.672047495842,0.0,120,0.0,11561.361157934423,24.250350625886615,0.2717708333333333,0.0172207386352121,0.0
12240,749.672047495842,0.0,120,0.0,11561.361157934423,24.250350625886615,0.2717708333333333,0.0172207386352121,0.0
