param,mean_tps,mean_queue_size,mean_latency,mean_confirm_latency,mean_block_slack,mean_batch_fill_ratio,mean_eligible_size,mean_committee_size,mean_honest_ratio,mean_arrivals,mean_churn,mean_rtt,total_served,timeout_rate,unsafe_rate,structural_infeasible_rate,mean_tps_std,mean_queue_size_std,mean_latency_std,mean_confirm_latency_std,mean_block_slack_std,mean_batch_fill_ratio_std,mean_eligible_size_std,mean_committee_size_std,mean_honest_ratio_std,mean_arrivals_std,mean_churn_std,mean_rtt_std,total_served_std,timeout_rate_std,unsafe_rate_std,structural_infeasible_rate_std
40,10823.685761130835,2.7944444444444447,27.44885187019841,27.44885187019841,0.0,0.6849916811342592,10.963055555555556,6.953333333333333,0.9999603174603174,260.2822222222223,0.1166358024691358,44.537313172709766,30898.533333333336,0.0036111111111111105,0.0,0.0,166.42055015428198,2.7978305500935967,0.5859903164435106,0.5859903164435106,0.0,0.005665007422433117,0.24142564609542397,0.0375277674973259,6.873217490356509e-05,0.29546612577669834,0.004742552862253898,0.31522665833627206,350.7329515932801,0.002926570486903538,0.0,0.0
60,10812.706704930877,0.40166666666666667,27.01551401771391,27.01551401771391,0.0,0.684816261574074,10.966111111111111,6.954444444444444,0.9999603174603174,260.2822222222223,0.1166358024691358,44.537313172709766,31185.666666666668,0.0,0.0,0.0,166.95377742565978,0.48078278186030454,0.4187442016995878,0.4187442016995878,0.0,0.005149992592327831,0.24174184654372669,0.034170054032626636,6.873217490356509e-05,0.29546612577669834,0.004742552862253898,0.31522665833627206,73.23642081187091,0.0,0.0,0.0
80,10812.706704930877,0.40166666666666667,27.01551401771391,27.01551401771391,0.0,0.684816261574074,10.966111111111111,6.954444444444444,0.9999603174603174,260.2822222222223,0.1166358024691358,44.537313172709766,31185.666666666668,0.0,0.0,0.0,166.95377742565978,0.48078278186030454,0.4187442016995878,0.4187442016995878,0.0,0.005149992592327831,0.24174184654372669,0.034170054032626636,6.873217490356509e-05,0.29546612577669834,0.004742552862253898,0.31522665833627206,73.23642081187091,0.0,0.0,0.0
100,10960.867839794657,30.67888888888889,26.606864924473555,26.606864924473555,0.0,0.7312098524305556,11.098888888888888,6.649444444444445,0.9999603174603174,260.2822222222223,0.1166358024691358,44.537313172709766,27552.400000000005,0.0,0.0,0.0,116.11066604138834,8.573107109400842,0.2563883491613041,0.2563883491613041,0.0,0.018610830130915357,0.2016207477565889,0.1197373669204268,6.873217490356509e-05,0.29546612577669834,0.004742552862253898,0.31522665833627206,1022.5544924354879,0.0,0.0,0.0
