timesteps,episode_reward,episode_cost,episode_len,unsafe_rate,tps,latency,mask_ratio,lagrangian_lambda,constraint_violation,episode_seed,eligible_size_mean,eligible_size_std,trajectory_fingerprint,episode_repeat_ratio,recent_unique_trajectory_count,rolling_reward_mean,rolling_cost_mean,rolling_unsafe_mean,rolling_lambda_mean
22560,744.9236608743668,0.0,120,0.0,11148.116525278305,25.109246262844383,0.2826458333333332,0.0,0.0,229,13.441666666666666,2.167163404596488,b0ea525dcd2cf7119cec38ee5b1781418feea194999ed05b5175b09c8d1e8fec,0.0,50,736.1453889340162,0.0111577311577311,0.0,0.0
22680,719.0698661804199,0.0,120,0.0,11305.451966787932,25.543697695113977,0.2782916666666665,0.0,0.0,230,14.141666666666667,2.0260628212263163,c3d0db84a1fae52c7e7180412fd60327f3e47fb33774263ae233024c65d6f054,0.0,50,733.4743825167418,0.0111577311577311,0.0,0.0
22800,669.4347263723612,0.0,120,0.0,11118.431938550124,27.1474054907397,0.2840208333333334,0.0,0.0,231,14.008333333333333,2.8416422286339227,edef7d66cc83d99672a1b65763692497c8f556c5e56059bd541fe1d03524bc0f,0.0,50,727.8939533218742,0.0075213675213675,0.0,0.0
22920,712.8276463747025,0.0,120,0.0,11169.79028645116,26.06504290457029,0.2164999999999999,0.0,0.0,232,13.383333333333333,2.408953207423412,7bba8d0b8df0297ee3d01a4b0b284bcdec98a2ad445bb2a05490334d74e6d613,0.0,50,724.3599135503173,0.0075213675213675,0.0,0.0
23040,741.582307100296,0.0,120,0.0,11358.23714275626,24.75083174559672,0.3021874999999999,0.0,0.0,233,14.291666666666666,2.4542338700476205,70481aafad4793e0652abd0f5cdbfbb22d2fefd1b65144cca7447350e22d6932,0.0,50,728.2118062928319,0.0075213675213675,0.0,0.0
23160,755.0750169754028,0.0,120,0.0,11629.793541654904,24.34600814750576,0.2560208333333332,0.0,0.0,234,13.716666666666669,2.2029651734776827,b48bc02466ee9fd78b31e12e213277d5c4cf930657b19df17499a899eb8edb66,0.0,50,731.2731330230832,0.0075213675213675,0.0,0.0
23280,721.0959813371301,0.0444444444444444,120,0.0,10948.723251912415,25.388777326293678,0.1578333333333332,0.0,0.0,235,11.933333333333334,2.965730189271363,c5f29403d86d3a304e1e6aa12dfa472212a3ab9bc701feb370a95d0d3ff2fe98,0.0,50,731.271516828984,0.0075213675213675,0.0,0.0
23400,749.2412262558937,0.0363636363636363,120,0.0,11571.90865516359,24.17971933734806,0.2581041666666666,0.0,0.0,236,13.341666666666669,2.474859704216696,68605b6e336278d87b4051141502b59c3cac914e6c02d76c1c45452388979fce,0.0,50,730.9194116406143,0.008080808080808,0.0,0.0
23520,727.4593968391418,0.0444444444444444,120,0.0,11453.073491425816,25.36580117971444,0.2318958333333332,0.0,0.0,237,13.4,2.3713568549109887,54380f722dff90067b186d84d3c93c9cd250781ce50e32b6e913f2b49a207ec5,0.0,50,727.1438044957816,0.0125252525252525,0.0,0.0
23640,759.6869304180145,0.0363636363636363,120,0.0,11349.666772661129,24.50273906043069,0.2253749999999998,0.0,0.0,238,13.716666666666669,2.5890259858787728,71f1cf3058b2a0ff5ed7aac20a394e583e819e93c72171a9d8481f7bf94b1bf2,0.0,50,730.0396758727729,0.0161616161616161,0.0,0.0
23760,739.4815994501114,0.0888888888888888,120,0.0,11785.306063319016,24.86747303071392,0.2043541666666666,0.0,0.0,239,12.708333333333334,2.2486878890193327,74d0c9b4fe1a9307295bb076ee72f7872e178398b83407afc720fe83d60f34f8,0.0,50,729.4954697303474,0.025050505050505,0.0,0.0
23880,763.5824443101883,0.0,120,0.0,11572.831989801589,24.103726655096786,0.1848333333333332,0.0,0.0,240,12.85,2.6790856649237647,bb76c0b1a998a06643167e81ac8c1ac56df78c07899da8f65bf693f93f01e4fb,0.0,50,733.9467275433242,0.025050505050505,0.0,0.0
24000,712.4897324442863,0.0,120,0.0,11104.835340971133,26.42572991633635,0.2365,0.0,0.0,241,13.533333333333331,2.5688302569241306,999202f5a0d8d30a6d605dd40e7ef0f9424421de793e11e9cfc3b7cb594cc2f6,0.0,50,738.2522281505168,0.025050505050505,0.0,0.0
24120,714.2095530033112,0.0533333333333333,120,0.0,10705.687862350724,26.172165051281898,0.2064791666666665,0.0,0.0,242,13.05,2.8689428947494444,f82632803a256048f331541858688619951d0e7aeb708765c5a7bca7e8c54ae0,0.0,50,738.3904188133777,0.0303838383838383,0.0,0.0
24240,746.976761341095,0.1171717171717171,120,0.0,11281.5381732288,24.955986913713904,0.2811458333333333,0.0,0.0,243,14.458333333333334,2.5327713192381864,7a75f67ed8a3ef596eb6290d4288b05fff9561cb00864f748beb011f58f699d1,0.0,50,738.9298642374575,0.0421010101010101,0.0,0.0
24360,683.7688689231873,0.0,120,0.0,11221.859447699231,27.93917961534657,0.2218125,0.0,0.0,244,13.558333333333334,2.759214360807958,7fb4606e277e3b0a99a14b9eac4ff27a70b9ac052487e287e42ec08d89a165a7,0.0,50,731.7992494322359,0.0421010101010101,0.0,0.0
24480,687.3529343008995,0.0571428571428571,120,0.0,11541.324511367951,26.43066110377008,0.2431666666666664,0.0,0.0,245,13.583333333333334,2.61273590109848,d681fc6e900f717ab4665a79922dd24aa350f14a409716be7a14d52f9da20f6a,0.0,50,728.4249447286129,0.0433708513708513,0.0,0.0
24600,694.0412420630455,0.0,120,0.0,11084.40567516251,27.415670825932946,0.2409791666666665,0.0,0.0,246,13.35,2.1588963229699867,0ae9bbac2da415585f1984e327b9059fdaffdfb4e70eba35ee6ec2bfe481671d,0.0,50,722.9049463093281,0.0397344877344877,0.0,0.0
24720,728.914056301117,0.0,120,0.0,11513.158095970815,25.31726912098865,0.293,0.0,0.0,247,14.391666666666667,2.374502871947904,7ae1331fd932fdd626d7ac0680ad35724a90125d62f7d0064e7fbc8eda0951d2,0.0,50,723.0504122555255,0.0352900432900432,0.0,0.0
24840,743.4639768004417,0.0,120,0.0,11186.767706559776,24.857837901417764,0.2389375,0.0,0.0,248,13.291666666666666,2.687613046718018,538780517204a3d740b95a93adedea1ef12f7dff0a5cc1cb8180a376f0f9c184,0.0,50,721.4281168937683,0.0316536796536796,0.0,0.0
24960,742.9890042543411,0.0307692307692307,120,0.0,11234.148773016806,25.77050863914502,0.2099999999999997,0.0,0.0,249,12.941666666666666,2.9163214081365543,bb49edfc3723d6503d10247823e74205374a5e751cba939ddf105d8d2d45dfba,0.0,50,721.7788573741913,0.0258417138417138,0.0,0.0
25080,687.487381696701,0.0,120,0.0,11133.477419802528,27.04061923215306,0.2558958333333333,0.0,0.0,250,13.75,2.3139072294858014,32ab1bcc3884fb640a4b0b1980e68c6d1a83a29deceadedb69cbe58bbfba3467,0.0,50,714.1693511128426,0.0258417138417138,0.0,0.0
25200,732.5320687294006,0.0,120,0.0,11332.197277861796,25.72596133316808,0.2699791666666666,0.0,0.0,251,14.075,2.3063770290219328,709b61013b1d4f103f7b6cee3cba5b36e03874fe8d26bb198a69bc942bd1eac0,0.0,50,716.173584741354,0.0258417138417138,0.0,0.0
25320,729.845795750618,0.0,120,0.0,12235.9177028225,24.667589765084085,0.3283541666666666,0.0,0.0,252,15.216666666666669,2.277364461145574,5823709858fb690966d36fed38533022aedd83d7b8206d25f1c08665f62c0c95,0.0,50,717.7372090160846,0.0205083805083805,0.0,0.0
25440,729.0813505649567,0.0,120,0.0,11095.183929070425,25.916872186015944,0.1976041666666666,0.0,0.0,253,12.95,2.5227300027285278,65b3d25bf1b2bfe6a5045fb4525aa86592e691edd83f07c2f3645c74ba20ac8d,0.0,50,715.9476679384709,0.0087912087912087,0.0,0.0
25560,715.7124240398407,0.1298701298701299,120,0.0,10862.490821059422,26.64260355753063,0.2370833333333332,0.0,0.0,254,13.483333333333333,2.6425471718695164,de7b2ce2ff2062a86424820182dbd6eb8052a81434291ffab8e2fbef0e3d04a3,0.0,50,719.1420234501362,0.0217782217782217,0.0,0.0
25680,774.4495750665665,0.0,120,0.0,11905.176900207538,23.61027081890056,0.2944374999999998,0.0,0.0,255,14.016666666666667,2.81064444962756,b9d46034c71b89400114fe76e2b25496511e84de9e4f2d04661e5ee7060ed24d,0.0,50,727.8516875267029,0.016063936063936,0.0,0.0
25800,750.3015292286873,0.0307692307692307,120,0.0,11046.695881353487,25.233903182736807,0.2087500000000001,0.0,0.0,256,13.008333333333333,2.4203850703739063,ec52f72324960cb16a88a4905185e2d903dea7c398de85118c0a4c26a929802e,0.0,50,733.4777162432671,0.0191408591408591,0.0,0.0
25920,760.7159731388092,0.0363636363636363,120,0.0,11539.042469544318,24.35783585001136,0.2922499999999999,0.0,0.0,257,14.641666666666667,2.072823490368199,5c0cb5bb1b2f17122371b3b35eb56f08ef5400ece628bebcd907744443a42c23,0.0,50,736.6579079270363,0.0227772227772227,0.0,0.0
26040,770.5053462982178,0.0,120,0.0,11485.491730220005,24.191537634009283,0.2206041666666665,0.0,0.0,258,12.85,2.862545487265951,8f79336905ec1e7cbd6bf06a945ded28d864c711b71946b4d51a235ce9d73e5c,0.0,50,739.3620448768139,0.0227772227772227,0.0,0.0
26160,735.1790270805359,0.0727272727272727,120,0.0,11341.672837709297,25.94219395129227,0.3064583333333333,0.0,0.0,259,14.841666666666669,2.4562703208093533,667ade26f960d2f8838f49578097077ba1b6b944baee080a2c6ab4be414ff834,0.0,50,738.5810471594334,0.0269730269730269,0.0,0.0
26280,775.8537764549255,0.0,120,0.0,12022.274243754571,23.570524899403665,0.2641666666666666,0.0,0.0,260,14.058333333333334,2.470815767222552,56451b0a8b1f401bdb4900266e344c0b2bbd2cff9a690f19543a3d9d4a72587f,0.0,50,747.4176866352558,0.0269730269730269,0.0,0.0
26400,769.8179386854172,0.0,120,0.0,11754.801107607194,23.5566433770876,0.2289583333333332,0.0,0.0,261,13.083333333333334,2.8301452652155903,55735fafaafc00aedad9d3195d628db0050dead5d976e2294fa601e62265739b,0.0,50,751.1462736308574,0.0269730269730269,0.0,0.0
26520,773.7718095779419,0.0363636363636363,120,0.0,11623.494079544824,23.95939321047293,0.2245416666666666,0.0,0.0,262,12.9,2.5409971795865256,c6fa093abfe802a287b19b8eb82b379672869bc21bff7dcf0e7a43d4faeb5b21,0.0,50,755.5388750135899,0.0306093906093906,0.0,0.0
26640,767.0260887145996,0.0,120,0.0,12029.862449526176,23.74448735900433,0.3187291666666668,0.0,0.0,263,14.366666666666667,2.7384099198054463,dc9c883bd516081c409a2be08df439aea935ba442640f3f26c29b8bae23dbba8,0.0,50,759.3333488285541,0.0306093906093906,0.0,0.0
26760,741.491208255291,0.0,120,0.0,10906.056428778917,25.59790144333725,0.2057499999999999,0.0,0.0,264,12.941666666666666,2.6086261816434253,eacf64f59d661ee6558444af035b83080ff0643cce7f007899229fa4039ed313,0.0,50,761.9112272500992,0.0176223776223776,0.0,0.0
26880,714.6254396438599,0.0,120,0.0,11259.5160575792,27.15765299555434,0.2436249999999997,0.0,0.0,265,14.108333333333333,3.182755183100894,a9d21ee9bce865626ee75a37de06ff4b2b466f9649815547994f355667c13794,0.0,50,755.9288137078286,0.0176223776223776,0.0,0.0
27000,767.9597095251083,0.1298701298701298,120,0.0,11258.119863145655,24.62390157231857,0.2497083333333332,0.0,0.0,266,13.525,2.789750586223318,09196da3d0e8c5bb54794466b70b5bdb8bdf943011a6b62fe8676c2c77303990,0.0,50,757.6946317374707,0.0275324675324675,0.0,0.0
27120,787.2139377593994,0.0,120,0.0,12446.71509230684,22.782233598429148,0.2361874999999999,0.0,0.0,267,13.216666666666669,2.439888430964734,2d899aea5a5966c5d12580cabbb491303669bf4894989ce796646a3b8cb0ef96,0.0,50,760.3444281995296,0.0238961038961038,0.0,0.0
27240,770.2171473503113,0.0,120,0.0,11565.22402245089,24.61848877248694,0.2166458333333332,0.0,0.0,268,13.425,2.427833396260948,11d1922800c04001e844d631ad18f821eed5b80f2959bf6772565eb54f0e2b98,0.0,50,760.315608304739,0.0238961038961038,0.0,0.0
27360,755.0753049850464,0.0571428571428571,120,0.0,10782.302137417715,25.996677596729324,0.2052083333333332,0.0,0.0,269,13.55,2.9035897322681987,2e8d4305fe318bb7e99b366fc9f092706500561febde39a072a8cac926513673,0.0,50,762.30523609519,0.0223376623376623,0.0,0.0
27480,768.7496894598007,0.0,120,0.0,11829.690811369215,23.87598216346229,0.3119375,0.0,0.0,270,14.533333333333331,2.7108834148463288,1adaa2eb4740b1d2ed5f9f8ccb5ca85687f29a51e4b20ab2e37fcf21a8a0250f,0.0,50,761.5948273956776,0.0223376623376623,0.0,0.0
27600,759.723833501339,0.0727272727272727,120,0.0,11474.734060982772,24.49927805842113,0.2441666666666666,0.0,0.0,271,13.991666666666667,2.9282982354185747,ce9e22cb72511b78370b5f7af1d9aeb4da5fd16d623e7778741b39b4b5319144,0.0,50,760.5854168772697,0.0296103896103896,0.0,0.0
27720,769.6949763298035,0.0,120,0.0,11423.007650704012,24.287031488147125,0.2295833333333333,0.0,0.0,272,13.3,2.51859749331514,174a8c501412e66bf1f0deb34af57b43e1d3db4e4413fdb2b1bfe3eb01b4502c,0.0,50,760.177733552456,0.0259740259740259,0.0,0.0
27840,756.9827613830566,0.0,120,0.0,11596.332281347217,25.22009507827252,0.2336666666666665,0.0,0.0,273,13.258333333333333,2.5016522318037944,a944046c2e3766f98a984ff0a63ab01b247eb2df94ff8060d441a05ac745ac91,0.0,50,759.1734008193016,0.0259740259740259,0.0,0.0
27960,783.5963687896729,0.0,120,0.0,11612.144682741988,23.80998041109588,0.2268333333333334,0.0,0.0,274,13.516666666666667,2.7507069798306154,4718bc11bb2753d096366f41782b16850c07a9620aca425d7b74de5faa04b392,0.0,50,763.3839168727397,0.0259740259740259,0.0,0.0
28080,768.7416623830795,0.0,120,0.0,11685.247715050711,24.0409126395414,0.2938958333333333,0.0,0.0,275,14.466666666666669,2.435615368284206,d02575a0ee6c35f6dfc479daee8673125b257ad5b296e1d89a3ce99f51f716c7,0.0,50,768.7955391466618,0.0259740259740259,0.0,0.0
28200,773.9491634368896,0.0,120,0.0,11781.316290707937,24.122759812577836,0.2823124999999998,0.0,0.0,276,13.95,2.216791976407955,2e7f940fe8280d04e6ea9307debce57f921c038f9a9d9e7c083394e32c6dab5a,0.0,50,769.3944845378398,0.0129870129870129,0.0,0.0
28320,772.3191633224487,0.0571428571428571,120,0.0,11167.473886714366,25.034844786327078,0.2350625,0.0,0.0,277,12.941666666666666,2.440272639594921,1ac2fc6190d8b1a23e6591687d3b327c2f9a1bf0e4709722330bcdba75b106d5,0.0,50,767.9050070941448,0.0187012987012987,0.0,0.0
28440,746.8855940103531,0.0,120,0.0,11859.356310761192,24.70690060612448,0.2178749999999999,0.0,0.0,278,12.858333333333333,2.306858734778148,692e3fcc3b873d049e8bd61123f7abf4d00126dabc560eb0506290df9627095a,0.0,50,765.571851760149,0.0187012987012987,0.0,0.0
28560,771.5050840377808,0.0363636363636363,120,0.0,11409.29048091704,24.277838256000937,0.2095833333333333,0.0,0.0,279,12.883333333333333,2.6682807615058497,159e025955c6e515d59fe44ff43810f4c8a5f84154c0f1bffbd3f6ba324c39b3,0.0,50,767.2148296654225,0.0166233766233766,0.0,0.0
28680,778.8523029088974,0.0,120,0.0,11881.60081977274,23.79803880643992,0.1952499999999999,0.0,0.0,280,12.675,2.4838226587258547,d9561bb9edb92ef43efd6980471d46f2bbded173e20eda7f558bba39c24e6501,0.0,50,768.2250910103321,0.0166233766233766,0.0,0.0
28800,749.6158337593079,0.0307692307692307,120,0.0,11765.07886282744,24.977303255845356,0.245270833333333,0.0,0.0,281,12.958333333333334,2.608945615037269,3638a8a354625126556060d192c78190c2993069bf378980a74dc8e30cda04d3,0.0,50,767.214291036129,0.0124275724275724,0.0,0.0
28920,737.4791734218597,0.0727272727272727,120,0.0,11534.233143374518,25.292198046489528,0.3173958333333332,0.0,0.0,282,14.908333333333331,3.0956847205245066,b4e4fda204dbb283e47b6d7a8717d0830d4b8201481ed491bd8a78e7e26bb546,0.0,50,763.9927107453346,0.0197002997002997,0.0,0.0
29040,736.8967308998108,0.0,120,0.0,11060.449971741293,26.00929211213129,0.2490624999999999,0.0,0.0,283,13.408333333333331,2.547861303568588,0765f31a314965efbf3cd57667b7638e67ad7b1f0a6f38bc881b306e43127eaa,0.0,50,761.98410769701,0.0197002997002997,0.0,0.0
29160,748.8384167850018,0.0571428571428571,120,0.0,11350.128713691724,24.4293675782905,0.2294791666666665,0.0,0.0,284,13.35,3.2162348587543583,d85bf45bc14b5483cfd0af733a3379d7c8d640ae9f2b92e0703a83d57ab8c26f,0.0,50,758.5083124965429,0.0254145854145854,0.0,0.0
29280,765.9141337871552,0.0,120,0.0,11471.194343553909,24.07401832869589,0.2650208333333332,0.0,0.0,285,13.441666666666666,2.250169746683328,2e536b4e9cad91c0da724c48cacbb6b574c454721cbe507abcc5f73d4c96ca3d,0.0,50,758.2255596369505,0.0254145854145854,0.0,0.0
29400,735.2803819179535,0.0727272727272727,120,0.0,11160.328359907258,26.13527111744485,0.2836666666666666,0.0,0.0,286,13.5,2.6204325342711408,97207180fb028039c0d894cdd816b0f30c0440c56eb9d1d0044f6d3ead821909,0.0,50,754.3586814850569,0.0326873126873126,0.0,0.0
29520,731.8554238080978,0.0,120,0.0,11731.38706009126,25.204006445533462,0.2815416666666667,0.0,0.0,287,13.85,2.3439638791301096,86d88319ea745e2ea8220f413f6240f2d3666f00cbb8698ef5b3339910e9c302,0.0,50,750.3123075336218,0.0269730269730269,0.0,0.0
29640,755.479819715023,0.0,120,0.0,11255.471610223523,24.925196651853486,0.2102291666666667,0.0,0.0,288,13.091666666666669,2.459660658618494,ed1435692664a9466f59f754f93477379764199bba2866a7da092783c97fbfe8,0.0,50,751.1717301040887,0.0269730269730269,0.0,0.0
29760,734.2408066987991,0.0,120,0.0,11337.91594644589,25.26327603800119,0.2452499999999999,0.0,0.0,289,12.991666666666667,2.350517082591734,c87c6649edf82fad0d81bca8662b003fa39c1cafd498be93464757084d54a51d,0.0,50,747.4453023701906,0.0233366633366633,0.0,0.0
29880,737.7008769512177,0.0,120,0.0,11355.629460296272,25.925629028999133,0.2725,0.0,0.0,290,13.4,2.413158373031767,ea3ba21c5b0b3184774918c418cbc90e5752cc339d8b98942f9f1f600776a5fe,0.0,50,743.3301597744227,0.0233366633366633,0.0,0.0
30000,775.3787181675434,0.0,120,0.0,11774.035604524655,24.029384159404863,0.2266249999999999,0.0,0.0,291,12.85,2.7527259217001583,996f2c1effb4bd1d4b41520df6e6371bd53f095e1e9ad95fe90f59a366bab1c7,0.0,50,745.9064482152462,0.0202597402597402,0.0,0.0
30120,766.3032093048096,0.109090909090909,120,0.0,11093.541298539942,24.928700634400982,0.2239583333333332,0.0,0.0,292,13.241666666666667,2.4186629685748997,01dcd58cd8e1a3ce820c1fde828fddf86e5f3970c17ac7ed074c83e4b4f848b8,0.0,50,748.7888518035412,0.0238961038961038,0.0,0.0
30240,711.9706165790558,0.0,120,0.0,11776.677945077765,26.675251492078345,0.2589791666666665,0.0,0.0,293,13.45,2.287101513561073,ff92dfc259e67c35c404f6404aed7970a935e86e311bcfb3ab261b4b98ebabc7,0.0,50,746.2962403714657,0.0238961038961038,0.0,0.0
30360,777.6538686752319,0.0307692307692307,120,0.0,11567.557842301188,24.02460609581028,0.2933958333333332,0.0,0.0,294,14.108333333333333,2.7318974887226126,d16e3dc9c101a487a00807970cc9782bdca053ce7f0e6b1fb72addeb9f9b831c,0.0,50,749.1777855604887,0.0212587412587412,0.0,0.0
30480,782.4421010017395,0.0,120,0.0,11309.236886555604,24.105296398122068,0.2257083333333332,0.0,0.0,295,13.416666666666666,2.2120252158498506,81d3773bc80c4109f11181568e0a6c0e74bba3190fc927faec8c49143a6d739e,0.0,50,750.8305822819472,0.0212587412587412,0.0,0.0
30600,785.6711847782135,0.0,120,0.0,11730.528764539667,23.402958235682345,0.2079374999999999,0.0,0.0,296,12.725,2.575404498973577,3c87334823f8f4e4b289c548669c7f0844777367f1349b5a0cb40edab0179993,0.0,50,755.8696625679731,0.0139860139860139,0.0,0.0
30720,764.5503400564194,0.0,120,0.0,11523.717030257338,24.2281197502661,0.2064166666666666,0.0,0.0,297,12.633333333333333,2.352067648309085,7bc34671ff290bfcca05cbc8e149642dffb53fcf2c60875716ddf5e49270b3fb,0.0,50,759.1391541928053,0.0139860139860139,0.0,0.0
30840,761.2315361499786,0.0571428571428571,120,0.0,11769.284260608192,24.703113480391423,0.2188541666666665,0.0,0.0,298,13.341666666666669,2.7218126109063574,41370d9456dc3a1475f4c7e34096f85c00a32359cdc7101a9a8fa3c63093e1df,0.0,50,759.7143258363009,0.0197002997002997,0.0,0.0
30960,772.177001953125,0.0,120,0.0,11628.781163275262,24.45841501182553,0.2454374999999999,0.0,0.0,299,13.491666666666667,2.442661913204981,ef22248cb79aceeb8ec6681722dd46e00f0748ccd62ec1049310e58cff242d5c,0.0,50,763.5079453617334,0.0197002997002997,0.0,0.0
31080,747.1214284002781,0.0,120,0.0,11419.12779313786,24.470153541749323,0.2028333333333333,0.0,0.0,300,12.791666666666666,3.138194367608372,2c712e0f3ecf75fa5fee3672efb144e58a77acf04ec460c8e694f6498e10faae,0.0,50,764.4500005066395,0.0197002997002997,0.0,0.0
31200,756.1945666074753,0.0571428571428571,120,0.0,11282.99083556124,25.1651171268772,0.2952291666666665,0.0,0.0,301,14.558333333333334,2.2014988581015014,b62c8142b20b5731a07080b7f496e0da8c7c19ecbab1f736b4e0d9ba9a609598,0.0,50,762.5315853506327,0.0254145854145854,0.0,0.0
31320,734.9961271286011,0.0266666666666666,120,0.0,11854.494522931174,25.492292175669,0.2081458333333333,0.0,0.0,302,12.983333333333333,2.9748482687730857,1490a50c21aaa20c64b4bf292688707b3d0757ef281f5c0eb9ec004dcee3fa2a,0.0,50,759.4008771330118,0.0171721611721611,0.0,0.0
31440,747.3585000038147,0.0,120,0.0,11807.149106872796,24.71657083621759,0.2828124999999998,0.0,0.0,303,14.266666666666667,3.0868898407440573,6ca93ea6f57caeba96c44c7d873a54e7da74f4401105b087879601ff9c758a51,0.0,50,762.9396654754877,0.0171721611721611,0.0,0.0
31560,767.2025325298309,0.0,120,0.0,11503.91877280903,24.348830772485385,0.2598541666666666,0.0,0.0,304,13.616666666666667,2.2516043662735683,bd977902fb431e3177c5e64ebdb1d06e483438ac92248fa229f4ca14606ab440,0.0,50,761.8945318609476,0.0140952380952381,0.0,0.0
31680,769.793673619628,0.0,120,0.0,11283.467225646014,24.27106379246059,0.2549583333333332,0.0,0.0,305,13.733333333333333,1.9779338265529145,144818f181fb69ed5f6167e29b033f47ddbc99eb86d02435062f83898fee1b9f,0.0,50,760.6296891227364,0.0140952380952381,0.0,0.0
31800,757.0467677116394,0.0,120,0.0,11833.96936078682,24.81201926926003,0.2280833333333331,0.0,0.0,306,13.358333333333333,3.00498428540909,0a3c7b6716eeb2a6522d9e3d8d988157b7c233e081e34c7c3da93efe54922ad0,0.0,50,757.767247416079,0.0140952380952381,0.0,0.0
31920,775.1948297023773,0.0,120,0.0,11894.163050221245,23.349551690848852,0.3164999999999999,0.0,0.0,307,14.975,2.7792759848564894,5b5d6eb0a7f65589c7fe4f81b5d24d678ac3dda223f9bf68b30cb6d77a39fe8f,0.0,50,758.8316963806749,0.0140952380952381,0.0,0.0
32040,771.8233895301819,0.1015873015873016,120,0.0,11371.295263179743,24.54700913153191,0.2603333333333332,0.0,0.0,308,14.141666666666667,3.223082978902168,623e340ed0022214e3014862b2489a511ca11d444db3a1757fff0ad454b1be8c,0.0,50,759.8908817186951,0.0185396825396825,0.0,0.0
32160,727.3303072452545,0.0,120,0.0,11815.004612441757,25.984173956237107,0.2651458333333331,0.0,0.0,309,13.933333333333334,2.5875771593433803,bf24da9bf831a35b91ad3ed7d0746250aba9ff696500193bd703ced570231f7c,0.0,50,755.4062122479081,0.0185396825396825,0.0,0.0
32280,780.1888083219528,0.0363636363636363,120,0.0,12039.58098078242,23.675267225787984,0.2636041666666665,0.0,0.0,310,13.891666666666667,2.3937273352567834,290366fa3f797a682ec5cfdf25d79095e4eb96747b48de92c6c5f4f4ef21ac43,0.0,50,758.7129502400755,0.0221760461760461,0.0,0.0
32400,781.246370434761,0.0571428571428571,120,0.0,11648.388497859058,23.50088981795796,0.2225833333333331,0.0,0.0,311,12.966666666666669,3.203990567332487,2aa794bccb151b6549aaf869c882c116710ac101a32deeda9f83046fad5d47f8,0.0,50,761.2181306228042,0.0221760461760461,0.0,0.0
32520,760.9283854961395,0.0,120,0.0,11237.70190229675,24.703476105124977,0.2645833333333333,0.0,0.0,312,14.466666666666669,2.828230699375295,8add4200f2d736c51b3ca6cf3ad4dfdf85928be42d9e48b5710b0ecdc120b954,0.0,50,763.811356459558,0.0195093795093795,0.0,0.0
32640,778.5121331214905,0.0571428571428571,120,0.0,11471.692994093068,24.59537179096001,0.2390833333333331,0.0,0.0,313,13.633333333333333,2.3163668870788894,5bc589580fdc51665af34ac1194d4b80a0a3bdcbe46cb21a3850a6d4cb78d2ed,0.0,50,766.9267197713256,0.0252236652236652,0.0,0.0
32760,779.306764125824,0.0,120,0.0,11606.953604327517,23.99790572259152,0.2609583333333332,0.0,0.0,314,13.883333333333333,2.2883157319060854,0c8d230be733c98d82051f8a24aa4923a04cfdb32d499bf454f3f71a38387e73,0.0,50,768.1371429309249,0.0252236652236652,0.0,0.0
32880,752.1512784957886,0.1015873015873016,120,0.0,11271.48737999403,25.56795126061048,0.2031666666666666,0.0,0.0,315,12.883333333333333,2.533717076198968,771e1a2c49c491223eda3bb61d4aab29dc115ae3e8fde3922f6b442206c4efe8,0.0,50,766.372903418541,0.0353823953823953,0.0,0.0
33000,750.3538427352905,0.0,120,0.0,11458.015725142124,25.105614371897666,0.2645624999999998,0.0,0.0,316,13.875,3.1978182666728694,52b1c8acda11ecc8883e77df27a93c73262aa8f044bb8509fabf436794062479,0.0,50,765.703610920906,0.0353823953823953,0.0,0.0
33120,767.1626434326172,0.0,120,0.0,11520.28894325628,24.66639091683773,0.2864583333333332,0.0,0.0,317,14.525,2.617131062824325,e4dee11f711158fcd446495ccb60d8bf85648460c22d460d8cf842fff8a9b5d8,0.0,50,764.90039229393,0.0353823953823953,0.0,0.0
33240,772.674425303936,0.0,120,0.0,11424.492601980954,23.782411462955483,0.2060833333333332,0.0,0.0,318,12.666666666666666,2.7304863221696563,a729e170aaa89de56b916ec323f5991d55dc95d3d6de93f6b2a5f59d264d6c3a,0.0,50,764.9854958713055,0.0252236652236652,0.0,0.0
33360,784.9040312767029,0.0,120,0.0,11457.77831164955,24.246811764282395,0.2035833333333331,0.0,0.0,319,13.275,2.258179576561612,552f51134740a451dfbccda91d6e2c420755bd8869e2da5f9522ae40130d2ac4,0.0,50,770.7428682744503,0.0252236652236652,0.0,0.0
33480,766.8512946367264,0.0,120,0.0,12316.21872028207,23.048317897994675,0.3199791666666666,0.0,0.0,320,14.866666666666667,2.330712814188442,b78c48736fd735c6223bb3f3938a0e29c60b0947dc5acabb1170497eb0adbdf6,0.0,50,769.4091169059277,0.0215873015873015,0.0,0.0
33600,743.2472076416016,0.0,120,0.0,11847.475319549074,24.845175282796443,0.2691041666666665,0.0,0.0,321,13.566666666666666,2.5453661600816666,5c0a1f3dcb85bdfaf50d772f9b674d7edbf20e411f8088f206ce6378bfd41c26,0.0,50,765.6092006266117,0.0158730158730158,0.0,0.0
33720,757.1446359604597,0.0,120,0.0,11415.340615347146,24.135094832160192,0.1792916666666666,0.0,0.0,322,12.266666666666667,2.548637980482034,f4cef09081ff8562a9eb9f236a97d60aa16eb70942775c189c128de80e982295,0.0,50,765.2308256730437,0.0158730158730158,0.0,0.0
