epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
10,266,0.0,266.0,0.0,1.356879379183579,27.215543595917936,28.572422975101514,36.4244045789857,0.1111111111111111,1.0,0,1,11,512,40,0.6,12,11,0.2729766803840878,0,"{'throughput': 8.9395978534404, 'latency': -2.285793838008121, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.653804015432279,0.0,0,0,9309.675984840236,0.36,0.0,0,"[4, 12, 21, 26, 3, 11, 16, 14, 25, 23, 17]","{'svc': 0.26580801606178284, 'con': 0.21448031067848206, 'rec': 0.23775926232337952, 'stab': 0.28195247054100037}","[266.0, 0.0, 25.50441551208496, 36.42440414428711, 0.1111111119389534, 11.0]","[0.3848327696323395, 0.2173946052789688, 0.20526213943958282, 0.7593300938606262, 0.6944594979286194, 0.17529906332492828, 0.5427344441413879, 0.45318546891212463, 0.4612804055213928, 0.13224972784519196, 0.527615487575531, 0.763815701007843, 0.7633614540100098, 0.17002540826797485, 0.6899133920669556, 0.20015205442905426, 0.7186877727508545, 0.7637948393821716, 0.19541892409324646, 0.6413155794143677, 0.19734424352645874, 0.763227105140686, 0.20083048939704895, 0.7585763931274414, 0.41799667477607727, 0.7528865337371826, 0.7571955919265747]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,10
11,223,0.0,223.0,0.0,1.5582159179234023,25.977111577901983,27.535327495825385,32.296297852265866,0.1111111111111111,1.0,0,1,11,512,40,0.6,12,11,0.2661179698216735,0,"{'throughput': 8.658633682968064, 'latency': -2.2028261996660308, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.455807483302033,0.0,0,0,8098.687042447884,0.42,0.0,0,"[3, 17, 11, 23, 4, 26, 21, 19, 25, 16, 14]","{'svc': 0.24886703491210938, 'con': 0.22458302974700928, 'rec': 0.24145960807800293, 'stab': 0.28509026765823364}","[223.0, 0.0, 28.57242202758789, 32.29629898071289, 0.1111111119389534, 12.0]","[0.33489546179771423, 0.21313686668872833, 0.19094423949718475, 0.7677620053291321, 0.7043685913085938, 0.1746424287557602, 0.5650959610939026, 0.49017080664634705, 0.40078896284103394, 0.14377792179584503, 0.5538609027862549, 0.7680386304855347, 0.7686071395874023, 0.16583576798439026, 0.7040937542915344, 0.20206458866596222, 0.7283117771148682, 0.770549476146698, 0.1955150067806244, 0.6569071412086487, 0.2048061639070511, 0.7681585550308228, 0.20198389887809753, 0.7624460458755493, 0.3651312589645386, 0.763146698474884, 0.7623664140701294]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,11
12,250,0.0,250.0,0.0,0.6982015186296119,28.655368598337176,29.35357011696679,20.391080512975776,0.1111111111111111,1.0,0,1,13,384,40,0.4,14,13,0.27983539094650206,0,"{'throughput': 8.840724702610855, 'latency': -2.3482856093573434, 'queue': -0.0, 'smooth': -0.6, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",5.892439093253511,0.0,0,1,8516.851579000824,0.33,0.0,0,"[19, 25, 8, 10, 11, 23, 12, 14, 3, 6, 17, 16, 4]","{'svc': 0.2619091272354126, 'con': 0.23009057343006134, 'rec': 0.2295517921447754, 'stab': 0.27844852209091187}","[250.0, 0.0, 27.535327911376953, 20.391080856323242, 0.1111111119389534, 12.0]","[0.2871083915233612, 0.18236792087554932, 0.16766251623630524, 0.7657037377357483, 0.7120123505592346, 0.15606428682804108, 0.5849214196205139, 0.5283971428871155, 0.44144850969314575, 0.13299667835235596, 0.5735464692115784, 0.7697994112968445, 0.7674987316131592, 0.15580406785011292, 0.7156664729118347, 0.1792551577091217, 0.7365883588790894, 0.7724379897117615, 0.1725744605064392, 0.6695409417152405, 0.18148373067378998, 0.6970605254173279, 0.17510196566581726, 0.7607917189598083, 0.31855785846710205, 0.7696526050567627, 0.6906617879867554]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,12
13,252,0.0,252.0,0.0,0.6669041211514719,36.58511048821625,37.25201460936773,41.80636829405418,0.2222222222222222,1.0,0,1,9,384,40,0.4,12,9,0.2757201646090535,0,"{'throughput': 8.853423181964033, 'latency': -2.9801611687494183, 'queue': -0.0, 'smooth': -0.48, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",5.393262013214614,0.0,0,0,6764.734810788725,0.16,0.0,0,"[19, 17, 26, 25, 12, 6, 3, 10, 11]","{'svc': 0.26378247141838074, 'con': 0.22916918992996216, 'rec': 0.23322229087352753, 'stab': 0.27382606267929077}","[252.0, 0.0, 29.35357093811035, 41.80636978149414, 0.2222222238779068, 14.0]","[0.25125324726104736, 0.16162686049938202, 0.1414632499217987, 0.7664328217506409, 0.6521924138069153, 0.14687122404575348, 0.6007103323936462, 0.4687495231628418, 0.47444209456443787, 0.11996717751026154, 0.5901314616203308, 0.7692772150039673, 0.7655122876167297, 0.136624276638031, 0.7131564021110535, 0.16964039206504822, 0.6706485152244568, 0.7710294723510742, 0.16402354836463928, 0.6779550909996033, 0.16585774719715118, 0.6327890753746033, 0.16307520866394043, 0.7606883645057678, 0.2812780737876892, 0.7695661187171936, 0.6955907940864563]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,13
14,264,0.0,264.0,0.0,0.5866922044210039,26.62680455015067,27.213496754571672,19.723126278280017,0.18518518518518517,1.0,0,1,9,384,40,0.4,10,9,0.2839506172839506,0,"{'throughput': 8.927567721577956, 'latency': -2.1770797403657336, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.750487981212222,0.0,0,0,9701.068641818325,0.2,0.0,0,"[14, 19, 3, 23, 12, 17, 26, 11, 6]","{'svc': 0.2636037766933441, 'con': 0.23821093142032623, 'rec': 0.2190558761358261, 'stab': 0.27912935614585876}","[264.0, 0.0, 37.25201416015625, 19.723125457763672, 0.18518517911434174, 12.0]","[0.220186248421669, 0.1445455104112625, 0.13427600264549255, 0.7675403952598572, 0.6038079857826233, 0.13198605179786682, 0.6130788922309875, 0.4162023067474365, 0.5021212697029114, 0.11345714330673218, 0.5428200960159302, 0.7735496163368225, 0.766371488571167, 0.1357216238975525, 0.718035101890564, 0.1595238596200943, 0.6108970642089844, 0.7733784914016724, 0.14572462439537048, 0.6837742924690247, 0.1593836545944214, 0.582181990146637, 0.1478988528251648, 0.7624722123146057, 0.24957196414470673, 0.7064158916473389, 0.702716052532196]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,14
15,272,0.0,272.0,0.0,0.5300949682437915,16.256487676517633,16.786582644761424,18.488736699503225,0.07407407407407407,1.0,0,1,9,384,40,0.4,12,9,0.2825788751714678,0,"{'throughput': 8.975154872295937, 'latency': -1.342926611580914, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.6322282607150225,0.0,0,0,16203.417083517166,0.32,0.0,0,"[14, 26, 17, 11, 6, 3, 12, 21, 8]","{'svc': 0.2743295133113861, 'con': 0.22778105735778809, 'rec': 0.21341422200202942, 'stab': 0.2844752371311188}","[272.0, 0.0, 27.213497161865234, 18.488737106323242, 0.07407407462596893, 10.0]","[0.18792852759361267, 0.12670055031776428, 0.12427804619073868, 0.7654410004615784, 0.542240560054779, 0.10752090066671371, 0.6265633702278137, 0.37260013818740845, 0.5324469208717346, 0.10306823253631592, 0.4884059727191925, 0.7738283276557922, 0.7658628225326538, 0.11766695976257324, 0.7249705195426941, 0.13871003687381744, 0.5534768104553223, 0.7708132266998291, 0.12788887321949005, 0.6920649409294128, 0.13975095748901367, 0.5993635654449463, 0.13442538678646088, 0.7648845314979553, 0.21882766485214233, 0.7119966149330139, 0.7090446949005127]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,15
16,279,0.0,279.0,0.0,0.48153075860570665,21.86080772454683,22.34233848315254,27.12526031639067,0.07407407407407407,1.0,0,1,13,384,40,0.4,13,13,0.2674897119341564,0,"{'throughput': 9.015663365070798, 'latency': -1.787387078652203, 'queue': -0.0, 'smooth': -0.48, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.748276286418595,0.0,0,0,12487.502156964578,0.4,0.0,0,"[19, 25, 3, 14, 11, 8, 6, 17, 23, 26, 12, 21, 16]","{'svc': 0.2846360206604004, 'con': 0.222627654671669, 'rec': 0.2251078337430954, 'stab': 0.2676284909248352}","[279.0, 0.0, 16.786582946777344, 27.125259399414062, 0.07407407462596893, 12.0]","[0.15886500477790833, 0.12159287929534912, 0.12524862587451935, 0.7681040167808533, 0.48763367533683777, 0.09301070868968964, 0.6415757536888123, 0.40533971786499023, 0.5592219829559326, 0.1051492914557457, 0.4376855492591858, 0.7716610431671143, 0.7652031183242798, 0.11532995104789734, 0.7258893251419067, 0.12349508702754974, 0.5777586102485657, 0.769227147102356, 0.12313230335712433, 0.6962518095970154, 0.1369497925043106, 0.612217128276825, 0.13036379218101501, 0.7640414237976074, 0.19065473973751068, 0.7149126529693604, 0.7140045762062073]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,16
17,252,0.0,252.0,0.0,0.5960736474665356,27.082882335414972,27.678955982881508,32.35449667360546,0.14814814814814814,1.0,0,1,9,384,40,0.4,13,9,0.2729766803840878,0,"{'throughput': 8.853423181964033, 'latency': -2.2143164786305207, 'queue': -0.0, 'smooth': -0.48, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.159106703333512,0.0,0,0,9104.389636511341,0.2,0.0,0,"[26, 25, 3, 6, 16, 19, 11, 23, 14]","{'svc': 0.2618916630744934, 'con': 0.2359495759010315, 'rec': 0.2281726598739624, 'stab': 0.2739861011505127}","[252.0, 0.0, 22.34233856201172, 32.354496002197266, 0.14814814925193787, 13.0]","[0.22420582175254822, 0.16131147742271423, 0.1555199921131134, 0.7788211107254028, 0.452696830034256, 0.0778571367263794, 0.6626491546630859, 0.4512728750705719, 0.5829901695251465, 0.09410811960697174, 0.4062013030052185, 0.7865971326828003, 0.7212541699409485, 0.1510213017463684, 0.737751841545105, 0.1625690460205078, 0.6054944396018982, 0.7834241390228271, 0.1605052351951599, 0.7124211192131042, 0.16877524554729462, 0.6386141180992126, 0.1528182178735733, 0.7782014012336731, 0.25148576498031616, 0.7330381274223328, 0.7353208065032959]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,17
18,268,0.0,268.0,0.0,0.5130377234637289,12.985209298626696,13.498247022090425,18.69558655097787,0.037037037037037035,1.0,0,1,9,384,40,0.4,12,9,0.27983539094650206,0,"{'throughput': 8.951538207362942, 'latency': -1.079859761767234, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.871678445595708,0.0,0,0,19854.42995386047,0.28,0.0,0,"[17, 25, 3, 11, 6, 8, 19, 21, 14]","{'svc': 0.2581876516342163, 'con': 0.24291452765464783, 'rec': 0.2080790251493454, 'stab': 0.2908187508583069}","[268.0, 0.0, 27.678955078125, 18.695587158203125, 0.03703703731298447, 13.0]","[0.2788849472999573, 0.1922922283411026, 0.17959679663181305, 0.7817339897155762, 0.41111791133880615, 0.06849253177642822, 0.6710944771766663, 0.4800291359424591, 0.5994603633880615, 0.07582023739814758, 0.3647976219654083, 0.7890167832374573, 0.6715850234031677, 0.1719171702861786, 0.7449055910110474, 0.18920525908470154, 0.6215484738349915, 0.7873651385307312, 0.18429283797740936, 0.7214521765708923, 0.18653707206249237, 0.6522982120513916, 0.1781274378299713, 0.7259277701377869, 0.30286723375320435, 0.7372461557388306, 0.7385626435279846]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,18
19,275,0.0,275.0,0.0,0.47187412052042293,19.241593274765144,19.713467395285566,26.216866471439367,0.037037037037037035,1.0,0,1,9,384,40,0.4,11,9,0.2880658436213992,0,"{'throughput': 8.99264138514744, 'latency': -1.5770773916228453, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.415563993524595,0.0,0,1,13949.854405915707,0.24,0.0,0,"[19, 26, 25, 14, 6, 17, 7, 3, 21]","{'svc': 0.2719598412513733, 'con': 0.22965840995311737, 'rec': 0.2080671638250351, 'stab': 0.29031455516815186}","[275.0, 0.0, 13.498247146606445, 26.21686553955078, 0.03703703731298447, 12.0]","[0.3238735795021057, 0.20336921513080597, 0.1866070032119751, 0.782141387462616, 0.3685625493526459, 0.052586864680051804, 0.6820574402809143, 0.5075134038925171, 0.6130037307739258, 0.061491284519433975, 0.32526320219039917, 0.7403596639633179, 0.6224777698516846, 0.18516913056373596, 0.7468629479408264, 0.2055719792842865, 0.6327336430549622, 0.7843397259712219, 0.19902898371219635, 0.7263098359107971, 0.19695429503917694, 0.6634739637374878, 0.19500097632408142, 0.6694450974464417, 0.3437381088733673, 0.7376773357391357, 0.7409820556640625]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,19
20,274,0.0,274.0,0.0,0.46749938494137555,12.62731515446173,13.094814539403105,28.613717181539098,0.0,1.0,0,1,9,384,40,0.4,11,9,0.2716049382716049,0,"{'throughput': 8.986833756266515, 'latency': -1.0475851631522484, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.939248593114266,0.0,0,0,20924.313145139786,0.24,0.0,0,"[3, 6, 8, 14, 17, 19, 26, 16, 7]","{'svc': 0.26191049814224243, 'con': 0.22621305286884308, 'rec': 0.20954780280590057, 'stab': 0.3023286461830139}","[274.0, 0.0, 19.71346664428711, 28.613718032836914, 0.0, 11.0]","[0.3556625247001648, 0.1820956915616989, 0.1708986759185791, 0.7743337750434875, 0.3203197419643402, 0.03208962827920914, 0.6811647415161133, 0.5262027382850647, 0.6166472434997559, 0.05002806335687637, 0.2865699529647827, 0.6783762574195862, 0.5594025254249573, 0.18499711155891418, 0.7436337471008301, 0.19725152850151062, 0.6345230340957642, 0.7769207954406738, 0.19464683532714844, 0.7254524230957031, 0.19441008567810059, 0.6639708280563354, 0.18864567577838898, 0.612606406211853, 0.37689143419265747, 0.7373958230018616, 0.7368756532669067]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,20
21,251,0.0,251.0,0.0,0.5615013138721237,28.249076872928605,28.81057818680073,25.130700687539804,0.18518518518518517,1.0,0,1,9,384,40,0.4,11,9,0.2716049382716049,0,"{'throughput': 8.847086540018278, 'latency': -2.3048462549440583, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.54224028507422,0.0,0,0,8712.07784767725,0.16,0.0,0,"[17, 14, 16, 3, 26, 6, 21, 19, 7]","{'svc': 0.26320940256118774, 'con': 0.235416978597641, 'rec': 0.21859650313854218, 'stab': 0.28277719020843506}","[251.0, 0.0, 13.09481430053711, 25.130701065063477, 0.18518517911434174, 11.0]","[0.38610464334487915, 0.1707758903503418, 0.16299940645694733, 0.7728750109672546, 0.2852979004383087, 0.03492162749171257, 0.6870282292366028, 0.5473900437355042, 0.6236096024513245, 0.05233030393719673, 0.25758543610572815, 0.6329202651977539, 0.5092165470123291, 0.17995446920394897, 0.740977942943573, 0.18725526332855225, 0.6417140364646912, 0.7740184664726257, 0.18617714941501617, 0.729373574256897, 0.1787271797657013, 0.6702056527137756, 0.1795271337032318, 0.559638261795044, 0.41010016202926636, 0.6862902641296387, 0.7405480146408081]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,21
22,264,0.0,264.0,0.0,0.5008796991087763,23.27217145534295,23.773051154451725,18.496472752377723,0.07407407407407407,1.0,0,1,13,384,40,0.4,14,13,0.2729766803840878,0,"{'throughput': 8.927567721577956, 'latency': -1.901844092356138, 'queue': -0.0, 'smooth': -0.48, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",6.545723629221818,0.0,0,1,11105.011228252186,0.36,0.0,0,"[21, 3, 14, 19, 26, 0, 7, 17, 8, 24, 6, 16, 12]","{'svc': 0.24922379851341248, 'con': 0.23710142076015472, 'rec': 0.20652388036251068, 'stab': 0.3071509003639221}","[264.0, 0.0, 28.810577392578125, 18.49647331237793, 0.07407407462596893, 11.0]","[0.41926661133766174, 0.16774079203605652, 0.14413367211818695, 0.7774254083633423, 0.25886034965515137, 0.040543340146541595, 0.6943585276603699, 0.5662792325019836, 0.6342740058898926, 0.061276793479919434, 0.2319982349872589, 0.6463360786437988, 0.537083625793457, 0.17401280999183655, 0.7476468682289124, 0.18459397554397583, 0.6515419483184814, 0.7753692865371704, 0.18165874481201172, 0.7333992719650269, 0.1742178052663803, 0.6807307004928589, 0.16793087124824524, 0.5102658867835999, 0.4425591230392456, 0.6430006623268127, 0.742945671081543]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,22
23,274,0.0,274.0,0.0,0.45263645573927225,23.037109645302515,23.48974610104179,33.76231610162567,0.037037037037037035,1.0,0,1,13,384,40,0.4,14,13,0.2812071330589849,0,"{'throughput': 8.986833756266515, 'latency': -1.8791796880833431, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.107654068183172,0.0,0,1,11664.66418246419,0.24,0.0,0,"[17, 26, 19, 11, 14, 6, 8, 16, 3, 21, 7, 12, 24]","{'svc': 0.25937631726264954, 'con': 0.23359334468841553, 'rec': 0.21810531616210938, 'stab': 0.2889249622821808}","[274.0, 0.0, 23.77305030822754, 33.7623176574707, 0.03703703731298447, 14.0]","[0.45171093940734863, 0.15694332122802734, 0.121837317943573, 0.774958610534668, 0.29741257429122925, 0.04585912823677063, 0.7008253931999207, 0.5809264183044434, 0.6436416506767273, 0.05816103518009186, 0.2052883803844452, 0.6549730896949768, 0.556679904460907, 0.15491053462028503, 0.7492866516113281, 0.17192749679088593, 0.6630557775497437, 0.773378312587738, 0.16321048140525818, 0.7340933084487915, 0.16191236674785614, 0.6848830580711365, 0.1621570885181427, 0.4664861857891083, 0.4686429500579834, 0.5934675335884094, 0.7468640208244324]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]",0,23
24,250,0.0,250.0,0.0,1.0750103942911038,29.168329591471853,30.243339985762958,15.773197403671627,0.18518518518518517,1.0,0,1,11,512,40,0.6,12,11,0.2784636488340192,0,"{'throughput': 8.840724702610855, 'latency': -2.4194671988610366, 'queue': -0.0, 'smooth': -0.6, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",5.821257503749818,0.0,0,0,8266.282762343293,0.24,0.0,0,"[19, 25, 17, 3, 21, 26, 6, 7, 11, 16, 14]","{'svc': 0.24993422627449036, 'con': 0.2551681101322174, 'rec': 0.21307392418384552, 'stab': 0.2818237245082855}","[250.0, 0.0, 23.48974609375, 15.773197174072266, 0.18518517911434174, 14.0]","[0.4190349578857422, 0.15024258196353912, 0.11902286857366562, 0.7825145721435547, 0.2810767590999603, 0.09033563733100891, 0.714691162109375, 0.6051867604255676, 0.6627234220504761, 0.09011892974376678, 0.26274293661117554, 0.6745767593383789, 0.5212066769599915, 0.1731821596622467, 0.7601600289344788, 0.19770003855228424, 0.6788005232810974, 0.7849318981170654, 0.18725967407226562, 0.7485541701316833, 0.18635381758213043, 0.7013380527496338, 0.17828118801116943, 0.4351227879524231, 0.5019696354866028, 0.6172413229942322, 0.7557917237281799]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,24
25,244,0.0,244.0,0.0,1.0995019914267368,17.98364925843224,19.08315124985898,32.811917281193885,0.037037037037037035,1.0,0,1,11,512,40,0.6,12,11,0.27709190672153633,0,"{'throughput': 8.802013136871564, 'latency': -1.5266520999887183, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.275361036882845,0.0,0,0,12786.148199805475,0.36,0.0,0,"[8, 16, 3, 6, 25, 19, 26, 21, 14, 17, 7]","{'svc': 0.23121705651283264, 'con': 0.2348611205816269, 'rec': 0.21716921031475067, 'stab': 0.3167525827884674}","[244.0, 0.0, 30.24333953857422, 32.81191635131836, 0.03703703731298447, 12.0]","[0.3837287127971649, 0.13886992633342743, 0.1124671921133995, 0.7899801135063171, 0.2563156485557556, 0.12458804249763489, 0.7213197350502014, 0.6187875866889954, 0.6726850271224976, 0.13178296387195587, 0.30493608117103577, 0.6835004091262817, 0.549706757068634, 0.19916978478431702, 0.7650985717773438, 0.22659164667129517, 0.6879332065582275, 0.7929635643959045, 0.22641482949256897, 0.7534855604171753, 0.20610009133815765, 0.7123180627822876, 0.2075512856245041, 0.40224331617355347, 0.5301231145858765, 0.6400638222694397, 0.7654768228530884]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,25
26,302,0.0,302.0,0.0,0.8414403955413126,20.596775711574804,21.438216107116116,27.942091878088853,0.07407407407407407,1.0,0,1,11,512,40,0.6,12,11,0.27709190672153633,0,"{'throughput': 9.141972488814991, 'latency': -1.7150572885692892, 'queue': -0.0, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",7.426915200245702,0.0,0,0,14086.99298911141,0.33,0.0,0,"[3, 7, 21, 14, 17, 19, 6, 25, 16, 11, 26]","{'svc': 0.2745618522167206, 'con': 0.22698087990283966, 'rec': 0.21167702972888947, 'stab': 0.2867802083492279}","[302.0, 0.0, 19.08315086364746, 27.94209098815918, 0.07407407462596893, 12.0]","[0.33948323130607605, 0.12316421419382095, 0.0750821903347969, 0.7754569053649902, 0.28313449025154114, 0.10584437847137451, 0.710249662399292, 0.6137548685073853, 0.6662048101425171, 0.11992638558149338, 0.32971593737602234, 0.6750490069389343, 0.5534501075744629, 0.17887748777866364, 0.7508877515792847, 0.19204486906528473, 0.6826777458190918, 0.7781296968460083, 0.1935531049966812, 0.7414459586143494, 0.18978631496429443, 0.6989296674728394, 0.19026023149490356, 0.35780465602874756, 0.5370156168937683, 0.6334004998207092, 0.7520221471786499]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,26
