episode,stage_index,stage_name,scenario_name,episode_reward,episode_cost,unsafe_rate,timeout_rate,structural_infeasible_rate,committee_mean_trust_mean,eligible_size_mean,tps,latency,lagrangian_lambda,epsilon
18,1,stage1,high_rtt_burst,228.105948741127,8.520000000000003,0.0,0.5916666666666667,0.0,0.9349280446767807,14.933333333333334,1580.4444221869594,124.81078708746122,0.1,0.98195
19,1,stage1,load_shock,-87.35143604011988,7.2000000000000055,0.0,0.5,0.0,0.951695557932059,16.275,1370.6514174820834,108.9039642728,0.1,0.981
20,1,stage1,high_rtt_burst,262.2146196575817,9.599999999999996,0.0,0.6666666666666666,0.0,0.9357145225008329,14.816666666666666,1646.1078723922765,124.22375741796542,0.1,0.98005
21,1,stage1,normal,410.44569383484185,5.400000000000004,0.0,0.375,0.0,0.944968988498052,14.925,2406.360855010729,74.04269855574735,0.1,0.9791
22,1,stage1,malicious_burst,341.4434716184484,26.219999999999995,0.15,0.38333333333333336,0.15,0.8027653535207112,12.966666666666667,2082.4159421584113,65.80631371764957,0.1,0.97815
23,1,stage1,churn_burst,-110.18840854930619,71.06048253417013,0.48333333333333334,0.225,0.43333333333333335,0.4920026496052742,8.466666666666667,1213.725821879689,53.47628335908379,0.1,0.9772
24,1,stage1,high_rtt_burst,275.5599871522682,9.0,0.0,0.625,0.0,0.9378695483009021,12.7,1664.7067431806884,116.97050693061432,0.1,0.97625
25,1,stage1,normal,388.159649230786,8.160000000000005,0.0,0.5666666666666667,0.0,0.9437615012129148,17.341666666666665,2178.872003829577,78.45142926019577,0.1,0.9753000000000001
26,1,stage1,normal,441.5381312852207,6.360000000000005,0.0,0.44166666666666665,0.0,0.9480884854992231,15.641666666666667,2377.820563065043,73.21455578396532,0.1,0.97435
27,1,stage1,normal,444.7756807394783,5.760000000000004,0.0,0.4,0.0,0.948749053478241,15.475,2516.54863985663,69.56246679254279,0.1,0.9734
28,1,stage1,normal,442.2072527497107,5.400000000000004,0.0,0.375,0.0,0.9488276357452075,15.258333333333333,2567.8955960713674,69.75387374098982,0.1,0.97245
29,1,stage1,load_shock,-101.3294250008757,7.2000000000000055,0.0,0.5,0.0,0.9519740377863248,16.858333333333334,1322.4439755096198,113.38431502163017,0.1,0.9715
30,1,stage1,load_shock,-73.75388285350486,6.1200000000000045,0.0,0.425,0.0,0.9513253296415011,16.9,1409.4560984300385,107.87105894967117,0.1,0.97055
31,1,stage1,malicious_burst,485.0036376600274,4.800000000000003,0.0,0.3333333333333333,0.0,0.9558951959013939,13.025,2233.467046948867,76.46439334218725,0.1,0.9696
32,1,stage1,normal,460.91433219172467,5.400000000000004,0.0,0.375,0.0,0.950078830619653,14.65,2472.210142061965,71.38050628986943,0.1,0.96865
33,1,stage1,normal,477.6478714382917,5.760000000000004,0.0,0.4,0.0,0.9549972131848335,13.966666666666667,2444.9386991991482,73.9570677716612,0.1,0.9677
34,1,stage1,normal,405.0996057488165,6.480000000000005,0.0,0.45,0.0,0.9438414484262466,15.916666666666666,2225.72339631513,77.4414737270205,0.1,0.96675
35,1,stage1,normal,427.68571173214286,7.440000000000006,0.0,0.5166666666666667,0.0,0.950841732819875,17.641666666666666,2232.399427455023,77.94020438585962,0.1,0.9658
36,1,stage1,normal,433.5663145672546,6.480000000000005,0.0,0.45,0.0,0.9491913547118505,16.975,2292.4718460615045,74.59643811490452,0.1,0.96485
37,1,stage1,normal,476.89456534806794,5.520000000000004,0.0,0.38333333333333336,0.0,0.9552042752504348,15.341666666666667,2171.682365674236,79.52289045048128,0.1,0.9639
38,1,stage1,normal,449.6225695220014,5.520000000000004,0.0,0.38333333333333336,0.0,0.9464362854758899,14.233333333333333,2575.681816898955,68.3824445258055,0.1,0.96295
39,1,stage1,load_shock,-81.16582658041747,5.400000000000004,0.0,0.375,0.0,0.952063172062238,13.558333333333334,1524.550440875076,100.57423196882314,0.1,0.962
40,1,stage1,normal,400.01856870746553,7.920000000000006,0.0,0.55,0.0,0.9448955208063126,16.625,2264.443294249324,76.80519973388515,0.1,0.96105
41,1,stage1,high_rtt_burst,263.12680091926893,11.159999999999986,0.0,0.775,0.0,0.934893716375033,13.766666666666667,1649.3369788777568,120.09067971283245,0.1,0.9601
42,1,stage1,load_shock,-98.92165615964157,6.600000000000005,0.0,0.4583333333333333,0.0,0.9530755649010341,16.966666666666665,1367.0306517650986,108.28569932341317,0.1,0.95915
43,1,stage1,normal,432.4765156711058,6.600000000000005,0.0,0.4583333333333333,0.0,0.9479986915985743,16.216666666666665,2399.3322020220376,74.52080587103119,0.1,0.9582
44,1,stage1,high_rtt_burst,243.45547823491916,9.839999999999995,0.0,0.6833333333333333,0.0,0.9332284231980642,14.575,1611.837444756745,123.5460086058788,0.1,0.95725
45,1,stage1,high_rtt_burst,235.76549720309794,9.12,0.0,0.6333333333333333,0.0,0.9395438209176064,15.6,1555.8098745246646,130.72246358423803,0.1,0.9563
46,1,stage1,normal,418.49692080936995,7.440000000000006,0.0,0.5166666666666667,0.0,0.9480537538727124,16.908333333333335,2205.317950722923,77.17765369948975,0.1,0.95535
47,1,stage1,normal,445.0081704384387,6.240000000000005,0.0,0.43333333333333335,0.0,0.9516006271044414,16.775,2354.003766743479,74.66935577607816,0.1,0.9544
48,1,stage1,load_shock,-55.58699965478161,4.800000000000003,0.0,0.3333333333333333,0.0,0.9517604788144429,14.241666666666667,1542.588026234866,98.59413496632041,0.1,0.95345
49,1,stage1,normal,385.8601023365711,7.080000000000005,0.0,0.49166666666666664,0.0,0.9445344532529513,17.891666666666666,2112.6473054332223,80.45319659161979,0.1,0.9525
50,1,stage1,normal,472.9941164795985,5.400000000000004,0.0,0.375,0.0,0.9533292556802432,14.933333333333334,2473.851443250007,70.90687575342912,0.1,0.95155
51,1,stage1,normal,392.62260064937124,7.080000000000005,0.0,0.49166666666666664,0.0,0.946742445230484,17.766666666666666,2070.470112451582,82.04528592684726,0.1,0.9506
52,1,stage1,high_rtt_burst,189.7664089736637,10.079999999999993,0.0,0.7,0.0,0.9350174054503441,18.0,1384.823316304896,136.3929507159348,0.1,0.94965
53,1,stage1,load_shock,-59.662652252071766,5.160000000000004,0.0,0.35833333333333334,0.0,0.9512551198403041,14.208333333333334,1504.9162160403343,101.05155137624246,0.1,0.9487
54,1,stage1,load_shock,-55.647519809139524,6.360000000000005,0.0,0.44166666666666665,0.0,0.9502171292901039,12.808333333333334,1526.0051670628952,100.20123243058956,0.1,0.94775
55,1,stage1,high_rtt_burst,182.4282574065057,9.719999999999995,0.0,0.675,0.0,0.9357572813828786,18.0,1390.3318902480519,148.1299772108304,0.1,0.9468
56,1,stage1,normal,408.6335815324996,7.320000000000006,0.0,0.5083333333333333,0.0,0.944835135837396,15.433333333333334,2269.602123101312,74.80455373355441,0.1,0.94585
57,1,stage1,load_shock,-125.13231106220992,7.320000000000006,0.0,0.5083333333333333,0.0,0.9528491263588269,18.858333333333334,1207.732811437386,118.65650306112103,0.1,0.9449
58,1,stage1,normal,427.8318273803525,6.240000000000005,0.0,0.43333333333333335,0.0,0.9483096033334732,16.866666666666667,2313.536939169679,75.03125584185516,0.1,0.94395
59,1,stage1,normal,382.82358702185644,7.800000000000006,0.0,0.5416666666666666,0.0,0.94353512575229,17.641666666666666,2119.9827451040783,80.07426876483851,0.1,0.9430000000000001
60,1,stage1,load_shock,-69.00774008540441,5.640000000000004,0.0,0.39166666666666666,0.0,0.9514786233504613,15.716666666666667,1472.3233741261715,105.11995827487524,0.1,0.94205
61,1,stage1,normal,474.9161172893423,6.360000000000005,0.0,0.44166666666666665,0.0,0.9544110745191574,14.191666666666666,2330.87710154786,75.71889891806214,0.1,0.9411
62,1,stage1,load_shock,-69.59875137530327,6.240000000000005,0.0,0.43333333333333335,0.0,0.9512027015288671,16.2,1445.0926747814315,106.72494103430857,0.1,0.94015
63,1,stage1,high_rtt_burst,194.5957700482986,9.479999999999997,0.0,0.6583333333333333,0.0,0.9372627650698026,15.875,1442.3842831187665,135.2382571912193,0.1,0.9392
64,1,stage1,load_shock,-69.38480379661064,7.270000000000005,0.008333333333333333,0.425,0.008333333333333333,0.9387524217367172,15.175,1448.4569122184892,105.77202293585034,0.1,0.93825
65,1,stage1,load_shock,-55.35693746506297,5.640000000000004,0.0,0.39166666666666666,0.0,0.9521681616703669,14.833333333333334,1536.8221883350602,102.06673965873148,0.1,0.9373
66,1,stage1,load_shock,-93.14242960373883,8.040000000000006,0.0,0.5583333333333333,0.0,0.9517622396349907,17.391666666666666,1311.3404993705785,113.32205936135423,0.1,0.93635
67,1,stage1,normal,436.40653815109835,6.840000000000005,0.0,0.475,0.0,0.9459838156898817,15.75,2457.3434138213033,73.19561061218542,0.1,0.9354
68,1,stage1,normal,384.27046083430815,7.800000000000006,0.0,0.5416666666666666,0.0,0.9441574404637019,18.083333333333332,2036.3661343666095,81.58921120210034,0.1,0.93445
69,1,stage1,normal,410.4724037678653,7.680000000000006,0.0,0.5333333333333333,0.0,0.9432030146320661,16.691666666666666,2265.6991147153317,76.80080402383015,0.1,0.9335
70,1,stage1,normal,429.262624667246,7.920000000000006,0.0,0.55,0.0,0.9469446976979573,16.958333333333332,2355.4459132411403,73.95223467871607,0.1,0.93255
71,1,stage1,normal,455.9811387561761,6.000000000000004,0.0,0.4166666666666667,0.0,0.9494989936550459,15.1,2549.2432488479694,69.26836483503061,0.1,0.9316
72,1,stage1,churn_burst,7.712312740880885,62.7594568252563,0.4166666666666667,0.2916666666666667,0.35833333333333334,0.558306826899449,9.683333333333334,1315.9899030076704,57.95559124136516,0.1,0.93065
73,1,stage1,normal,410.9418148677777,6.960000000000005,0.0,0.48333333333333334,0.0,0.9449586590131124,16.075,2286.0045965298204,74.79412889270974,0.1,0.9297
74,1,stage1,normal,435.5996760145542,6.240000000000005,0.0,0.43333333333333335,0.0,0.9486472656329473,15.633333333333333,2498.010031912797,70.56417975110811,0.1,0.92875
75,1,stage1,normal,434.60813727170574,6.960000000000005,0.0,0.48333333333333334,0.0,0.9486581206321716,15.966666666666667,2400.089188361145,72.56227282726634,0.1,0.9278
76,1,stage1,normal,397.5162212762062,7.800000000000006,0.0,0.5416666666666666,0.0,0.9443261012434959,17.558333333333334,2176.314576570732,78.60065854758287,0.1,0.92685
77,1,stage1,load_shock,-70.01725042284727,6.840000000000005,0.0,0.475,0.0,0.9531012987097104,17.375,1404.9156769505573,107.88114083598026,0.1,0.9259
78,1,stage1,load_shock,-75.64023887943014,6.240000000000005,0.0,0.43333333333333335,0.0,0.9538318301240604,17.391666666666666,1376.1159079368697,108.651943736394,0.1,0.92495
79,1,stage1,high_rtt_burst,211.233886262981,9.479999999999997,0.0,0.6583333333333333,0.0,0.9380622908473015,17.216666666666665,1451.4060026048212,138.1905238939535,0.1,0.924
80,1,stage1,load_shock,-109.97245206594283,7.080000000000005,0.0,0.49166666666666664,0.0,0.9526737173398335,17.8,1280.8085938483543,114.23521101552323,0.1,0.92305
81,1,stage1,normal,394.2237684725402,6.720000000000005,0.0,0.4666666666666667,0.0,0.9435285146037737,15.525,2348.397929866724,75.98330001709039,0.1,0.9221
82,1,stage1,high_rtt_burst,175.80434010032573,11.159999999999986,0.0,0.775,0.0,0.9333728020389874,17.35,1358.2698121647286,141.33909511935613,0.1,0.92115
83,1,stage1,normal,436.51396621721796,6.600000000000005,0.0,0.4583333333333333,0.0,0.9475918839375178,15.708333333333334,2435.9817804456975,71.50204743345793,0.09903799999999999,0.9202
84,1,stage1,normal,459.6064798241335,4.800000000000003,0.0,0.3333333333333333,0.0,0.9479514280954997,13.783333333333333,2541.768745079364,69.46502342718712,0.09629479999999993,0.91925
85,1,stage1,normal,427.53751280891214,8.160000000000005,0.0,0.5666666666666667,0.0,0.9469257295131683,15.608333333333333,2333.556928467079,73.93001298019271,0.09328639999999992,0.9183
86,1,stage1,load_shock,-82.93292063182955,7.920000000000006,0.0,0.55,0.0,0.9523562520742417,17.625,1324.4906710348596,111.34939347141405,0.09104179999999991,0.91735
87,1,stage1,normal,414.4025758555899,6.600000000000005,0.0,0.4583333333333333,0.0,0.9424262618025144,14.2,2446.3682538919793,72.3986850328647,0.08886559999999986,0.9164
88,1,stage1,normal,451.17856611532,7.440000000000006,0.0,0.5166666666666667,0.0,0.951694784561793,16.025,2426.29553364567,70.7130182090172,0.08634319999999993,0.91545
89,1,stage1,normal,347.81510433243824,26.699999999999992,0.15,0.4166666666666667,0.15,0.8038233985503515,12.533333333333333,2197.4668765785837,62.122216191462485,0.08442949999999995,0.9145
90,1,stage1,normal,414.7861698423969,6.960000000000005,0.0,0.48333333333333334,0.0,0.945612819492817,15.15,2433.9732502163324,74.16539495582316,0.08795569999999994,0.91355
91,1,stage1,load_shock,-86.51510137712705,5.520000000000004,0.0,0.38333333333333336,0.0,0.9531209195653597,17.758333333333333,1363.9237415923337,109.21183738679443,0.08863460000000002,0.9126
92,1,stage1,normal,455.29336037538036,6.360000000000005,0.0,0.44166666666666665,0.0,0.9532364880045255,16.95,2292.126631486405,75.74327391486166,0.08557280000000002,0.91165
93,1,stage1,normal,423.2401954794107,6.840000000000005,0.0,0.475,0.0,0.9494952152172724,18.491666666666667,2188.788232566761,77.02291265816545,0.08289020000000007,0.9107000000000001
94,1,stage1,normal,450.62300349827524,6.360000000000005,0.0,0.44166666666666665,0.0,0.9499985039234161,16.066666666666666,2406.6086366957597,72.72518619587808,0.08027540000000008,0.9097500000000001
95,1,stage1,load_shock,-52.728947422795116,5.400000000000004,0.0,0.375,0.0,0.9527388895551364,14.041666666666666,1520.6181984689542,100.86974980063341,0.07715660000000012,0.9088
96,1,stage1,normal,439.93542799669285,7.440000000000006,0.0,0.5166666666666667,0.0,0.9505212460954984,16.458333333333332,2356.405166548956,73.60273602280816,0.07419320000000011,0.90785
97,1,stage1,normal,448.65050558978356,6.840000000000005,0.0,0.475,0.0,0.9508590042591095,16.558333333333334,2419.1821280556665,71.64322016927426,0.0717206000000001,0.9069
98,1,stage1,normal,465.92061889993806,5.760000000000004,0.0,0.4,0.0,0.9525313228368759,15.716666666666667,2392.7122981165912,73.59020698433567,0.06904580000000017,0.90595
99,1,stage1,malicious_burst,346.24211884475505,23.199999999999996,0.13333333333333333,0.3333333333333333,0.13333333333333333,0.8136250461141269,12.05,2203.9796474740842,62.342732086242826,0.0664568000000002,0.905
100,1,stage1,churn_burst,227.0688866122247,38.4554367291927,0.225,0.4083333333333333,0.09166666666666666,0.7441925103465716,11.508333333333333,1816.9503244013788,75.83862010227759,0.07241810401802085,0.90405
101,1,stage1,load_shock,-81.76387992722812,5.040000000000004,0.0,0.35,0.0,0.9521905168890953,16.666666666666668,1389.1493365383599,109.2455590910964,0.08202773503677868,0.9031
102,1,stage1,normal,373.1186052807585,7.560000000000006,0.0,0.525,0.0,0.9435352688034375,19.9,1992.455916961853,83.32587124340859,0.08168091836459664,0.90215
103,1,stage1,malicious_burst,470.66847976283805,5.760000000000004,0.0,0.4,0.0,0.9543674886226654,14.658333333333333,2424.398202698286,72.81550124464994,0.07910631836459661,0.9012
104,1,stage1,high_rtt_burst,220.31474851951674,9.839999999999995,0.0,0.6833333333333333,0.0,0.9379412606358528,16.333333333333332,1469.1023306583663,134.252893502117,0.07656171836459665,0.90025
105,1,stage1,load_shock,-61.63054855979843,6.240000000000005,0.0,0.43333333333333335,0.0,0.9529054542382558,13.791666666666666,1501.3175731236304,102.10979408535701,0.07468791836459668,0.8993
106,1,stage1,normal,385.3229796515991,6.360000000000005,0.0,0.44166666666666665,0.0,0.9451459820071856,19.041666666666668,2032.4753632381958,81.6060245924569,0.07209591836459667,0.89835
107,1,stage1,normal,442.34535230501234,7.440000000000006,0.0,0.5166666666666667,0.0,0.9507782851656278,17.266666666666666,2296.538632639005,74.84664797328814,0.06947871836459671,0.8974
108,1,stage1,normal,379.5087230367885,8.400000000000004,0.0,0.5833333333333334,0.0,0.9449304655194283,19.566666666666666,1980.8702070990018,82.64323163736098,0.06727071836459673,0.89645
109,1,stage1,churn_burst,141.77216984165295,49.374805113077116,0.31666666666666665,0.35,0.18333333333333332,0.6755831979215146,10.741666666666667,1712.5030116624082,67.97478216942834,0.06976431108679208,0.8955
110,1,stage1,normal,389.8708879862698,7.2000000000000055,0.0,0.5,0.0,0.9448002422849338,18.158333333333335,2147.4120158254013,80.2803391033986,0.08005335262071525,0.89455
111,1,stage1,normal,420.3017846365856,5.640000000000004,0.0,0.39166666666666666,0.0,0.9469610984126727,16.7,2363.196827874495,73.66883065697867,0.0813813209211353,0.8936
112,1,stage1,normal,435.13688681161767,6.960000000000005,0.0,0.48333333333333334,0.0,0.9482365255554517,16.416666666666668,2262.230815942514,74.16287280237233,0.07849652092113535,0.8926499999999999
113,1,stage1,load_shock,-95.3943553879298,6.240000000000005,0.0,0.43333333333333335,0.0,0.9519699951012929,17.708333333333332,1301.0648171769142,113.50241796064049,0.07562432092113545,0.8917
114,1,stage1,normal,462.50146259032454,5.400000000000004,0.0,0.375,0.0,0.9530461619297663,16.033333333333335,2445.751497532923,71.96125310398548,0.07265492092113553,0.89075
115,1,stage1,churn_burst,95.65470838549236,62.214116654396,0.4166666666666667,0.275,0.3,0.5955829774339993,9.841666666666667,1522.4398598508074,59.67220538271423,0.07394154429188435,0.8898
116,1,stage1,high_rtt_burst,264.9312886404699,9.359999999999998,0.0,0.65,0.0,0.9394278998176256,16.758333333333333,1544.8450693165885,126.59311063192419,0.08816937928820315,0.88885
117,1,stage1,load_shock,-84.1565873566798,6.840000000000005,0.0,0.475,0.0,0.9528363530834516,16.8,1361.2512587813883,110.45186333526557,0.09327097924833365,0.8879
118,1,stage1,normal,446.03222496452895,5.760000000000004,0.0,0.4,0.0,0.9471397757530212,13.833333333333334,2565.5313704808655,68.78484143932623,0.0907809792483337,0.88695
119,1,stage1,load_shock,-81.32367730609309,5.880000000000004,0.0,0.4083333333333333,0.0,0.9538623536626498,15.508333333333333,1424.6381477237612,106.42484651688704,0.08768317924833373,0.886
120,1,stage1,load_shock,-161.3280719509214,27.369999999999994,0.15833333333333333,0.38333333333333336,0.15833333333333333,0.7993668064475059,13.016666666666667,1296.4014663816913,87.15947228291225,0.08524377924833382,0.88505
121,1,stage1,load_shock,-86.76803643726932,6.960000000000005,0.0,0.48333333333333334,0.0,0.9536738519867262,17.741666666666667,1360.3513181898522,110.20817344867028,0.08875377924833379,0.8841
122,1,stage1,normal,382.4482837469166,21.93,0.125,0.325,0.125,0.8307562535007794,12.525,2183.6827275956684,65.23710947798136,0.08992937924833377,0.88315
123,1,stage1,normal,378.11269885076007,8.400000000000004,0.0,0.5833333333333334,0.0,0.9451210483908653,19.25,2089.661466342016,80.78782629550425,0.09221357924833375,0.8822
124,1,stage1,normal,487.35628591143194,2.8800000000000017,0.0,0.2,0.0,0.9575562193989754,12.783333333333333,2041.2777166266276,82.99685550467497,0.09231957924833377,0.88125
125,1,stage1,normal,338.46193605067765,23.679999999999996,0.13333333333333333,0.36666666666666664,0.13333333333333333,0.8166523968180021,13.558333333333334,2150.281261735938,65.00047412270145,0.08902317924833374,0.8803
126,1,stage1,normal,422.6795801829515,7.800000000000006,0.0,0.5416666666666666,0.0,0.9476340105136235,16.116666666666667,2298.6774888957298,75.08681193141392,0.09158157924833371,0.87935
127,1,stage1,normal,451.1083375447962,5.520000000000004,0.0,0.38333333333333336,0.0,0.9480297317107519,15.191666666666666,2528.5129064012276,70.2885015116598,0.09214697924833366,0.8784
128,1,stage1,normal,436.3756067940833,6.960000000000005,0.0,0.48333333333333334,0.0,0.9485285540421804,16.658333333333335,2360.9399432742716,72.60889570732789,0.08906837924833375,0.8774500000000001
129,1,stage1,load_shock,-96.99882866338018,7.560000000000006,0.0,0.525,0.0,0.951750947535038,16.283333333333335,1357.9578001491727,108.8843618176604,0.08654417924833377,0.8765000000000001
130,1,stage1,normal,433.4429767933057,7.080000000000005,0.0,0.49166666666666664,0.0,0.9496561457713445,17.366666666666667,2316.2466642099157,75.7682974064328,0.08420117924833373,0.87555
131,1,stage1,churn_burst,129.85855071187473,46.07772982716557,0.2833333333333333,0.4166666666666667,0.15833333333333333,0.6959855422377587,12.158333333333333,1632.017740520013,75.26816827516974,0.085641299961669,0.8746
132,1,stage1,load_shock,-76.88406869526393,6.480000000000005,0.0,0.45,0.0,0.9533381074666977,16.216666666666665,1405.6913219309401,108.85067217706744,0.0947018189098187,0.87365
133,1,stage1,normal,453.03954191670584,6.600000000000005,0.0,0.4583333333333333,0.0,0.949446888267994,15.016666666666667,2428.8908224908923,71.45417775455536,0.09598764416191653,0.8727
134,1,stage1,load_shock,-63.310936006486614,6.240000000000005,0.0,0.43333333333333335,0.0,0.9504343057672183,14.183333333333334,1520.7559128630912,100.0250577472819,0.09323304416191658,0.87175
135,1,stage1,normal,427.40250131896494,7.560000000000006,0.0,0.525,0.0,0.9477048580845197,16.083333333333332,2323.195660198667,75.17183697865026,0.09047604416191658,0.8708
136,1,stage1,malicious_burst,444.4446581758407,5.880000000000004,0.0,0.4083333333333333,0.0,0.9496222903331121,15.283333333333333,2583.9256377567394,69.59288716218963,0.08807604416191657,0.86985
137,1,stage1,normal,468.20371032417285,5.640000000000004,0.0,0.39166666666666666,0.0,0.9511610473195712,15.233333333333333,2527.064129304857,70.14999480084407,0.08507964416191666,0.8689
138,1,stage1,high_rtt_burst,217.01555912981087,10.319999999999991,0.0,0.7166666666666667,0.0,0.9392088850339254,18.183333333333334,1371.129920305403,146.29273256245597,0.08243844416191665,0.86795
139,1,stage1,normal,412.71574049355223,6.720000000000005,0.0,0.4666666666666667,0.0,0.9473837683598201,16.925,2188.3560343656886,78.19184925695785,0.0808292441619167,0.867
140,1,stage1,normal,455.72929411610687,6.1200000000000045,0.0,0.425,0.0,0.947622858484586,14.116666666666667,2602.34763057196,70.27831235253224,0.07837824416191663,0.86605
141,1,stage1,normal,382.05459235946273,8.280000000000005,0.0,0.575,0.0,0.9430642748872439,17.508333333333333,2081.2091775790327,81.51791213144783,0.07580484416191667,0.8651
142,1,stage1,churn_burst,-23.87215726918188,56.33319712519641,0.36666666666666664,0.30833333333333335,0.3416666666666667,0.5688029579818249,9.991666666666667,1251.6685709917394,62.75764042546824,0.07822096591361258,0.86415
143,1,stage1,load_shock,-84.7228197179686,7.080000000000005,0.0,0.49166666666666664,0.0,0.9533021663626035,16.383333333333333,1365.9324604569663,108.00831810285077,0.09051712505117153,0.8632
144,1,stage1,normal,460.0127023286251,5.640000000000004,0.0,0.39166666666666666,0.0,0.95220887362957,14.258333333333333,2486.241783015697,71.72674859614328,0.09297944272451496,0.86225
145,1,stage1,normal,419.94322307805584,7.680000000000006,0.0,0.5333333333333333,0.0,0.9499536474545797,18.566666666666666,2130.2724850839645,79.44699662652305,0.09031424272451496,0.8613
146,1,stage1,normal,439.2036591570692,5.400000000000004,0.0,0.375,0.0,0.9480442802111307,15.975,2473.5175899330166,71.05391438825524,0.08782004272451491,0.86035
147,1,stage1,normal,402.165633296369,6.240000000000005,0.0,0.43333333333333335,0.0,0.943975567817688,17.975,2300.686747500768,76.93731887900854,0.08478824272451488,0.8594
148,1,stage1,normal,449.07759227687484,7.2000000000000055,0.0,0.5,0.0,0.9485966250300407,15.291666666666666,2499.1531654236155,70.55902281472123,0.08202404272451487,0.85845
149,1,stage1,normal,451.8017163413681,6.1200000000000045,0.0,0.425,0.0,0.9480277354518573,15.958333333333334,2578.0910197829626,69.93479800555545,0.07946924272451489,0.8575
150,1,stage1,high_rtt_burst,263.61798927099557,9.479999999999997,0.0,0.6583333333333333,0.0,0.9373122860987981,14.533333333333333,1611.1835934817452,114.69042872011046,0.07698164272451488,0.85655
151,1,stage1,churn_burst,204.3948309985286,38.12695823311804,0.24166666666666667,0.25,0.19166666666666668,0.685767987370491,10.416666666666666,1806.8810793868838,64.70580291816876,0.07801476962612948,0.8556
152,1,stage1,normal,485.2673020453737,3.7200000000000024,0.0,0.25833333333333336,0.0,0.9534906605879466,12.633333333333333,2448.32936670114,71.37999997757909,0.08468465709606486,0.85465
153,1,stage1,load_shock,-59.122422946227275,6.480000000000005,0.0,0.45,0.0,0.9498119562864303,12.775,1550.2445985521201,98.16585995128207,0.08428332184107379,0.8537
154,1,stage1,normal,459.67237352268904,6.480000000000005,0.0,0.45,0.0,0.9539141605297724,17.616666666666667,2371.8354723583316,72.98829174846928,0.08118852184107377,0.85275
155,1,stage1,load_shock,-96.17398744953212,5.040000000000004,0.0,0.35,0.0,0.9518833597501118,16.041666666666668,1376.2817734955283,109.9290803630532,0.0782479218410738,0.8518
