epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
10,266,205.0,256.0,0.0640625,0.0,27.215543595917936,27.279606095917934,36.4244045789857,0.1111111111111111,1.0,0,1,11,256,40,0.6,12,11,0.2729766803840878,0,"{'throughput': 8.878521735832352, 'latency': -2.182368487673435, 'queue': -5.375, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",1.3211532481589177,0.0,0,0,9384.299725585382,0.48,215.0,0,"[4, 12, 21, 26, 3, 11, 16, 14, 25, 23, 17]","{'svc': 0.2143120914697647, 'con': 0.2623198628425598, 'rec': 0.2579694390296936, 'stab': 0.2653985917568207}","[266.0, 205.0, 24.17822265625, 36.42440414428711, 0.1111111119389534, 11.0]","[0.38708245754241943, 0.23525264859199524, 0.2216455638408661, 0.7559755444526672, 0.6934341788291931, 0.19579821825027466, 0.537820041179657, 0.4535580575466156, 0.46228063106536865, 0.14656658470630646, 0.5244414806365967, 0.7612496614456177, 0.760539710521698, 0.18861155211925507, 0.6873080134391785, 0.22150258719921112, 0.716909646987915, 0.7613451480865479, 0.21634428203105927, 0.6370880007743835, 0.21454891562461853, 0.7615989446640015, 0.21583649516105652, 0.7570218443870544, 0.4172980785369873, 0.7490363717079163, 0.7527247667312622]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,10
11,223,215.0,256.0,0.0671875,0.0,25.977111577901983,26.044299077901982,32.296297852265866,0.1111111111111111,1.0,0,1,11,256,40,0.6,12,11,0.2661179698216735,0,"{'throughput': 8.878521735832352, 'latency': -2.0835439262321587, 'queue': -4.55, 'smooth': -0.0, 'invalid_action': 0.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",2.244977809600194,0.0,0,0,9829.406398470152,0.52,182.0,0,"[3, 17, 11, 23, 4, 26, 21, 19, 25, 16, 14]","{'svc': 0.2020580917596817, 'con': 0.2694459557533264, 'rec': 0.2589862644672394, 'stab': 0.2695097327232361}","[223.0, 215.0, 27.279605865478516, 32.29629898071289, 0.1111111119389534, 12.0]","[0.336113303899765, 0.2290375828742981, 0.20387205481529236, 0.7639232873916626, 0.7019355893135071, 0.19082653522491455, 0.5588562488555908, 0.48907288908958435, 0.4022529423236847, 0.15683408081531525, 0.5488261580467224, 0.7636445760726929, 0.7637408971786499, 0.18244841694831848, 0.698934018611908, 0.2205948680639267, 0.7247260808944702, 0.7639859318733215, 0.2142227590084076, 0.6501678228378296, 0.21964795887470245, 0.7643014788627625, 0.21540549397468567, 0.7584787607192993, 0.36432865262031555, 0.7557792067527771, 0.7560994029045105]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,11
12,250,182.0,128.0,0.11375,0.0,21.920301931670508,22.034051931670508,20.391080512975776,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.7627241545336407, 'queue': -7.6000000000000005, 'smooth': -0.96, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-8.547024307554967,0.0,0,1,5809.190265909286,0.44,304.0,1,"[19, 25, 8, 10, 11, 23, 12]","{'svc': 0.222828671336174, 'con': 0.26599183678627014, 'rec': 0.24281956255435944, 'stab': 0.2683600187301636}","[250.0, 182.0, 26.04429817199707, 20.391080856323242, 0.1111111119389534, 12.0]","[0.28847771883010864, 0.19603055715560913, 0.17671144008636475, 0.7602404356002808, 0.7080684304237366, 0.167735293507576, 0.5780543088912964, 0.5255719423294067, 0.44112062454223633, 0.14491435885429382, 0.5676565170288086, 0.7642499208450317, 0.7612999677658081, 0.17165642976760864, 0.7093353271484375, 0.19481781125068665, 0.7312136292457581, 0.7646408081054688, 0.187899649143219, 0.6610103249549866, 0.19436119496822357, 0.6930512189865112, 0.1865394413471222, 0.7555348873138428, 0.3177221119403839, 0.7605553269386292, 0.6865215301513672]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,12
13,252,304.0,0.0,0.19,0.0,32.122666043771815,152.3126660437718,41.80636829405418,0.2222222222222222,1.0,0,0,7,128,20,0.4,12,7,0.2757201646090535,0,"{'throughput': 0.0, 'latency': -12.185013283501744, 'queue': -13.9, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-32.085013283501745,0.0,1,0,0.0,0.135,556.0,1,"[19, 17, 26, 25, 12, 6, 3]","{'svc': 0.21232961118221283, 'con': 0.2841872572898865, 'rec': 0.25178685784339905, 'stab': 0.25169628858566284}","[252.0, 304.0, 22.0340518951416, 41.80636978149414, 0.2222222238779068, 14.0]","[0.25292614102363586, 0.18279048800468445, 0.15257030725479126, 0.7594979405403137, 0.6493766903877258, 0.16398656368255615, 0.5927852392196655, 0.46614551544189453, 0.4717096984386444, 0.13429392874240875, 0.5834824442863464, 0.7622970938682556, 0.7583802938461304, 0.15621498227119446, 0.7052915692329407, 0.19179433584213257, 0.6670466661453247, 0.7611775398254395, 0.18596932291984558, 0.6674090027809143, 0.18503998219966888, 0.6296530365943909, 0.18098032474517822, 0.7542083263397217, 0.28060606122016907, 0.7594720125198364, 0.6903917193412781]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,13
14,264,556.0,128.0,0.34750000000000003,0.0,22.905100846446967,23.252600846446967,19.723126278280017,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2839506172839506,0,"{'throughput': 7.775699846978675, 'latency': -1.8602080677157573, 'queue': -17.3, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-17.384508220737082,0.0,0,0,5504.760557551075,0.0675,692.0,1,"[14, 19, 3, 23, 12, 17, 26]","{'svc': 0.17329734563827515, 'con': 0.31285029649734497, 'rec': 0.24937383830547333, 'stab': 0.26447853446006775}","[264.0, 556.0, 152.3126678466797, 19.723125457763672, 0.18518517911434174, 12.0]","[0.22187145054340363, 0.18827013671398163, 0.16051450371742249, 0.7601903080940247, 0.6042261123657227, 0.16316303610801697, 0.6045564413070679, 0.41586586833000183, 0.49734073877334595, 0.1432686150074005, 0.5392060279846191, 0.7670294642448425, 0.7584419250488281, 0.17463713884353638, 0.7098605632781982, 0.2039528787136078, 0.6110508441925049, 0.7616676688194275, 0.19022279977798462, 0.6730111241340637, 0.1991715282201767, 0.5826061367988586, 0.1859062910079956, 0.7534171938896179, 0.24952740967273712, 0.7045659422874451, 0.6967732310295105]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,14
15,272,692.0,128.0,0.4325,0.0,14.757006195036151,15.18950619503615,18.488736699503225,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.215160495602892, 'queue': -20.900000000000002, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-20.339460648624218,0.0,0,0,8426.870390416623,0.18,836.0,1,"[14, 26, 17, 11, 6, 3, 12]","{'svc': 0.2102414220571518, 'con': 0.2942187190055847, 'rec': 0.23826497793197632, 'stab': 0.257274866104126}","[272.0, 692.0, 23.252601623535156, 18.488737106323242, 0.07407407462596893, 10.0]","[0.19003668427467346, 0.15770596265792847, 0.14389702677726746, 0.7483813166618347, 0.5417332053184509, 0.12621109187602997, 0.6123420000076294, 0.3720433712005615, 0.5216726660728455, 0.13021302223205566, 0.48462754487991333, 0.7600183486938477, 0.749538779258728, 0.14565244317054749, 0.7083173990249634, 0.17487122118473053, 0.5517760515213013, 0.7500713467597961, 0.1663047969341278, 0.6719967126846313, 0.16824331879615784, 0.5932350158691406, 0.1613641232252121, 0.7476605772972107, 0.21905487775802612, 0.7021144032478333, 0.6959818005561829]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,15
16,279,836.0,128.0,0.5225,0.0,17.347963280102384,17.870463280102385,27.12526031639067,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2674897119341564,0,"{'throughput': 7.775699846978675, 'latency': -1.4296370624081909, 'queue': -24.675, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-24.328937215429516,0.0,0,0,7162.657061192129,0.18,987.0,1,"[19, 25, 3, 14, 11, 8, 6]","{'svc': 0.20934239029884338, 'con': 0.2871619164943695, 'rec': 0.25340190529823303, 'stab': 0.25009381771087646}","[279.0, 836.0, 15.189506530761719, 27.125259399414062, 0.07407407462596893, 12.0]","[0.16071519255638123, 0.1554003357887268, 0.1459914892911911, 0.744068443775177, 0.4871791899204254, 0.11202019453048706, 0.6204452514648438, 0.3990265130996704, 0.5424835681915283, 0.12942330539226532, 0.43448495864868164, 0.753348708152771, 0.741951584815979, 0.14655235409736633, 0.7043954730033875, 0.15929155051708221, 0.5703161358833313, 0.7431537508964539, 0.15773464739322662, 0.6694504618644714, 0.16816093027591705, 0.6017588376998901, 0.15918803215026855, 0.7408334016799927, 0.19057725369930267, 0.6975811719894409, 0.6944007277488708]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,16
17,252,987.0,128.0,0.6168750000000001,0.0,24.10191937245201,24.71879437245201,32.35449667360546,0.14814814814814814,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.9775035497961608, 'queue': -27.775000000000002, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-27.976803702817488,0.0,0,0,5178.246077512998,0.18,1111.0,1,"[26, 25, 3, 6, 16, 11, 19]","{'svc': 0.19768685102462769, 'con': 0.29820290207862854, 'rec': 0.24708621203899384, 'stab': 0.25702399015426636}","[252.0, 987.0, 17.87046241760254, 32.354496002197266, 0.14814814925193787, 13.0]","[0.22099241614341736, 0.17711998522281647, 0.1593921035528183, 0.7484098672866821, 0.4537510275840759, 0.09055663645267487, 0.6338568329811096, 0.4388696551322937, 0.5605301856994629, 0.11186252534389496, 0.4050830602645874, 0.7629345655441284, 0.705350935459137, 0.16600966453552246, 0.7099080085754395, 0.17972375452518463, 0.5934421420097351, 0.7477803826332092, 0.17655245959758759, 0.678070068359375, 0.18203164637088776, 0.6230927109718323, 0.16464509069919586, 0.744056224822998, 0.2454679161310196, 0.7062740921974182, 0.7080661058425903]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,17
18,268,1111.0,128.0,0.694375,0.0,12.226468557885955,12.920843557885956,18.69558655097787,0.037037037037037035,1.0,0,1,7,128,20,0.4,12,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -1.0336674846308764, 'queue': -31.275000000000002, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-30.532967637652202,0.0,0,0,9906.473940850246,0.1125,1251.0,1,"[25, 17, 3, 11, 6, 8, 21]","{'svc': 0.2019595056772232, 'con': 0.3025898039340973, 'rec': 0.22977282106876373, 'stab': 0.2656778395175934}","[268.0, 1111.0, 24.718793869018555, 18.695587158203125, 0.03703703731298447, 13.0]","[0.2666110694408417, 0.1907506138086319, 0.1697659194469452, 0.7412419319152832, 0.41108524799346924, 0.07668512314558029, 0.6318106651306152, 0.46048665046691895, 0.5708205699920654, 0.08915816992521286, 0.36366891860961914, 0.7569912075996399, 0.6562865376472473, 0.17215722799301147, 0.7091627717018127, 0.1905633509159088, 0.6017427444458008, 0.7407529950141907, 0.18574491143226624, 0.6794785857200623, 0.1857820451259613, 0.625600278377533, 0.17529496550559998, 0.6993890404701233, 0.2890499532222748, 0.6998544931411743, 0.7008638978004456]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,18
19,275,1251.0,128.0,0.781875,0.0,18.482852534024403,19.264727534024402,26.216866471439367,0.037037037037037035,1.0,0,1,7,128,20,0.4,11,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.5411782027219523, 'queue': -34.95, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-34.71547835574328,0.0,0,1,6644.267341644608,0.09,1398.0,1,"[19, 26, 25, 14, 7, 6, 17]","{'svc': 0.20756998658180237, 'con': 0.2913401126861572, 'rec': 0.22805605828762054, 'stab': 0.27303385734558105}","[275.0, 1251.0, 12.920843124389648, 26.21686553955078, 0.03703703731298447, 12.0]","[0.3056192696094513, 0.19517365097999573, 0.1714327037334442, 0.7350091934204102, 0.37021028995513916, 0.062006670981645584, 0.6345359683036804, 0.48174765706062317, 0.5759763121604919, 0.07617723941802979, 0.3250626027584076, 0.7135730385780334, 0.6093608736991882, 0.17890536785125732, 0.7054151296615601, 0.19952288269996643, 0.6073850393295288, 0.728226363658905, 0.19436296820640564, 0.6775086522102356, 0.19154410064220428, 0.6258127093315125, 0.18455031514167786, 0.6478028893470764, 0.32380715012550354, 0.6918527483940125, 0.6940135359764099]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,19
20,274,1398.0,128.0,0.87375,0.0,12.60931515446173,13.483065154461729,28.613717181539098,0.0,1.0,0,1,7,128,20,0.4,11,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -1.0786452123569383, 'queue': -38.6, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-37.902945365378265,0.0,0,0,9493.390303587094,0.09,1544.0,1,"[3, 6, 8, 14, 17, 19, 26]","{'svc': 0.20287032425403595, 'con': 0.28351402282714844, 'rec': 0.22851115465164185, 'stab': 0.28510457277297974}","[274.0, 1398.0, 19.264726638793945, 28.613718032836914, 0.0, 11.0]","[0.3287632167339325, 0.17922034859657288, 0.16163864731788635, 0.7162083387374878, 0.3204195201396942, 0.04328153282403946, 0.6240742802619934, 0.4932482838630676, 0.5685362219810486, 0.0631682351231575, 0.2842707633972168, 0.6520064473152161, 0.5455661416053772, 0.18029311299324036, 0.6931690573692322, 0.19302260875701904, 0.5982722640037537, 0.7117934823036194, 0.1918940395116806, 0.6660099029541016, 0.1905900239944458, 0.614041268825531, 0.18062223494052887, 0.5927911996841431, 0.3496220111846924, 0.6842092871665955, 0.6804996728897095]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,20
21,251,1544.0,128.0,0.965,0.0,24.5273731692249,25.4923731692249,25.130700687539804,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -2.039389853537992, 'queue': -41.675000000000004, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-41.93869000655932,0.0,0,0,5021.109613856004,0.045,1667.0,1,"[17, 14, 16, 3, 26, 6, 21]","{'svc': 0.20212110877037048, 'con': 0.29388150572776794, 'rec': 0.23680031299591064, 'stab': 0.2671971023082733}","[251.0, 1544.0, 13.483065605163574, 25.130701065063477, 0.18518517911434174, 11.0]","[0.35396808385849, 0.16852186620235443, 0.15485002100467682, 0.7073560953140259, 0.28602665662765503, 0.04896581545472145, 0.6207876801490784, 0.5080886483192444, 0.5695464611053467, 0.06836216151714325, 0.25618287920951843, 0.6079038381576538, 0.4966219961643219, 0.17864778637886047, 0.6848612427711487, 0.18632130324840546, 0.594548225402832, 0.7021511793136597, 0.18677915632724762, 0.6597541570663452, 0.1790875494480133, 0.6086331605911255, 0.17563402652740479, 0.5429307818412781, 0.37733978033065796, 0.6464278101921082, 0.6738008260726929]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,21
22,264,1667.0,128.0,1.041875,0.0,14.759327010898502,15.801202010898503,18.496472752377723,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.2640961608718804, 'queue': -45.075, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-44.56339631389321,0.0,0,0,8100.649552591951,0.1125,1803.0,1,"[26, 6, 17, 11, 3, 7, 16]","{'svc': 0.20286127924919128, 'con': 0.2882949411869049, 'rec': 0.22419682145118713, 'stab': 0.28464701771736145}","[264.0, 1667.0, 25.492372512817383, 18.49647331237793, 0.07407407462596893, 10.0]","[0.3818891942501068, 0.15966974198818207, 0.13216128945350647, 0.7039324641227722, 0.2579040229320526, 0.05237399786710739, 0.6201090216636658, 0.5205672383308411, 0.5724129676818848, 0.07698972523212433, 0.23066747188568115, 0.6138890385627747, 0.5166645050048828, 0.17116042971611023, 0.68305903673172, 0.17898976802825928, 0.5937380194664001, 0.6946811676025391, 0.17736926674842834, 0.6547210216522217, 0.17167134582996368, 0.6110431551933289, 0.16631966829299927, 0.4941311180591583, 0.4033275842666626, 0.6087093949317932, 0.6704033017158508]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,22
23,274,1803.0,128.0,1.126875,0.0,20.746487423080293,21.873362423080295,33.76231610162567,0.037037037037037035,1.0,0,1,7,128,20,0.4,14,7,0.2812071330589849,0,"{'throughput': 7.775699846978675, 'latency': -1.7498689938464236, 'queue': -48.725, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-48.69916914686775,0.0,0,1,5851.866646023164,0.135,1949.0,1,"[14, 21, 3, 17, 19, 8, 12]","{'svc': 0.2050291895866394, 'con': 0.2840922474861145, 'rec': 0.23450161516666412, 'stab': 0.27637696266174316}","[274.0, 1803.0, 15.801201820373535, 33.7623176574707, 0.03703703731298447, 13.0]","[0.4090348780155182, 0.15236306190490723, 0.11247576773166656, 0.693055272102356, 0.290241003036499, 0.0602588951587677, 0.6212611198425293, 0.5275322198867798, 0.5775977373123169, 0.07527519762516022, 0.20511651039123535, 0.617850124835968, 0.5313194394111633, 0.15653973817825317, 0.6789807677268982, 0.17197944223880768, 0.6014490723609924, 0.6864229440689087, 0.16515281796455383, 0.6509140729904175, 0.1647031456232071, 0.6072304248809814, 0.16089704632759094, 0.4520258605480194, 0.42477574944496155, 0.5624300837516785, 0.6680189967155457]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,23
24,250,1949.0,128.0,1.2181250000000001,0.0,21.72012218406445,22.93824718406445,15.773197403671627,0.18518518518518517,1.0,0,1,7,128,20,0.4,13,7,0.2784636488340192,0,"{'throughput': 7.775699846978675, 'latency': -1.8350597747251562, 'queue': -51.775000000000006, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-51.83435992774649,0.0,0,0,5580.199697600415,0.135,2071.0,1,"[26, 24, 21, 6, 25, 3, 7]","{'svc': 0.19337017834186554, 'con': 0.31323564052581787, 'rec': 0.22910307347774506, 'stab': 0.2642911374568939}","[250.0, 1949.0, 21.873361587524414, 15.773197174072266, 0.18518517911434174, 14.0]","[0.38052186369895935, 0.14221422374248505, 0.10684189945459366, 0.6956472992897034, 0.2758597731590271, 0.08945700526237488, 0.63173508644104, 0.5476154685020447, 0.5908359289169312, 0.09659568965435028, 0.2556549310684204, 0.6315702199935913, 0.4985818862915039, 0.16600212454795837, 0.6845430135726929, 0.1874585598707199, 0.610794186592102, 0.6958070397377014, 0.17859508097171783, 0.6614720821380615, 0.17958249151706696, 0.6195610761642456, 0.1678607016801834, 0.4221823811531067, 0.45252513885498047, 0.5813342928886414, 0.6717785000801086]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,24
25,244,2071.0,128.0,1.294375,0.0,16.46136777695076,17.755742776950758,32.811917281193885,0.037037037037037035,1.0,0,1,7,128,20,0.4,14,7,0.26886145404663925,0,"{'throughput': 7.775699846978675, 'latency': -1.4204594221560607, 'queue': -54.675000000000004, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-54.31975957517739,0.0,0,0,7208.935250298878,0.1575,2187.0,1,"[26, 11, 16, 3, 6, 7, 24]","{'svc': 0.18712541460990906, 'con': 0.2917068600654602, 'rec': 0.232856884598732, 'stab': 0.28831082582473755}","[244.0, 2071.0, 22.938247680664062, 32.81191635131836, 0.03703703731298447, 13.0]","[0.34839627146720886, 0.1260121613740921, 0.0972493514418602, 0.6964530944824219, 0.2506917715072632, 0.10936868190765381, 0.6293224096298218, 0.5554235577583313, 0.5961074233055115, 0.12449894100427628, 0.28994545340538025, 0.630575954914093, 0.5201860666275024, 0.17732898890972137, 0.6812857985496521, 0.20197397470474243, 0.6142621636390686, 0.6988083124160767, 0.20219822227954865, 0.6595208644866943, 0.1848270297050476, 0.6258060932159424, 0.18305595219135284, 0.3902391493320465, 0.47248777747154236, 0.5948868989944458, 0.6758853793144226]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,25
26,302,2187.0,128.0,1.366875,0.0,17.59301274861184,18.95988774861184,27.942091878088853,0.07407407407407407,1.0,0,1,7,128,20,0.4,14,7,0.27709190672153633,0,"{'throughput': 7.775699846978675, 'latency': -1.5167910198889474, 'queue': -59.025000000000006, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-58.76609117291028,0.0,0,0,6751.094821717581,0.135,2361.0,1,"[6, 17, 19, 11, 3, 26, 14]","{'svc': 0.21401084959506989, 'con': 0.2884109914302826, 'rec': 0.2309660017490387, 'stab': 0.2666122317314148}","[302.0, 2187.0, 17.7557430267334, 27.94209098815918, 0.07407407462596893, 14.0]","[0.3045375347137451, 0.11763399094343185, 0.06760939210653305, 0.6748374104499817, 0.2709321081638336, 0.09731987863779068, 0.6131588816642761, 0.5432512760162354, 0.5822999477386475, 0.11848971992731094, 0.3079138398170471, 0.6146187782287598, 0.5179939270019531, 0.16369406878948212, 0.6620221734046936, 0.1759718507528305, 0.6026057004928589, 0.6797147393226624, 0.1779814213514328, 0.6419252753257751, 0.17623025178909302, 0.6052234172821045, 0.17416805028915405, 0.3453463912010193, 0.4693523049354553, 0.5812535285949707, 0.6520635485649109]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,26
