epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
10,266,1357.0,128.0,0.848125,0.0,22.73029915147349,23.578424151473488,36.4244045789857,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.886273932117879, 'queue': -37.375, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-37.485574085139206,0.0,0,0,5428.691891268776,0.1575,1495.0,1,"[11, 12, 21, 17, 3, 26, 23]","{'svc': 0.20509037375450134, 'con': 0.2616738975048065, 'rec': 0.2574332654476166, 'stab': 0.27580249309539795}","[266.0, 1357.0, 21.872896194458008, 36.42440414428711, 0.1111111119389534, 13.0]","[0.3674241900444031, 0.20754286646842957, 0.19894397258758545, 0.6704046726226807, 0.6357567310333252, 0.17143605649471283, 0.4834209382534027, 0.4338599145412445, 0.4422733187675476, 0.14407087862491608, 0.47815826535224915, 0.6832729578018188, 0.6824100017547607, 0.17922605574131012, 0.6187432408332825, 0.1994374841451645, 0.6271602511405945, 0.6706969738006592, 0.19288219511508942, 0.5696180462837219, 0.1940377950668335, 0.6762382984161377, 0.1925278902053833, 0.6672018766403198, 0.38909322023391724, 0.6589909195899963, 0.6679149866104126]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,10
11,223,1495.0,128.0,0.9343750000000001,0.0,21.49186713345754,22.42624213345754,32.296297852265866,0.1111111111111111,1.0,0,1,7,128,20,0.4,15,7,0.2661179698216735,0,"{'throughput': 7.775699846978675, 'latency': -1.794099370676603, 'queue': -39.75, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-39.76839952369793,0.0,0,0,5707.59912598276,0.1575,1590.0,1,"[12, 11, 21, 3, 23, 17, 26]","{'svc': 0.1887570023536682, 'con': 0.27517956495285034, 'rec': 0.2558998167514801, 'stab': 0.28016358613967896}","[223.0, 1495.0, 23.57842445373535, 32.29629898071289, 0.1111111119389534, 14.0]","[0.3191605806350708, 0.20125585794448853, 0.18443705141544342, 0.6692569851875305, 0.6289669871330261, 0.16985441744327545, 0.49468910694122314, 0.4617761969566345, 0.3857737183570862, 0.14981946349143982, 0.4940949082374573, 0.6777493953704834, 0.6807308197021484, 0.1699228286743164, 0.6232882142066956, 0.19667880237102509, 0.6285229921340942, 0.6660414338111877, 0.190887913107872, 0.5728160738945007, 0.19712264835834503, 0.6745011210441589, 0.19210466742515564, 0.6663718819618225, 0.3399675786495209, 0.6579141020774841, 0.664282500743866]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,11
12,250,1590.0,128.0,0.99375,0.0,17.920301931670508,18.914051931670507,20.391080512975776,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.5131241545336405, 'queue': -42.800000000000004, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-42.53742430755497,0.0,0,0,6767.4552476865765,0.135,1712.0,1,"[11, 12, 17, 3, 25, 23, 16]","{'svc': 0.19892382621765137, 'con': 0.2881011366844177, 'rec': 0.24282875657081604, 'stab': 0.27014628052711487}","[250.0, 1590.0, 22.42624282836914, 20.391080856323242, 0.1111111119389534, 15.0]","[0.2738795578479767, 0.1772862672805786, 0.16323921084403992, 0.660982608795166, 0.623573899269104, 0.15404443442821503, 0.5056923627853394, 0.4898391366004944, 0.4159663915634155, 0.14206740260124207, 0.501887321472168, 0.6729333400726318, 0.6698469519615173, 0.16395726799964905, 0.624829113483429, 0.17850801348686218, 0.6293725371360779, 0.6610406637191772, 0.17242804169654846, 0.5758762359619141, 0.17860285937786102, 0.6216262578964233, 0.1695934236049652, 0.6549288630485535, 0.2951437532901764, 0.6568900942802429, 0.6077255010604858]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,12
13,252,1712.0,0.0,1.07,0.0,32.122666043771815,153.19266604377182,41.80636829405418,0.2222222222222222,1.0,0,0,7,128,20,0.4,12,7,0.2757201646090535,0,"{'throughput': 0.0, 'latency': -12.255413283501746, 'queue': -49.1, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-67.35541328350175,0.0,1,0,0.0,0.09,1964.0,1,"[11, 12, 3, 17, 25, 23, 14]","{'svc': 0.20221228897571564, 'con': 0.2689596712589264, 'rec': 0.263001948595047, 'stab': 0.26582616567611694}","[252.0, 1712.0, 18.914051055908203, 41.80636978149414, 0.2222222238779068, 14.0]","[0.23938626050949097, 0.1625223457813263, 0.13768261671066284, 0.6567023396492004, 0.5832552909851074, 0.1478104442358017, 0.5131962895393372, 0.43458545207977295, 0.4418834149837494, 0.12839685380458832, 0.5055962800979614, 0.6625146865844727, 0.6612327098846436, 0.14582085609436035, 0.6174141764640808, 0.17241665720939636, 0.5771639943122864, 0.6544972658157349, 0.1666281819343567, 0.5789572596549988, 0.16679351031780243, 0.5740193128585815, 0.16199195384979248, 0.6496507525444031, 0.2610299587249756, 0.6528854370117188, 0.6023438572883606]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,13
14,264,1964.0,128.0,1.2275,0.0,22.905100846446967,24.132600846446966,19.723126278280017,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2839506172839506,0,"{'throughput': 7.775699846978675, 'latency': -1.9306080677157573, 'queue': -52.5, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-52.654908220737084,0.0,0,0,5304.028389416029,0.045,2100.0,1,"[11, 3, 12, 17, 23, 14, 26]","{'svc': 0.1764131486415863, 'con': 0.2809361219406128, 'rec': 0.25470802187919617, 'stab': 0.28794267773628235}","[264.0, 1964.0, 153.1926727294922, 19.723125457763672, 0.18518517911434174, 12.0]","[0.20893649756908417, 0.16343152523040771, 0.14357773959636688, 0.6611025333404541, 0.5483155846595764, 0.14346368610858917, 0.5202947854995728, 0.387112557888031, 0.46296805143356323, 0.13373613357543945, 0.4729610085487366, 0.6648728251457214, 0.6588510274887085, 0.15916718542575836, 0.6229972243309021, 0.17944779992103577, 0.5382124185562134, 0.6567813158035278, 0.16570061445236206, 0.5866228342056274, 0.17650966346263885, 0.5351974368095398, 0.16277503967285156, 0.6482976675033569, 0.23141203820705414, 0.6118834614753723, 0.609562873840332]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,14
15,272,2100.0,128.0,1.3125,0.0,14.757006195036151,16.06950619503615,18.488736699503225,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.285560495602892, 'queue': -56.1, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-55.60986064862422,0.0,0,0,7965.397221698015,0.09,2244.0,1,"[11, 12, 17, 3, 23, 14, 26]","{'svc': 0.21370510756969452, 'con': 0.2698366641998291, 'rec': 0.23760902881622314, 'stab': 0.27884915471076965}","[272.0, 2100.0, 24.132600784301758, 18.488737106323242, 0.07407407462596893, 10.0]","[0.17755675315856934, 0.13471418619155884, 0.12815502285957336, 0.6451555490493774, 0.4925397038459778, 0.10806039720773697, 0.5236321687698364, 0.3439218997955322, 0.4825044274330139, 0.1214781105518341, 0.4264397621154785, 0.6569108366966248, 0.6491132378578186, 0.13139760494232178, 0.6195070743560791, 0.15237675607204437, 0.4927051067352295, 0.6462787985801697, 0.14398831129074097, 0.584237813949585, 0.14724823832511902, 0.5410616397857666, 0.14011110365390778, 0.6416736841201782, 0.20157378911972046, 0.6053833365440369, 0.6073926687240601]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,15
16,279,2244.0,128.0,1.4025,0.0,17.347963280102384,18.750463280102384,27.12526031639067,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2674897119341564,0,"{'throughput': 7.775699846978675, 'latency': -1.5000370624081907, 'queue': -59.875, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-59.599337215429514,0.0,0,0,6826.4979956965135,0.1125,2395.0,1,"[11, 17, 3, 12, 23, 14, 26]","{'svc': 0.21388573944568634, 'con': 0.2665010094642639, 'rec': 0.24445141851902008, 'stab': 0.27516183257102966}","[279.0, 2244.0, 16.06950569152832, 27.125259399414062, 0.07407407462596893, 12.0]","[0.14984595775604248, 0.13218116760253906, 0.12939094007015228, 0.6442927122116089, 0.4449082911014557, 0.09458296000957489, 0.5312587022781372, 0.3715384602546692, 0.5025080442428589, 0.11945254355669022, 0.3856618106365204, 0.656735897064209, 0.6436446309089661, 0.13154572248458862, 0.6190940141677856, 0.13700908422470093, 0.5079483985900879, 0.6444531083106995, 0.13504524528980255, 0.5842913389205933, 0.1466018408536911, 0.5453722476959229, 0.1375299096107483, 0.6405483484268188, 0.17473189532756805, 0.6055068373680115, 0.6101146340370178]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,16
17,252,2395.0,128.0,1.496875,0.0,24.10191937245201,25.59879437245201,32.35449667360546,0.14814814814814814,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -2.047903549796161, 'queue': -62.975, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-63.24720370281749,0.0,0,0,5000.235485220603,0.09,2519.0,1,"[11, 3, 17, 23, 26, 14, 25]","{'svc': 0.2027548849582672, 'con': 0.27529218792915344, 'rec': 0.24966725707054138, 'stab': 0.27228569984436035}","[252.0, 2395.0, 18.750463485717773, 32.354496002197266, 0.14814814925193787, 13.0]","[0.20890051126480103, 0.1533145159482956, 0.1413600742816925, 0.6545178294181824, 0.4140254557132721, 0.07401758432388306, 0.5479621291160583, 0.41170185804367065, 0.5184209942817688, 0.10247966647148132, 0.3628380000591278, 0.67104172706604, 0.6201892495155334, 0.1497776359319687, 0.6275668144226074, 0.156979039311409, 0.5256861448287964, 0.653691291809082, 0.15344923734664917, 0.595132052898407, 0.15978600084781647, 0.5617610216140747, 0.1423552930355072, 0.6494125723838806, 0.22905965149402618, 0.6199264526367188, 0.6286755800247192]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,17
18,268,2519.0,128.0,1.574375,0.0,12.226468557885955,13.800843557885955,18.69558655097787,0.037037037037037035,1.0,0,1,7,128,20,0.4,12,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.1040674846308765, 'queue': -66.47500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-65.8033676376522,0.0,0,0,9274.79537487108,0.0675,2659.0,1,"[11, 3, 17, 14, 26, 25, 19]","{'svc': 0.20809359848499298, 'con': 0.2867608070373535, 'rec': 0.22474682331085205, 'stab': 0.28039872646331787}","[268.0, 2519.0, 25.59879493713379, 18.695587158203125, 0.03703703731298447, 13.0]","[0.2547718286514282, 0.16816437244415283, 0.15260158479213715, 0.6539530158042908, 0.37389397621154785, 0.06178209185600281, 0.5515434741973877, 0.4343109428882599, 0.5277756452560425, 0.07990571111440659, 0.3239094913005829, 0.6702082753181458, 0.5828056931495667, 0.15605857968330383, 0.6323677897453308, 0.16848866641521454, 0.5356451272964478, 0.6524806618690491, 0.16314586997032166, 0.6018326282501221, 0.16402895748615265, 0.5625729560852051, 0.1533868908882141, 0.6105112433433533, 0.27295640110969543, 0.6194550395011902, 0.623223602771759]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,18
19,275,2659.0,128.0,1.661875,0.0,14.482852534024403,16.1447275340244,26.216866471439367,0.037037037037037035,1.0,0,1,7,128,20,0.4,11,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.2915782027219522, 'queue': -70.15, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-69.66587835574327,0.0,0,0,7928.284929568792,0.045,2806.0,1,"[3, 17, 14, 26, 25, 19, 21]","{'svc': 0.21083568036556244, 'con': 0.27774202823638916, 'rec': 0.22889862954616547, 'stab': 0.28252366185188293}","[275.0, 2659.0, 13.800843238830566, 26.21686553955078, 0.03703703731298447, 12.0]","[0.294522225856781, 0.17608579993247986, 0.15657129883766174, 0.6546658873558044, 0.33591675758361816, 0.04898518696427345, 0.5585833191871643, 0.45677903294563293, 0.536213219165802, 0.06862004101276398, 0.28822723031044006, 0.6353244781494141, 0.5448153018951416, 0.1654844880104065, 0.6342138051986694, 0.18084660172462463, 0.5447940826416016, 0.6470732092857361, 0.1752018928527832, 0.6059184670448303, 0.1727689951658249, 0.5676710605621338, 0.16605907678604126, 0.5668818950653076, 0.30871355533599854, 0.6169202327728271, 0.6211830973625183]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,19
20,274,2806.0,128.0,1.7537500000000001,0.0,12.60931515446173,14.36306515446173,28.613717181539098,0.0,1.0,0,1,7,128,20,0.4,11,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -1.1490452123569384, 'queue': -73.8, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-73.17334536537825,0.0,0,0,8911.746804980425,0.045,2952.0,1,"[3, 17, 14, 25, 26, 19, 21]","{'svc': 0.2090097963809967, 'con': 0.2731727063655853, 'rec': 0.22538338601589203, 'stab': 0.29243406653404236}","[274.0, 2806.0, 16.14472770690918, 28.613718032836914, 0.0, 11.0]","[0.31838908791542053, 0.15988487005233765, 0.14648661017417908, 0.6418126821517944, 0.2889876067638397, 0.030421651899814606, 0.5522750616073608, 0.4670660197734833, 0.5312332510948181, 0.05523141473531723, 0.24995797872543335, 0.583063006401062, 0.49045801162719727, 0.16615450382232666, 0.6254522204399109, 0.17398926615715027, 0.5388079285621643, 0.6362104415893555, 0.17220251262187958, 0.5994433164596558, 0.1714598536491394, 0.5593812465667725, 0.16175855696201324, 0.5204380750656128, 0.3354789912700653, 0.6148394346237183, 0.6122148633003235]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,20
21,251,2952.0,128.0,1.845,0.0,24.5273731692249,26.3723731692249,25.130700687539804,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -2.109789853537992, 'queue': -76.875, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-77.20909000655932,0.0,0,0,4853.563961751039,0.045,3075.0,1,"[3, 17, 14, 26, 19, 21, 6]","{'svc': 0.20576420426368713, 'con': 0.2845912277698517, 'rec': 0.231156125664711, 'stab': 0.27848851680755615}","[251.0, 2952.0, 14.363064765930176, 25.130701065063477, 0.18518517911434174, 11.0]","[0.34443989396095276, 0.15176273882389069, 0.1414697766304016, 0.6386750340461731, 0.2571817636489868, 0.03728229179978371, 0.5548370480537415, 0.4834502935409546, 0.5342563986778259, 0.0612865574657917, 0.2242177128791809, 0.5470104813575745, 0.4503457844257355, 0.16605854034423828, 0.621055006980896, 0.16919954121112823, 0.5392454862594604, 0.6324238777160645, 0.16918529570102692, 0.5985991954803467, 0.1620742380619049, 0.5579824447631836, 0.15885794162750244, 0.4824977219104767, 0.3644028306007385, 0.5820526480674744, 0.6109617948532104]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,21
22,264,3075.0,128.0,1.921875,0.0,14.759327010898502,16.681202010898502,18.496472752377723,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.3344961608718802, 'queue': -80.275, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-79.83379631389322,0.0,0,0,7673.307949653294,0.045,3211.0,1,"[3, 17, 14, 26, 19, 21, 6]","{'svc': 0.20937299728393555, 'con': 0.2778877019882202, 'rec': 0.21988077461719513, 'stab': 0.2928585112094879}","[264.0, 3075.0, 26.372373580932617, 18.49647331237793, 0.07407407462596893, 10.0]","[0.37278690934181213, 0.14297209680080414, 0.11880067735910416, 0.6399614810943604, 0.23074236512184143, 0.04042019695043564, 0.5586808919906616, 0.4939073920249939, 0.5382685661315918, 0.06930212676525116, 0.20079338550567627, 0.5544463992118835, 0.4699622392654419, 0.15807488560676575, 0.6208892464637756, 0.16144844889640808, 0.541710376739502, 0.6296551823616028, 0.15942227840423584, 0.5974512696266174, 0.15440459549427032, 0.5636304020881653, 0.14930006861686707, 0.4435980021953583, 0.3901575207710266, 0.5513217449188232, 0.6114777326583862]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,22
23,274,3211.0,128.0,2.006875,0.0,16.746487423080293,18.753362423080294,33.76231610162567,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.2812071330589849,0,"{'throughput': 7.775699846978675, 'latency': -1.5002689938464235, 'queue': -83.92500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-83.64956914686776,0.0,0,0,6825.442665282616,0.0675,3357.0,1,"[3, 17, 14, 26, 19, 6, 21]","{'svc': 0.21653543412685394, 'con': 0.2662011384963989, 'rec': 0.23031935095787048, 'stab': 0.28694406151771545}","[274.0, 3211.0, 16.681201934814453, 33.7623176574707, 0.03703703731298447, 12.0]","[0.39910680055618286, 0.13489171862602234, 0.09862421452999115, 0.6328340172767639, 0.26457202434539795, 0.04749821126461029, 0.5629425048828125, 0.5025659799575806, 0.5443341732025146, 0.06617990136146545, 0.17696282267570496, 0.5598350167274475, 0.4833073318004608, 0.141923189163208, 0.6214291453361511, 0.15318803489208221, 0.5529451370239258, 0.6246188879013062, 0.1458319127559662, 0.5973458290100098, 0.1461413949728012, 0.5623905658721924, 0.14261704683303833, 0.4105395972728729, 0.4104554057121277, 0.5098282098770142, 0.612763524055481]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,23
24,250,3357.0,128.0,2.098125,0.0,21.72012218406445,23.81824718406445,15.773197403671627,0.18518518518518517,1.0,0,1,7,128,20,0.4,13,7,0.2784636488340192,0,"{'throughput': 7.775699846978675, 'latency': -1.905459774725156, 'queue': -86.97500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-87.10475992774649,0.0,0,0,5374.031053201855,0.09,3479.0,1,"[3, 17, 14, 26, 19, 21, 6]","{'svc': 0.20897792279720306, 'con': 0.2925713360309601, 'rec': 0.2240523248910904, 'stab': 0.27439847588539124}","[250.0, 3357.0, 18.75336265563965, 15.773197174072266, 0.18518517911434174, 13.0]","[0.37205371260643005, 0.12398652732372284, 0.09245636314153671, 0.6382372975349426, 0.251390278339386, 0.07590217888355255, 0.5762969255447388, 0.5236348509788513, 0.5582004189491272, 0.08622218668460846, 0.2289215326309204, 0.5725871324539185, 0.4571520984172821, 0.14974236488342285, 0.6302482485771179, 0.1672099381685257, 0.5645451545715332, 0.636753499507904, 0.1580159217119217, 0.6102526187896729, 0.15956275165081024, 0.5767871141433716, 0.1481478065252304, 0.3847033679485321, 0.4370094835758209, 0.5276543498039246, 0.6191290020942688]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,24
25,244,3479.0,128.0,2.174375,0.0,16.46136777695076,18.63574277695076,32.811917281193885,0.037037037037037035,1.0,0,1,7,128,20,0.4,14,7,0.26886145404663925,0,"{'throughput': 7.775699846978675, 'latency': -1.490859422156061, 'queue': -89.875, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-89.59015957517738,0.0,0,0,6868.521503651263,0.1125,3595.0,1,"[17, 3, 14, 26, 19, 21, 6]","{'svc': 0.19864468276500702, 'con': 0.27765583992004395, 'rec': 0.2281716763973236, 'stab': 0.29552775621414185}","[244.0, 3479.0, 23.818246841430664, 32.81191635131836, 0.03703703731298447, 13.0]","[0.34073111414909363, 0.1102786511182785, 0.08500739187002182, 0.643930196762085, 0.22843006253242493, 0.09762398898601532, 0.5783872008323669, 0.5333801507949829, 0.5658347606658936, 0.11572969704866409, 0.265652596950531, 0.5764333009719849, 0.4785519242286682, 0.16365404427051544, 0.6312289834022522, 0.18464982509613037, 0.5722451210021973, 0.6441516876220703, 0.1847384124994278, 0.6125757098197937, 0.1677187979221344, 0.5865171551704407, 0.16627533733844757, 0.35587677359580994, 0.4581184685230255, 0.5450043082237244, 0.6276560425758362]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,25
26,302,3595.0,128.0,2.246875,0.0,17.59301274861184,19.83988774861184,27.942091878088853,0.07407407407407407,1.0,0,1,7,128,20,0.4,14,7,0.27709190672153633,0,"{'throughput': 7.775699846978675, 'latency': -1.5871910198889472, 'queue': -94.22500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-94.03649117291027,0.0,0,0,6451.6494055746825,0.0675,3769.0,1,"[17, 3, 14, 26, 19, 21, 6]","{'svc': 0.22502501308918, 'con': 0.27440309524536133, 'rec': 0.22661027312278748, 'stab': 0.2739616334438324}","[302.0, 3595.0, 18.6357421875, 27.94209098815918, 0.07407407462596893, 14.0]","[0.2971654236316681, 0.10275117307901382, 0.05622497946023941, 0.6247910261154175, 0.2493993043899536, 0.08609706908464432, 0.5646753907203674, 0.5220981240272522, 0.5529385805130005, 0.11013121157884598, 0.2839903235435486, 0.5633178949356079, 0.4726121127605438, 0.15103109180927277, 0.6140141487121582, 0.15972496569156647, 0.5624229311943054, 0.6276360154151917, 0.16151098906993866, 0.5973222255706787, 0.16020381450653076, 0.5681345462799072, 0.15831533074378967, 0.31218981742858887, 0.455523818731308, 0.5339657068252563, 0.6061586737632751]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,26
