epoch,A_e,Q_e,S_e,L_queue_e,L_batch_e,L_cons_e,L_bar_e,RTT_e,chi_e,h_e,U_e,Z_e,m_e,b_e,tau_e,theta_e,eligible_size,executed_committee_size,pollute_rate,unsafe,reward_terms,cost_terms,reward,cost,timeout_failure,leader_unstable,tps,mask_ratio,queue_next,invalid_action,committee_members,dim_weights,context_vector,trust_scores,malicious_true,malicious_pred,episode,step
10,266,1485.0,128.0,0.928125,0.0,22.73029915147349,23.65842415147349,36.4244045789857,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.8926739321178792, 'queue': -40.575, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-40.69197408513921,0.0,0,0,5410.334990212267,0.1575,1623.0,1,"[21, 4, 11, 26, 19, 12, 3]","{'svc': 0.21455422043800354, 'con': 0.259714275598526, 'rec': 0.25412753224372864, 'stab': 0.2716040015220642}","[266.0, 1485.0, 21.952896118164062, 36.42440414428711, 0.1111111119389534, 13.0]","[0.36229801177978516, 0.20131972432136536, 0.1931610107421875, 0.6587231755256653, 0.624177098274231, 0.16487418115139008, 0.4752683639526367, 0.42875444889068604, 0.43706366419792175, 0.14088664948940277, 0.4725746810436249, 0.6717774868011475, 0.6708438992500305, 0.17483259737491608, 0.609101414680481, 0.1932368129491806, 0.6158828139305115, 0.6586272120475769, 0.18647052347660065, 0.5617153644561768, 0.18835365772247314, 0.6645246744155884, 0.18779125809669495, 0.6548977494239807, 0.3839486837387085, 0.6471131443977356, 0.6563349962234497]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,10
11,223,1623.0,128.0,1.014375,0.0,21.49186713345754,22.50624213345754,32.296297852265866,0.1111111111111111,1.0,0,1,7,128,20,0.4,15,7,0.2661179698216735,0,"{'throughput': 7.775699846978675, 'latency': -1.8004993706766033, 'queue': -42.95, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-42.97479952369793,0.0,0,0,5687.311068679767,0.1575,1718.0,1,"[11, 14, 3, 21, 23, 16, 12]","{'svc': 0.19970819354057312, 'con': 0.2748089134693146, 'rec': 0.25109466910362244, 'stab': 0.2743881642818451}","[223.0, 1623.0, 23.658424377441406, 32.29629898071289, 0.1111111119389534, 14.0]","[0.3145711123943329, 0.19412627816200256, 0.1784985214471817, 0.6582399010658264, 0.617948591709137, 0.1631290465593338, 0.48683732748031616, 0.456793874502182, 0.38091063499450684, 0.14581485092639923, 0.48862892389297485, 0.6668494343757629, 0.669924259185791, 0.16461583971977234, 0.6140934228897095, 0.18959857523441315, 0.6177950501441956, 0.654575765132904, 0.1836354285478592, 0.5650544166564941, 0.19061429798603058, 0.6633894443511963, 0.1864338219165802, 0.6547598838806152, 0.3352389633655548, 0.6467761397361755, 0.6533265709877014]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,11
12,250,1718.0,128.0,1.07375,0.0,17.920301931670508,18.99405193167051,20.391080512975776,0.1111111111111111,1.0,0,1,7,128,20,0.4,14,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.5195241545336406, 'queue': -46.0, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-45.743824307554966,0.0,0,0,6738.9517760859635,0.1125,1840.0,1,"[3, 11, 16, 12, 23, 14, 17]","{'svc': 0.2072921097278595, 'con': 0.28711965680122375, 'rec': 0.239645853638649, 'stab': 0.26594239473342896}","[250.0, 1718.0, 22.506242752075195, 20.391080856323242, 0.1111111119389534, 15.0]","[0.2698554992675781, 0.17157962918281555, 0.158759206533432, 0.6512802839279175, 0.6137493848800659, 0.14908264577388763, 0.49866870045661926, 0.48545175790786743, 0.41154223680496216, 0.13870343565940857, 0.49700894951820374, 0.6633588075637817, 0.6604270935058594, 0.15970513224601746, 0.6167495250701904, 0.17285490036010742, 0.6199907660484314, 0.6508126258850098, 0.16659966111183167, 0.5691318511962891, 0.17333461344242096, 0.611918568611145, 0.1650407612323761, 0.6446717977523804, 0.2910146713256836, 0.6471068859100342, 0.5982426404953003]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,12
13,252,1840.0,0.0,1.1500000000000001,0.0,32.122666043771815,153.2726660437718,41.80636829405418,0.2222222222222222,1.0,0,0,7,128,20,0.4,12,7,0.2757201646090535,0,"{'throughput': 0.0, 'latency': -12.261813283501745, 'queue': -52.300000000000004, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-70.56181328350175,0.0,1,0,0.0,0.0675,2092.0,1,"[11, 6, 17, 19, 23, 14, 25]","{'svc': 0.20728956162929535, 'con': 0.2668568789958954, 'rec': 0.2610718905925751, 'stab': 0.2647816836833954}","[252.0, 1840.0, 18.994050979614258, 41.80636978149414, 0.2222222238779068, 14.0]","[0.2359827756881714, 0.1586678922176361, 0.13477906584739685, 0.6486166715621948, 0.5749478936195374, 0.14434358477592468, 0.5064995884895325, 0.4310421347618103, 0.43821021914482117, 0.12648044526576996, 0.5011252760887146, 0.654511034488678, 0.6533139944076538, 0.1430850625038147, 0.6107489466667175, 0.16872155666351318, 0.5694203972816467, 0.6458752751350403, 0.1627047061920166, 0.5734835267066956, 0.16325487196445465, 0.5659672021865845, 0.15902063250541687, 0.641032338142395, 0.25760406255722046, 0.6446811556816101, 0.5942822098731995]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,13
14,264,2092.0,128.0,1.3075,0.0,22.905100846446967,24.212600846446968,19.723126278280017,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2839506172839506,0,"{'throughput': 7.775699846978675, 'latency': -1.9370080677157575, 'queue': -55.7, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-55.86130822073709,0.0,0,0,5286.50353639242,0.045,2228.0,1,"[17, 3, 14, 23, 19, 12, 11]","{'svc': 0.18678736686706543, 'con': 0.2791435420513153, 'rec': 0.2513112425804138, 'stab': 0.28275787830352783}","[264.0, 2092.0, 153.2726593017578, 19.723125457763672, 0.18518517911434174, 12.0]","[0.20564867556095123, 0.1567075252532959, 0.1387299746274948, 0.6525755524635315, 0.5399383306503296, 0.13814039528369904, 0.5131303071975708, 0.3833858370780945, 0.45782697200775146, 0.12982720136642456, 0.4685257375240326, 0.6562673449516296, 0.6505533456802368, 0.1538887470960617, 0.6159030199050903, 0.17284616827964783, 0.5302742123603821, 0.6477997303009033, 0.15894567966461182, 0.5804340243339539, 0.17030645906925201, 0.5270164012908936, 0.15717396140098572, 0.6392390131950378, 0.22795705497264862, 0.6034144759178162, 0.6012054085731506]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,14
15,272,2228.0,128.0,1.3925,0.0,14.757006195036151,16.149506195036153,18.488736699503225,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2825788751714678,0,"{'throughput': 7.775699846978675, 'latency': -1.2919604956028923, 'queue': -59.300000000000004, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-58.81626064862422,0.0,0,0,7925.938939194508,0.0675,2372.0,1,"[12, 19, 26, 3, 17, 25, 11]","{'svc': 0.21599635481834412, 'con': 0.26851820945739746, 'rec': 0.23666931688785553, 'stab': 0.2788161039352417}","[272.0, 2228.0, 24.212600708007812, 18.488737106323242, 0.07407407462596893, 10.0]","[0.17482587695121765, 0.13247698545455933, 0.12624111771583557, 0.6385868787765503, 0.48740893602371216, 0.10618116706609726, 0.5181406736373901, 0.3411308526992798, 0.4786122143268585, 0.12039788067340851, 0.42336225509643555, 0.6504746675491333, 0.642903208732605, 0.12994244694709778, 0.6143642663955688, 0.15030385553836823, 0.48663240671157837, 0.6395480632781982, 0.1417090892791748, 0.5799661874771118, 0.1451795995235443, 0.5345000624656677, 0.1384805589914322, 0.6347211003303528, 0.198849618434906, 0.5989375114440918, 0.6009416580200195]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,15
16,279,2372.0,128.0,1.4825,0.0,17.347963280102384,18.830463280102386,27.12526031639067,0.07407407407407407,1.0,0,1,7,128,20,0.4,13,7,0.2674897119341564,0,"{'throughput': 7.775699846978675, 'latency': -1.5064370624081909, 'queue': -63.075, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-62.80573721542952,0.0,0,0,6797.496062417857,0.09,2523.0,1,"[21, 19, 25, 12, 17, 26, 16]","{'svc': 0.21545495092868805, 'con': 0.2660788297653198, 'rec': 0.24353520572185516, 'stab': 0.27493107318878174}","[279.0, 2372.0, 16.149505615234375, 27.125259399414062, 0.07407407462596893, 12.0]","[0.14736881852149963, 0.13036832213401794, 0.12774747610092163, 0.6383485794067383, 0.44107621908187866, 0.09308327734470367, 0.5262243747711182, 0.3689820170402527, 0.49897292256355286, 0.11859499663114548, 0.3828940987586975, 0.6508719325065613, 0.6379527449607849, 0.13040319085121155, 0.6144387722015381, 0.13535001873970032, 0.5024020075798035, 0.6383028030395508, 0.13320522010326385, 0.5804405808448792, 0.14491595327854156, 0.5393734574317932, 0.13624706864356995, 0.6342719793319702, 0.172251895070076, 0.5996618866920471, 0.6042684316635132]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,16
17,252,2523.0,128.0,1.576875,0.0,24.10191937245201,25.67879437245201,32.35449667360546,0.14814814814814814,1.0,0,1,7,128,20,0.4,13,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -2.054303549796161, 'queue': -66.175, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-66.45360370281747,0.0,0,0,4984.6576962864465,0.09,2647.0,1,"[26, 25, 23, 6, 14, 17, 19]","{'svc': 0.20582203567028046, 'con': 0.27430853247642517, 'rec': 0.24826298654079437, 'stab': 0.2716064453125}","[252.0, 2523.0, 18.830463409423828, 32.354496002197266, 0.14814814925193787, 13.0]","[0.20652353763580322, 0.15077413618564606, 0.13920465111732483, 0.6487849950790405, 0.410358726978302, 0.07216136157512665, 0.5431082844734192, 0.4092099070549011, 0.5149786472320557, 0.10113106667995453, 0.36077722907066345, 0.6653491854667664, 0.6146676540374756, 0.14793767035007477, 0.6229842305183411, 0.15458889305591583, 0.5203167796134949, 0.6476778984069824, 0.15089845657348633, 0.5912824869155884, 0.15743477642536163, 0.5560060739517212, 0.1403886079788208, 0.6433389782905579, 0.22669385373592377, 0.6143378019332886, 0.6230687499046326]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,17
18,268,2647.0,128.0,1.654375,0.0,12.226468557885955,13.880843557885955,18.69558655097787,0.037037037037037035,1.0,0,1,7,128,20,0.4,12,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.1104674846308764, 'queue': -69.675, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-69.0097676376522,0.0,0,0,9221.34158966736,0.0675,2787.0,1,"[11, 17, 26, 14, 25, 19, 8]","{'svc': 0.21032217144966125, 'con': 0.2851952314376831, 'rec': 0.2243184894323349, 'stab': 0.28016409277915955}","[268.0, 2647.0, 25.678794860839844, 18.695587158203125, 0.03703703731298447, 13.0]","[0.2525891363620758, 0.16623029112815857, 0.15088175237178802, 0.6488362550735474, 0.3705475330352783, 0.06030958890914917, 0.5472191572189331, 0.4320472180843353, 0.5246924161911011, 0.0789588913321495, 0.3220875561237335, 0.6650657057762146, 0.5778406262397766, 0.15472686290740967, 0.6282733082771301, 0.16670309007167816, 0.530759334564209, 0.6470746397972107, 0.16118231415748596, 0.5984392762184143, 0.1622285395860672, 0.5573537945747375, 0.15193495154380798, 0.6050364375114441, 0.2707817256450653, 0.6144670844078064, 0.6181389689445496]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,18
19,275,2787.0,128.0,1.741875,0.0,18.482852534024403,20.224727534024403,26.216866471439367,0.037037037037037035,1.0,0,1,7,128,20,0.4,11,7,0.27983539094650206,0,"{'throughput': 7.775699846978675, 'latency': -1.6179782027219523, 'queue': -73.35000000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-73.19227835574328,0.0,0,1,6328.886249995874,0.045,2934.0,1,"[8, 14, 26, 21, 7, 16, 3]","{'svc': 0.21179212629795074, 'con': 0.2773580551147461, 'rec': 0.22894077003002167, 'stab': 0.2819090187549591}","[275.0, 2787.0, 13.880843162536621, 26.21686553955078, 0.03703703731298447, 12.0]","[0.2925257384777069, 0.17484357953071594, 0.15537336468696594, 0.650080144405365, 0.3329126834869385, 0.04792683199048042, 0.5547493100166321, 0.4540514349937439, 0.5334386229515076, 0.06811806559562683, 0.28662246465682983, 0.6306459307670593, 0.5403412580490112, 0.1647433042526245, 0.6305457353591919, 0.1797545850276947, 0.5404028296470642, 0.6422359347343445, 0.17395234107971191, 0.6029348969459534, 0.17161469161510468, 0.5629705190658569, 0.1652292013168335, 0.5620349049568176, 0.30671507120132446, 0.6123964786529541, 0.6166114211082458]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,19
20,274,2934.0,128.0,1.83375,0.0,12.60931515446173,14.44306515446173,28.613717181539098,0.0,1.0,0,1,7,128,20,0.4,11,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -1.1554452123569383, 'queue': -77.0, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-76.37974536537827,0.0,0,0,8862.384724509702,0.045,3080.0,1,"[3, 14, 25, 21, 16, 26, 19]","{'svc': 0.20969104766845703, 'con': 0.2730289101600647, 'rec': 0.2251981943845749, 'stab': 0.2920818030834198}","[274.0, 2934.0, 20.224727630615234, 28.613718032836914, 0.0, 11.0]","[0.3165547251701355, 0.158817857503891, 0.1454368531703949, 0.6376349329948425, 0.28626957535743713, 0.02950776368379593, 0.5487465262413025, 0.4645715653896332, 0.5286325216293335, 0.05484073609113693, 0.2484954595565796, 0.5788163542747498, 0.48637938499450684, 0.1655367612838745, 0.6220600008964539, 0.1730625033378601, 0.5348044633865356, 0.6317816376686096, 0.17112113535404205, 0.596756100654602, 0.17046600580215454, 0.5550397634506226, 0.16106323897838593, 0.5160053968429565, 0.3336489796638489, 0.6107203364372253, 0.6080377697944641]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,20
21,251,3080.0,128.0,1.925,0.0,24.5273731692249,26.452373169224902,25.130700687539804,0.18518518518518517,1.0,0,1,7,128,20,0.4,10,7,0.2716049382716049,0,"{'throughput': 7.775699846978675, 'latency': -2.116189853537992, 'queue': -80.075, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-80.41549000655932,0.0,0,0,4838.885312147236,0.045,3203.0,1,"[17, 21, 19, 16, 26, 3, 14]","{'svc': 0.2074294239282608, 'con': 0.2840956151485443, 'rec': 0.23008708655834198, 'stab': 0.2783878445625305}","[251.0, 3080.0, 14.44306468963623, 25.130701065063477, 0.18518517911434174, 11.0]","[0.3426407277584076, 0.15029753744602203, 0.14011113345623016, 0.6346225738525391, 0.25462689995765686, 0.036138925701379776, 0.5514054298400879, 0.4810478091239929, 0.5314853191375732, 0.060569796711206436, 0.22278815507888794, 0.5429717302322388, 0.44688132405281067, 0.16495847702026367, 0.6177117228507996, 0.16776703298091888, 0.5353615880012512, 0.6281349062919617, 0.1676134318113327, 0.5959416627883911, 0.16061264276504517, 0.5537626147270203, 0.1576845347881317, 0.4782809317111969, 0.3626139163970947, 0.578077495098114, 0.6069195866584778]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",0,21
22,264,3203.0,128.0,2.001875,0.0,14.759327010898502,16.7612020108985,18.496472752377723,0.07407407407407407,1.0,0,1,7,128,20,0.4,12,7,0.2729766803840878,0,"{'throughput': 7.775699846978675, 'latency': -1.3408961608718801, 'queue': -83.47500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-83.04019631389322,0.0,0,0,7636.683808045008,0.045,3339.0,1,"[8, 14, 3, 21, 6, 17, 26]","{'svc': 0.2124069333076477, 'con': 0.27671968936920166, 'rec': 0.21911826729774475, 'stab': 0.2917551100254059}","[264.0, 3203.0, 26.452373504638672, 18.49647331237793, 0.07407407462596893, 10.0]","[0.37095317244529724, 0.14099852740764618, 0.11705375462770462, 0.6359103918075562, 0.22820553183555603, 0.03886523097753525, 0.5552342534065247, 0.4914671778678894, 0.5354514122009277, 0.06811174750328064, 0.1993439495563507, 0.5503836870193481, 0.4664878845214844, 0.1563507616519928, 0.6174838542938232, 0.15934765338897705, 0.5378118753433228, 0.6253429651260376, 0.15718477964401245, 0.5946788191795349, 0.1522955745458603, 0.5594086050987244, 0.14749181270599365, 0.43944433331489563, 0.38774147629737854, 0.5473676323890686, 0.6074297428131104]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,22
23,274,3339.0,128.0,2.086875,0.0,16.746487423080293,18.833362423080292,33.76231610162567,0.037037037037037035,1.0,0,1,7,128,20,0.4,13,7,0.2812071330589849,0,"{'throughput': 7.775699846978675, 'latency': -1.5066689938464233, 'queue': -87.125, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-86.85596914686775,0.0,0,0,6796.449679274262,0.0675,3485.0,1,"[3, 19, 7, 17, 21, 6, 14]","{'svc': 0.21866215765476227, 'con': 0.2656630277633667, 'rec': 0.22955559194087982, 'stab': 0.2861192524433136}","[274.0, 3339.0, 16.761201858520508, 33.7623176574707, 0.03703703731298447, 12.0]","[0.3968375325202942, 0.1334223449230194, 0.09729796648025513, 0.6291546821594238, 0.2622426152229309, 0.046217694878578186, 0.5598062872886658, 0.5003602504730225, 0.5417957901954651, 0.06525778770446777, 0.17566853761672974, 0.5561208724975586, 0.4799489676952362, 0.1406170129776001, 0.6183996200561523, 0.15157942473888397, 0.5494444370269775, 0.6206830143928528, 0.14409270882606506, 0.5948830842971802, 0.14449919760227203, 0.5585641264915466, 0.1412416696548462, 0.40676480531692505, 0.40824252367019653, 0.5062536597251892, 0.6091086268424988]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,23
24,250,3485.0,128.0,2.178125,0.0,21.72012218406445,23.898247184064452,15.773197403671627,0.18518518518518517,1.0,0,1,7,128,20,0.4,13,7,0.2784636488340192,0,"{'throughput': 7.775699846978675, 'latency': -1.9118597747251562, 'queue': -90.17500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-90.31115992774649,0.0,0,0,5356.041345381658,0.0675,3607.0,1,"[26, 21, 7, 19, 3, 25, 6]","{'svc': 0.21098560094833374, 'con': 0.2917119264602661, 'rec': 0.223508819937706, 'stab': 0.27379369735717773}","[250.0, 3485.0, 18.833362579345703, 15.773197174072266, 0.18518517911434174, 13.0]","[0.3705078363418579, 0.1226501613855362, 0.09124059230089188, 0.6347942352294922, 0.24919408559799194, 0.07469259202480316, 0.5733663439750671, 0.5215764045715332, 0.5558357238769531, 0.08534987270832062, 0.2276967465877533, 0.5690988898277283, 0.4542211890220642, 0.14852914214134216, 0.6274361610412598, 0.16572152078151703, 0.5612677335739136, 0.6330636739730835, 0.1564144641160965, 0.6079609394073486, 0.15804053843021393, 0.573215126991272, 0.14687351882457733, 0.38236865401268005, 0.43493959307670593, 0.5242552757263184, 0.615705668926239]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]",0,24
25,244,3607.0,128.0,2.254375,0.0,16.46136777695076,18.71574277695076,32.811917281193885,0.037037037037037035,1.0,0,1,7,128,20,0.4,14,7,0.26886145404663925,0,"{'throughput': 7.775699846978675, 'latency': -1.4972594221560607, 'queue': -93.075, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-92.79655957517738,0.0,0,0,6839.162170877744,0.1125,3723.0,1,"[25, 19, 3, 14, 26, 24, 16]","{'svc': 0.2008495032787323, 'con': 0.2769962549209595, 'rec': 0.22755125164985657, 'stab': 0.2946029007434845}","[244.0, 3607.0, 23.89824676513672, 32.81191635131836, 0.03703703731298447, 13.0]","[0.33927175402641296, 0.10893754661083221, 0.08381520956754684, 0.6406689286231995, 0.2263818383216858, 0.09636981785297394, 0.575584888458252, 0.5314112305641174, 0.5635744333267212, 0.11477871239185333, 0.2644834816455841, 0.5731436610221863, 0.4757540225982666, 0.16236050426959991, 0.6285316944122314, 0.1830938160419464, 0.5691609978675842, 0.6406204700469971, 0.18308688700199127, 0.610364556312561, 0.16613125801086426, 0.5831292271614075, 0.1649290770292282, 0.35368767380714417, 0.4561276435852051, 0.5418088436126709, 0.6244157552719116]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,25
26,302,3723.0,128.0,2.3268750000000002,0.0,17.59301274861184,19.919887748611842,27.942091878088853,0.07407407407407407,1.0,0,1,7,128,20,0.4,14,7,0.27709190672153633,0,"{'throughput': 7.775699846978675, 'latency': -1.5935910198889474, 'queue': -97.42500000000001, 'smooth': -0.0, 'invalid_action': -6.0}","{'unsafe': 0.0, 'honest_deficit': 0.0}",-97.24289117291028,0.0,0,0,6425.739020990212,0.0675,3897.0,1,"[11, 17, 14, 26, 16, 19, 3]","{'svc': 0.226902037858963, 'con': 0.27357804775238037, 'rec': 0.22612488269805908, 'stab': 0.27339500188827515}","[302.0, 3723.0, 18.715742111206055, 27.94209098815918, 0.07407407462596893, 14.0]","[0.29579901695251465, 0.10156189650297165, 0.05520210415124893, 0.6217561364173889, 0.24744558334350586, 0.08496969193220139, 0.5620712041854858, 0.5202527046203613, 0.5508317947387695, 0.10930036753416061, 0.28251829743385315, 0.5602616667747498, 0.469694048166275, 0.14993403851985931, 0.6115028262138367, 0.15837763249874115, 0.5595401525497437, 0.6243507266044617, 0.1600704938173294, 0.5952910780906677, 0.1588282585144043, 0.5649957656860352, 0.15715566277503967, 0.3101227283477783, 0.4536532461643219, 0.5309932231903076, 0.6031356453895569]","[0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",0,26
