timesteps,lagrangian_lambda,episode_cost,constraint_violation,unsafe_rate,rolling_cost_mean,rolling_unsafe_mean,rolling_lambda_mean,episode_reward,rolling_reward_mean,seed,stage
2429,0.0641237555814168,0.0,0.0,0.0,0.0019714285714285,0.0,0.0641237555814168,80.80308198928833,85.91843667030335,42,stage2_high_train
15,0.1,0.0,0.0,0.0,0.0,0.0,0.1,88.57129573822021,88.57129573822021,43,stage2_high_train
29,0.1,0.0,0.0,0.0,0.0,0.0,0.1,94.29901266098022,91.43515419960022,43,stage2_high_train
45,0.1,0.0,0.0,0.0,0.0,0.0,0.1,107.2684874534607,96.71293195088704,43,stage2_high_train
51,0.1,0.0,0.0,0.0,0.0,0.0,0.1,49.01859760284424,84.78934836387634,43,stage2_high_train
66,0.1,0.0,0.0,0.0,0.0,0.0,0.1,111.99328994750977,90.23013668060302,43,stage2_high_train
81,0.1,0.0,0.0,0.0,0.0,0.0,0.1,106.20113182067873,92.89196920394896,43,stage2_high_train
95,0.1,0.0,0.0,0.0,0.0,0.0,0.1,98.47821283340454,93.69000400815692,43,stage2_high_train
109,0.1,0.0006666666666666,0.0,0.0,8.333333333333389e-05,0.0,0.1,98.77115869522096,94.32514834403992,43,stage2_high_train
122,0.1,0.0,0.0,0.0,7.407407407407456e-05,0.0,0.1,89.680251121521,93.80904865264893,43,stage2_high_train
136,0.0980001041666655,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0998000104166665,105.1602725982666,94.94417104721067,43,stage2_high_train
143,0.0980001041666655,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0996000208333331,55.62187671661377,91.64922914505004,43,stage2_high_train
153,0.0980001041666655,0.0003333333333333,0.0,0.0,0.0001,0.0,0.0994000312499996,69.62321329116821,89.18164920806885,43,stage2_high_train
167,0.0980001041666655,0.0,0.0,0.0,0.0001,0.0,0.0992000416666662,81.38014316558838,86.59281477928161,43,stage2_high_train
180,0.0980001041666655,0.0,0.0,0.0,0.0001,0.0,0.0990000520833327,91.55392742156982,90.84634776115418,43,stage2_high_train
196,0.0980001041666655,0.0,0.0,0.0,0.0001,0.0,0.0988000624999993,95.39890098571776,89.18690886497498,43,stage2_high_train
209,0.0980001041666655,0.0,0.0,0.0,0.0001,0.0,0.0986000729166658,104.88932752609252,89.05572843551636,43,stage2_high_train
227,0.0980001041666655,0.0,0.0,0.0,0.0001,0.0,0.0984000833333324,139.30890798568726,93.13879795074465,43,stage2_high_train
242,0.0980001041666655,0.0,0.0,0.0,3.333333333333355e-05,0.0,0.098200093749999,88.4862551689148,92.11030759811402,43,stage2_high_train
258,0.0960001562499983,0.0,0.0,0.0,3.333333333333355e-05,0.0,0.0978001093749988,113.0543704032898,94.4477195262909,43,stage2_high_train
273,0.0960001562499983,0.0,0.0,0.0,3.333333333333355e-05,0.0,0.0976001145833321,111.07159805297852,95.03885207176208,43,stage2_high_train
287,0.0960001562499983,0.002,0.0,0.0,0.0002333333333333,0.0,0.0974001197916654,104.98266458511353,99.97493085861204,43,stage2_high_train
301,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.0972001249999986,95.51551723480225,102.56416125297548,43,stage2_high_train
309,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.0970001302083319,61.07873344421387,100.534020280838,43,stage2_high_train
324,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.0968001354166652,111.94598388671876,102.57322592735292,43,stage2_high_train
335,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.0966001406249985,84.74427890777588,101.50776371955872,43,stage2_high_train
350,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.0964001458333317,105.94947528839111,101.61377849578858,43,stage2_high_train
364,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.096200151041665,92.064227104187,96.88931040763856,43,stage2_high_train
378,0.0960001562499983,0.0,0.0,0.0,0.0002,0.0,0.0960001562499983,98.44061613082886,97.88474650382996,43,stage2_high_train
395,0.0940004687500131,0.0,0.0,0.0,0.0002,0.0,0.0958001874999998,119.01359701156616,98.4806691646576,43,stage2_high_train
411,0.0940004687500131,0.0,0.0,0.0,0.0002,0.0,0.0956002187500013,118.29118537902832,99.20262789726256,43,stage2_high_train
418,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0954002500000027,56.03521013259888,94.30788245201111,43,stage2_high_train
425,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0952002812500042,55.86463212966919,90.3427939414978,43,stage2_high_train
444,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0950003125000057,132.4804744720459,97.482968044281,43,stage2_high_train
456,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0948003437500072,84.337411403656,94.72211079597471,43,stage2_high_train
463,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0946003750000087,56.37377691268921,91.88506059646606,43,stage2_high_train
476,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0944004062500102,85.82827472686768,89.87294054031372,43,stage2_high_train
491,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0942004375000117,100.60480308532716,90.72699813842772,43,stage2_high_train
508,0.0940004687500131,0.0,0.0,0.0,0.0,0.0,0.0940004687500131,117.1985592842102,92.60279245376589,43,stage2_high_train
524,0.0920004687500131,0.0,0.0,0.0,0.0,0.0,0.0938004687500131,117.2256212234497,92.42399487495422,43,stage2_high_train
538,0.0920004687500131,0.0004166666666666,0.0,0.0,4.166666666666694e-05,0.0,0.0936004687500131,97.52898454666138,90.34777479171753,43,stage2_high_train
552,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0934004687500131,92.12237691879272,93.95649147033691,43,stage2_high_train
558,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0932004687500131,49.182199478149414,93.28824820518494,43,stage2_high_train
573,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0930004687500131,88.66441631317139,88.90664238929749,43,stage2_high_train
591,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0928004687500131,112.07529020309448,91.68043026924131,43,stage2_high_train
604,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0926004687500131,83.36275291442871,94.37932786941528,43,stage2_high_train
618,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0924004687500131,103.71593713760376,96.1680941104889,43,stage2_high_train
634,0.0920004687500131,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0922004687500131,110.07505559921265,97.11511936187745,43,stage2_high_train
650,0.0900005338541814,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.09180047526043,111.08248567581175,96.5035120010376,43,stage2_high_train
665,0.0900005338541814,0.0,0.0,0.0,4.166666666666694e-05,0.0,0.0916004817708468,106.08068656921388,95.389018535614,43,stage2_high_train
682,0.0900005338541814,0.0,0.0,0.0,0.0,0.0,0.0914004882812636,126.58909606933594,98.29502968788148,43,stage2_high_train
694,0.0900005338541814,0.0,0.0,0.0,0.0,0.0,0.0912004947916804,98.09172534942628,98.89196453094482,43,stage2_high_train
710,0.0900005338541814,0.0,0.0,0.0,0.0,0.0,0.0910005013020973,118.68740034103394,105.84248461723328,43,stage2_high_train
725,0.0900005338541814,0.0,0.0,0.0,0.0,0.0,0.0908005078125141,90.65109777450562,106.0411527633667,43,stage2_high_train
741,0.0900005338541814,0.0,0.0,0.0,0.0,0.0,0.0906005143229309,117.48320245742798,106.58194398880003,43,stage2_high_train
755,0.0900005338541814,0.0,0.0,0.0,0.0,0.0,0.0904005208333477,93.60492134094238,107.60616083145142,43,stage2_high_train
770,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0900005273437646,91.8334412574768,106.41791124343872,43,stage2_high_train
786,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0896005338541814,105.81734037399292,105.99213972091675,43,stage2_high_train
799,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0894005338541814,90.12122440338136,103.8960135936737,43,stage2_high_train
813,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0892005338541814,97.03029823303224,102.99097476005554,43,stage2_high_train
827,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0890005338541814,97.79346561431883,100.11141171455384,43,stage2_high_train
840,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0888005338541814,83.60989093780518,98.66322827339172,43,stage2_high_train
846,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0886005338541814,48.98877763748169,91.6933660030365,43,stage2_high_train
858,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0884005338541814,90.86095666885376,91.71435189247131,43,stage2_high_train
871,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0882005338541814,90.59317255020142,89.02534890174866,43,stage2_high_train
879,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0880005338541814,61.4044303894043,85.80529980659485,43,stage2_high_train
893,0.0880005338541814,0.0,0.0,0.0,0.0,0.0,0.0880005338541814,107.95205163955688,87.41716084480285,43,stage2_high_train
907,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0878005338541814,104.6213698387146,87.29756379127502,43,stage2_high_train
920,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0876005338541814,77.91702318191528,86.07714366912842,43,stage2_high_train
934,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0874005338541814,97.61809587478638,86.13592343330383,43,stage2_high_train
940,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0872005338541814,49.687270641326904,81.32530393600464,43,stage2_high_train
948,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0870005338541814,69.95091581344604,79.95940642356872,43,stage2_high_train
965,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0868005338541814,124.27784824371338,87.48831348419189,43,stage2_high_train
980,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0866005338541814,96.03154945373537,88.00537276268005,43,stage2_high_train
995,0.0860005338541814,0.0,0.0,0.0,0.0,0.0,0.0864005338541814,90.70513677597046,88.01656918525696,43,stage2_high_train
1006,0.0860005338541814,0.012,0.0,0.0,0.0012,0.0,0.0862005338541814,66.94769048690796,88.57089519500732,43,stage2_high_train
1017,0.0860005338541814,0.2306666666666666,0.0,0.0181818181818181,0.0242666666666666,0.0018181818181818,0.0860005338541814,73.21389150619507,85.09707918167115,43,stage2_high_train
1031,0.0840384505200782,0.0,0.0,0.0,0.0242666666666666,0.0018181818181818,0.0858043255207711,120.1811032295227,86.65305252075196,43,stage2_high_train
1045,0.0840384505200782,0.0,0.0,0.0,0.0242666666666666,0.0018181818181818,0.0856081171873607,92.64823150634766,88.12617335319518,43,stage2_high_train
1059,0.0840384505200782,0.0,0.0,0.0,0.0242666666666666,0.0018181818181818,0.0854119088539504,104.78201961517334,88.84256572723389,43,stage2_high_train
1073,0.0840384505200782,0.0,0.0,0.0,0.0242666666666666,0.0018181818181818,0.0852157005205401,112.73008060455322,95.14684672355652,43,stage2_high_train
1086,0.0840384505200782,0.0028333333333333,0.0,0.0,0.02455,0.0018181818181818,0.0850194921871298,104.71999549865724,98.62375469207764,43,stage2_high_train
1101,0.0840384505200782,0.0,0.0,0.0,0.02455,0.0018181818181818,0.0848232838537194,85.87892842292786,94.78386270999908,43,stage2_high_train
1116,0.0840384505200782,0.0,0.0,0.0,0.02455,0.0018181818181818,0.0846270755203091,110.25259113311768,96.20596687793731,43,stage2_high_train
1132,0.0840384505200782,0.0,0.0,0.0,0.02455,0.0018181818181818,0.0844308671868988,116.11502742767334,98.7469559431076,43,stage2_high_train
1146,0.0840384505200782,0.0,0.0,0.0,0.02335,0.0018181818181818,0.0842346588534885,97.5777187347412,101.80995876789092,43,stage2_high_train
1160,0.0820388932284113,0.0,0.0,0.0,0.0002833333333333,0.0,0.0838384947909115,81.49795722961426,102.63836534023284,43,stage2_high_train
1173,0.0820388932284113,0.0,0.0,0.0,0.0002833333333333,0.0,0.0836385390617448,91.3885989189148,99.75911490917206,43,stage2_high_train
1192,0.0820388932284113,0.0,0.0,0.0,0.0002833333333333,0.0,0.0834385833325781,132.78957653045654,103.77324941158297,43,stage2_high_train
1207,0.0820388932284113,0.0,0.0,0.0,0.0002833333333333,0.0,0.0832386276034114,103.55733251571657,103.65078070163727,43,stage2_high_train
1223,0.0820388932284113,0.0,0.0,0.0,0.0002833333333333,0.0,0.0830386718742447,110.6445837020874,103.44223101139067,43,stage2_high_train
1231,0.0820388932284113,0.0,0.0,0.0,0.0,0.0,0.0828387161450781,60.61447191238403,99.03167865276336,43,stage2_high_train
1246,0.0820388932284113,0.0,0.0,0.0,0.0,0.0,0.0826387604159114,89.31595706939697,99.37538151741028,43,stage2_high_train
1260,0.0820388932284113,0.0,0.0,0.0,0.0,0.0,0.0824388046867447,92.83053302764893,97.6331757068634,43,stage2_high_train
1267,0.0820388932284113,0.0,0.0,0.0,0.0,0.0,0.082238848957578,49.311302185058594,90.95280318260193,43,stage2_high_train
1282,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0818388932284113,98.12863397598268,91.00789470672608,43,stage2_high_train
1295,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0816388932284113,86.40661096572876,91.49876008033752,43,stage2_high_train
1303,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0814388932284113,62.61129856109619,88.62103004455567,43,stage2_high_train
1320,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0812388932284113,132.88241481781006,88.63031387329102,43,stage2_high_train
1326,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0810388932284113,47.9012885093689,83.06470947265625,43,stage2_high_train
1329,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0808388932284113,25.580592155456543,74.55831031799316,43,stage2_high_train
1333,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0806388932284113,28.711242198944092,71.36798734664917,43,stage2_high_train
1351,0.0800388932284113,0.0,0.0,0.0,0.0,0.0,0.0804388932284113,132.29305458068848,75.66569709777832,43,stage2_high_train
1360,0.0800388932284113,0.1019047619047619,0.0,0.0,0.0101904761904761,0.0,0.0802388932284113,63.26588010787964,72.7092318058014,43,stage2_high_train
1375,0.0800388932284113,0.0,0.0,0.0,0.0101904761904761,0.0,0.0800388932284113,104.38377237319946,78.21647882461548,43,stage2_high_train
1391,0.0800388932284113,0.0,0.0,0.0,0.0101904761904761,0.0,0.0800388932284113,123.84105205535889,80.7877206325531,43,stage2_high_train
1406,0.0800388932284113,0.0,0.0,0.0,0.0101904761904761,0.0,0.0800388932284113,99.25408601760864,82.07246813774108,43,stage2_high_train
1421,0.0780548158467427,0.0,0.0,0.0,0.0101904761904761,0.0,0.0798404854902444,89.46811294555664,84.75814957618714,43,stage2_high_train
1431,0.0780548158467427,0.0,0.0,0.0,0.0101904761904761,0.0,0.0796420777520776,66.98900842666626,78.16880893707275,43,stage2_high_train
1447,0.0780548158467427,0.0,0.0,0.0,0.0101904761904761,0.0,0.0794436700139107,94.9604263305664,82.8747227191925,43,stage2_high_train
1462,0.0780548158467427,0.0,0.0,0.0,0.0101904761904761,0.0,0.0792452622757439,98.926118850708,90.20927538871766,43,stage2_high_train
1476,0.0780548158467427,0.0,0.0,0.0,0.0101904761904761,0.0,0.079046854537577,96.44214630126952,96.9823657989502,43,stage2_high_train
1490,0.0780548158467427,0.0,0.0,0.0,0.0101904761904761,0.0,0.0788484467994101,104.62402868270874,94.21546320915222,43,stage2_high_train
1506,0.0780548158467427,0.0,0.0,0.0,0.0,0.0,0.0786500390612433,91.06089544296265,96.99496474266051,43,stage2_high_train
1521,0.0780548158467427,0.0,0.0,0.0,0.0,0.0,0.0784516313230764,104.5738878250122,97.0139762878418,43,stage2_high_train
1535,0.0780548158467427,0.0,0.0,0.0,0.0,0.0,0.0782532235849095,106.46400260925292,95.2762713432312,43,stage2_high_train
1544,0.0760548158467427,0.0025,0.0,0.0,0.00025,0.0,0.0778548158467427,84.48570775985718,93.79943351745604,43,stage2_high_train
1558,0.0760548158467427,0.0,0.0,0.0,0.00025,0.0,0.0776548158467427,90.9534993171692,93.9479721546173,43,stage2_high_train
1575,0.0760548158467427,0.0,0.0,0.0,0.00025,0.0,0.0774548158467427,98.7552046775818,97.12459177970888,43,stage2_high_train
1589,0.0760548158467427,0.0,0.0,0.0,0.00025,0.0,0.0772548158467427,81.04162502288818,95.73271164894103,43,stage2_high_train
1605,0.0760548158467427,0.0,0.0,0.0,0.00025,0.0,0.0770548158467427,107.69473838806152,96.6095736026764,43,stage2_high_train
1620,0.0760548158467427,0.0213809523809523,0.0,0.0,0.0023880952380952,0.0,0.0768548158467427,109.53844261169434,97.91920323371887,43,stage2_high_train
1635,0.0760548158467427,0.0,0.0,0.0,0.0023880952380952,0.0,0.0766548158467427,111.3806495666504,98.59486532211304,43,stage2_high_train
1643,0.0760548158467427,0.0,0.0,0.0,0.0023880952380952,0.0,0.0764548158467427,55.0394229888916,94.99271807670593,43,stage2_high_train
1660,0.0760548158467427,0.0,0.0,0.0,0.0023880952380952,0.0,0.0762548158467427,119.96696186065674,96.5320254802704,43,stage2_high_train
1675,0.0740585472456441,0.0,0.0,0.0,0.0023880952380952,0.0,0.0758551889866328,90.38354921340942,94.92398014068604,43,stage2_high_train
1689,0.0740585472456441,0.0,0.0,0.0,0.0021380952380952,0.0,0.075655562126523,83.28378057479858,94.80378742218018,43,stage2_high_train
1702,0.0740585472456441,0.0,0.0,0.0,0.0021380952380952,0.0,0.0754559352664131,90.52223873138428,94.76066136360168,43,stage2_high_train
1715,0.0740585472456441,0.0,0.0,0.0,0.0021380952380952,0.0,0.0752563084063033,87.20760583877563,93.60590147972108,43,stage2_high_train
1728,0.0740585472456441,0.0,0.0,0.0,0.0021380952380952,0.0,0.0750566815461934,85.47994613647461,94.04973359107971,43,stage2_high_train
1735,0.0740585472456441,0.0,0.0,0.0,0.0021380952380952,0.0,0.0748570546860835,62.444268226623535,89.52468657493591,43,stage2_high_train
1751,0.0740585472456441,0.0,0.0,0.0,0.0,0.0,0.0746574278259737,127.12753772735596,91.28359608650209,43,stage2_high_train
1758,0.0740585472456441,0.0,0.0,0.0,0.0,0.0,0.0744578009658638,49.64108324050903,85.10963945388794,43,stage2_high_train
1774,0.0740585472456441,0.0,0.0,0.0,0.0,0.0,0.074258174105754,90.95361185073853,88.70105834007263,43,stage2_high_train
1788,0.0740585472456441,0.0,0.0,0.0,0.0,0.0,0.0740585472456441,92.14326429367064,85.91868858337402,43,stage2_high_train
1806,0.0720585472456441,0.0,0.0,0.0,0.0,0.0,0.0738585472456441,120.05230951309204,88.88556461334228,43,stage2_high_train
1818,0.0720585472456441,0.0,0.0,0.0,0.0,0.0,0.0736585472456441,82.503005027771,88.80748705863952,43,stage2_high_train
1832,0.0720585472456441,0.0008095238095238,0.0,0.0,8.095238095238149e-05,0.0,0.0734585472456441,103.35745429992676,90.09100861549378,43,stage2_high_train
1846,0.0720585472456441,0.0,0.0,0.0,8.095238095238149e-05,0.0,0.0732585472456441,99.03485774993896,91.27373380661012,43,stage2_high_train
1860,0.0720585472456441,0.0,0.0,0.0,8.095238095238149e-05,0.0,0.0730585472456441,83.72514486312866,91.09825367927552,43,stage2_high_train
1867,0.0720585472456441,0.0,0.0,0.0,8.095238095238149e-05,0.0,0.0728585472456441,55.68742895126343,90.4225697517395,43,stage2_high_train
1881,0.0720585472456441,0.0,0.0,0.0,8.095238095238149e-05,0.0,0.0726585472456441,90.23040580749512,86.73285655975342,43,stage2_high_train
1887,0.0720585472456441,0.0,0.0,0.0,8.095238095238149e-05,0.0,0.0724585472456441,47.48101806640625,86.51685004234314,43,stage2_high_train
1891,0.0720585472456441,0.0,0.0,0.0,8.095238095238149e-05,0.0,0.0722585472456441,34.15440559387207,80.83692941665649,43,stage2_high_train
1907,0.0720585472456441,0.0006666666666666,0.0,0.0,0.000147619047619,0.0,0.0720585472456441,113.3954496383667,82.9621479511261,43,stage2_high_train
1921,0.0700587779004126,0.0,0.0,0.0,0.000147619047619,0.0,0.071858570311121,96.28809642791748,80.58572664260865,43,stage2_high_train
1937,0.0700587779004126,0.0,0.0,0.0,0.000147619047619,0.0,0.0716585933765978,106.063232421875,82.94174938201904,43,stage2_high_train
1952,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0714586164420747,97.83488941192628,82.389492893219,43,stage2_high_train
1967,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0712586395075515,104.0877628326416,82.89478340148926,43,stage2_high_train
1982,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0710586625730284,111.03944206237792,85.62621312141418,43,stage2_high_train
1995,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0708586856385052,89.78081893920898,89.03555212020873,43,stage2_high_train
2001,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0706587087039821,49.80237674713135,84.99274921417236,43,stage2_high_train
2015,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0704587317694589,91.65248727798462,89.4098961353302,43,stage2_high_train
2033,0.0700587779004126,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0702587548349358,123.96393299102785,98.39084887504578,43,stage2_high_train
2047,0.0700587779004126,0.0098571428571428,0.0,0.0,0.0009857142857142,0.0,0.0700587779004126,104.0413579940796,97.45543971061709,43,stage2_high_train
2061,0.0680603180790494,0.0,0.0,0.0,0.0009857142857142,0.0,0.0698589319182763,97.57035779953004,97.58366584777832,43,stage2_high_train
2076,0.0680603180790494,0.001,0.0,0.0,0.0010857142857142,0.0,0.06965908593614,102.99177551269533,97.27652015686036,43,stage2_high_train
2094,0.0680603180790494,0.0,0.0,0.0,0.0010857142857142,0.0,0.0694592399540037,103.99756860733032,97.89278807640076,43,stage2_high_train
2108,0.0680603180790494,0.0,0.0,0.0,0.0010857142857142,0.0,0.0692593939718674,90.43507862091064,96.52751965522766,43,stage2_high_train
2121,0.0680603180790494,0.0,0.0,0.0,0.0010857142857142,0.0,0.069059547989731,104.62375736236572,95.88595118522645,43,stage2_high_train
2137,0.0680603180790494,0.0003333333333333,0.0,0.0,0.0011190476190476,0.0,0.0688597020075947,110.53763008117676,97.9616322994232,43,stage2_high_train
2155,0.0680603180790494,0.0036666666666666,0.0,0.0,0.0014857142857142,0.0,0.0686598560254584,140.31325769424438,107.01272039413452,43,stage2_high_train
2162,0.0680603180790494,0.0,0.0,0.0,0.0014857142857142,0.0,0.0684600100433221,55.62363386154175,103.40983505249024,43,stage2_high_train
2177,0.0660610993291047,0.0,0.0,0.0,0.0014857142857142,0.0,0.0680602421861913,111.77162170410156,102.1906039237976,43,stage2_high_train
2193,0.0660610993291047,0.0394285714285714,0.0,0.0,0.0044428571428571,0.0,0.0676604743290605,126.14407920837402,104.40087604522704,43,stage2_high_train
2208,0.0660610993291047,0.0,0.0,0.0,0.0044428571428571,0.0,0.067460552454066,103.90445470809937,105.034285736084,43,stage2_high_train
2224,0.0660610993291047,0.0,0.0,0.0,0.0043428571428571,0.0,0.0672606305790716,110.3017520904541,105.76528339385986,43,stage2_high_train
2240,0.0660610993291047,0.0,0.0,0.0,0.0043428571428571,0.0,0.0670607087040771,98.40910315513612,105.20643684864044,43,stage2_high_train
2254,0.0660610993291047,0.0,0.0,0.0,0.0043428571428571,0.0,0.0668607868290826,93.74271202087402,105.53720018863676,43,stage2_high_train
2269,0.0660610993291047,0.0,0.0,0.0,0.0043428571428571,0.0,0.0666608649540882,108.13569021224976,105.8883934736252,43,stage2_high_train
2276,0.0660610993291047,0.0,0.0,0.0,0.0043095238095238,0.0,0.0664609430790937,55.86425256729126,100.42105572223664,43,stage2_high_train
2291,0.0660610993291047,0.0,0.0,0.0,0.0039428571428571,0.0,0.0662610212040992,111.65639019012453,97.55536897182463,43,stage2_high_train
2306,0.0640672600436519,0.0,0.0,0.0,0.0039428571428571,0.0,0.0658617154005594,98.53390216827393,101.84639580249788,43,stage2_high_train
2322,0.0640672600436519,0.0,0.0,0.0,0.0039428571428571,0.0,0.0656623314720142,92.94131469726562,99.96336510181428,43,stage2_high_train
2336,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0654629475434689,97.18333721160889,97.06729090213776,43,stage2_high_train
2348,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0652635636149236,84.04179811477661,95.08102524280548,43,stage2_high_train
2350,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0650641796863783,18.56292963027954,85.90714299678802,43,stage2_high_train
2365,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.064864795757833,104.8628454208374,86.55251722335815,43,stage2_high_train
2379,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0646654118292877,95.51822280883788,86.73006830215454,43,stage2_high_train
2394,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0644660279007424,106.02067613601685,86.51856689453125,43,stage2_high_train
2408,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0642666439721972,84.95742082595825,89.42788372039794,43,stage2_high_train
2416,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0640672600436519,60.16381311416626,84.27862601280212,43,stage2_high_train
2430,0.0640672600436519,0.0,0.0,0.0,0.0,0.0,0.0640672600436519,105.45439195632936,84.97067499160767,43,stage2_high_train
15,0.1,0.0,0.0,0.0,0.0,0.0,0.1,99.18818092346191,99.18818092346191,44,stage2_high_train
28,0.1,0.0,0.0,0.0,0.0,0.0,0.1,88.39651393890381,93.79234743118286,44,stage2_high_train
34,0.1,0.0,0.0,0.0,0.0,0.0,0.1,48.249516010284424,78.61140362421672,44,stage2_high_train
47,0.1,0.0,0.0,0.0,0.0,0.0,0.1,99.42983722686768,83.81601202487946,44,stage2_high_train
59,0.1,0.0,0.0,0.0,0.0,0.0,0.1,84.13981056213379,83.88077173233032,44,stage2_high_train
72,0.1,0.0,0.0,0.0,0.0,0.0,0.1,91.86473608016968,85.21143245697021,44,stage2_high_train
86,0.1,0.0,0.0,0.0,0.0,0.0,0.1,97.73762798309326,87.00088896070208,44,stage2_high_train
102,0.1,0.0,0.0,0.0,0.0,0.0,0.1,107.83161497116087,89.60472971200943,44,stage2_high_train
115,0.1,0.0,0.0,0.0,0.0,0.0,0.1,100.5565619468689,90.82159996032716,44,stage2_high_train
124,0.1,0.0,0.0,0.0,0.0,0.0,0.1,68.55253505706787,88.59469347000122,44,stage2_high_train
134,0.098,0.0006666666666666,0.0,0.0,6.66666666666671e-05,0.0,0.0998,70.09943532943726,85.68581891059875,44,stage2_high_train
148,0.098,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0996,84.13106870651245,85.25927438735962,44,stage2_high_train
160,0.098,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0994,85.90653610229492,89.02497639656067,44,stage2_high_train
175,0.098,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.0992,88.68574953079224,87.95056762695313,44,stage2_high_train
185,0.098,0.0,0.0,0.0,6.66666666666671e-05,0.0,0.099,84.68785285949707,88.00537185668945,44,stage2_high_train
197,0.098,0.0003333333333333,0.0,0.0,0.0001,0.0,0.0988,99.15392875671388,88.73429112434387,44,stage2_high_train
212,0.098,0.0,0.0,0.0,0.0001,0.0,0.0986,89.31308794021606,87.89183712005615,44,stage2_high_train
225,0.098,0.0,0.0,0.0,0.0001,0.0,0.0984,94.4802417755127,86.55669980049133,44,stage2_high_train
238,0.098,0.0,0.0,0.0,0.0001,0.0,0.0982,99.04447746276855,86.4054913520813,44,stage2_high_train
250,0.098,0.0295714285714285,0.0,0.0,0.0030571428571428,0.0,0.098,92.03982210159302,88.75422005653381,44,stage2_high_train
